,2011-06-30,2011-09-30
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,111556.000,118451.000
AdditionalPaidInCapital,2660524.000,
AdditionalPaidInCapitalCommonStock,,2660524.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,105484.000,138921.000
Assets,36391602.000,36640170.000
AvailableForSaleSecurities,7337957.000,4709718.000
CashAndCashEquivalentsAtCarryingValue,1917128.000,1891684.000
CashAndDueFromBanks,1917128.000,1891684.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,4000000.000,4000000.000
CommonStockSharesIssued,376918.000,376918.000
CommonStockSharesOutstanding,376918.000,376918.000
CommonStockValue,3739.000,3739.000
DeferredIncomeTaxLiabilities,14796.000,16803.000
Deposits,29067046.000,29359596.000
FederalHomeLoanBankStock,39600.000,39600.000
InterestBearingDepositsInBanks,8740486.000,11520304.000
InterestPayableCurrentAndNoncurrent,2348.000,951.000
InterestReceivable,132168.000,118503.000
Liabilities,29230683.000,29582973.000
LiabilitiesAndStockholdersEquity,36391602.000,36640170.000
LoansAndLeasesReceivableAllowance,122000.000,123000.000
LoansAndLeasesReceivableNetReportedAmount,17142298.000,17283885.000
OtherAssets,48033.000,47159.000
OtherLiabilities,41009.000,66702.000
PreferredStockParOrStatedValuePerShare,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000
PropertyPlantAndEquipmentNet,1033932.000,1029317.000
RetainedEarningsAccumulatedDeficit,4359980.000,4246853.000
SharesSubjectToMandatoryRedemptionSettlementTermsAmount,25120.000,27630.000
StockholdersEquity,,7029567.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,7135799.000,7057197.000
TimeDeposits,14628660.000,14071262.000
