,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,-284000.000
AdjustmentsToAdditionalPaidInCapitalOther,142000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,15609000.000,11573000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,1096000.000,
AdvertisingExpense,0.000,0.000
AllocatedShareBasedCompensationExpense,,23816000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,9000.000,5000.000
CapitalExpendituresIncurredButNotYetPaid,192000.000,620000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,20675000.000,33819000.000
ComprehensiveIncomeNetOfTax,-1190000.000,-2396000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,0.000
CostsAndExpenses,60332000.000,70064000.000
CurrentFederalTaxExpenseBenefit,5958000.000,2578000.000
CurrentIncomeTaxExpenseBenefit,6308000.000,2855000.000
CurrentStateAndLocalTaxExpenseBenefit,350000.000,277000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,-8608000.000,
DeferredCompensationArrangementWithIndividualSharesIssued,,0.000
DeferredFederalIncomeTaxExpenseBenefit,-4140000.000,-2023000.000
DeferredIncomeTaxExpenseBenefit,-4242000.000,-2075000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-102000.000,-52000.000
Depreciation,799000.000,1174000.000
DilutiveSecurities,8608000.000,
DividendIncomeOperating,917000.000,170000.000
EarningsPerShareBasic,-0.600,-1.190
EarningsPerShareDiluted,-4.450,-2.560
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EquityMethodInvestmentDividendsOrDistributions,,0.000
EquityMethodInvestmentOtherThanTemporaryImpairment,0.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1096000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1096000.000,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,-18979000.000,-7830000.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,19987000.000,2170000.000
FairValueMeasuredOnRecurringBasisGainLossIncludedInEarnings,1008000.000,-5660000.000
GainLossOnInvestments,7600000.000,-7787000.000
GeneralAndAdministrativeExpense,18091000.000,16454000.000
IncentiveDistributionDistributionPerYear,,73000.000
IncomeLossAttributableToNoncontrollingInterest,-10852000.000,-8860000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9978000.000,-11623000.000
IncomeLossFromEquityMethodInvestments,-2141000.000,
IncomeTaxExpenseBenefit,2066000.000,780000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-1563000.000,407000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-3492000.000,-4068000.000
IncomeTaxReconciliationOtherReconcilingItems,-25000.000,-134000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,54000.000,180000.000
IncomeTaxesPaidNet,5966000.000,2333000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2725000.000,4791000.000
IncreaseDecreaseInDeferredCompensation,,-2127000.000
IncreaseDecreaseInDeferredRevenue,629000.000,3886000.000
IncreaseDecreaseInDueToRelatedParties,-296000.000,-290000.000
IncreaseDecreaseInOtherOperatingLiabilities,2347000.000,4068000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1196000.000,-604000.000
IncreaseDecreaseInReceivables,250000.000,-234000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,2347000.000,4068000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,39000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,212000.000,158000.000
InterestPaid,42000.000,134000.000
InvestmentAdvisoryManagementAndAdministrativeFees,58546000.000,67228000.000
InvestmentIncomeInterest,352000.000,73000.000
LaborAndRelatedExpense,41442000.000,52436000.000
MinorityInterestChangeInRedemptionValue,182000.000,-936000.000
NetCashProvidedByUsedInFinancingActivities,5858000.000,-42106000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5858000.000,-42106000.000
NetCashProvidedByUsedInInvestingActivities,-7637000.000,-4865000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-7637000.000,-4865000.000
NetCashProvidedByUsedInOperatingActivities,22454000.000,80790000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,22454000.000,80790000.000
NetIncomeLoss,-1190000.000,-2396000.000
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,-2000.000,
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,1363000.000,0.000
NoncontrollingInterestInNetIncomeLossLimitedPartnershipsRedeemable,,-4000.000
NoncontrollingInterestInNetIncomeLossOtherNoncontrollingInterestsRedeemable,,-1143000.000
OperatingIncomeLoss,-1351000.000,-2457000.000
OperatingLeasesIncomeStatementLeaseRevenue,99000.000,
OtherDepreciationAndAmortization,0.000,
OtherExpenses,155000.000,
OtherOperatingIncomeExpenseNet,,-162000.000
OtherSalesRevenueNet,435000.000,379000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,-1190000.000,-2396000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted,-9798000.000,-5666000.000
PaymentsForPurchaseOfSecuritiesOperatingActivities,174812000.000,153259000.000
PaymentsForRepurchaseOfCommonStock,77000.000,20000.000
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,18000.000
PaymentsToAcquireEquityMethodInvestments,5500000.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,2137000.000,6240000.000
PaymentsToMinorityShareholders,,44116000.000
ProceedsFromContributionsFromParent,0.000,0.000
ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries,0.000,0.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,24000.000,1375000.000
ProceedsFromMinorityShareholders,4780000.000,2373000.000
ProceedsFromSaleOfSecuritiesOperatingActivities,212953000.000,225470000.000
ProfitLoss,-12044000.000,-12403000.000
RealizedInvestmentGainsLosses,-5110000.000,-10113000.000
RestrictedStockAwardForfeitures,10000.000,
Revenues,58981000.000,67607000.000
SalesRevenueNet,64091000.000,77720000.000
ShareBasedCompensation,15609000.000,11573000.000
StockIssued1,142000.000,
StockIssuedDuringPeriodValueNewIssues,1363000.000,
StraightLineRent,,0.000
TemporaryEquityIssuePeriodIncreaseOrDecrease,,-1469000.000
TemporaryEquityNetIncome,-2000.000,
TemporaryEquityOtherChanges,188000.000,134000.000
TreasuryStockValueAcquiredCostMethod,77000.000,20000.000
