,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-06-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,-3756.000,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,,,,,269880.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,91190.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,-9000.000,,,,
AllocatedShareBasedCompensationExpense,,,,,44727.000,,,,,,
AmortizationOfDebtDiscountPremium,,,,,103363.000,,0.000,,,,
CashPeriodIncreaseDecrease,,,,,-3270.000,,12714.000,,,,-186112.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,873589.000,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,39544.000,,0.000,,,,
Depreciation,,,,,83.000,,207.000,,,,154.000
DerivativeGainOnDerivative,,,,,,13698.000,,,,,
DerivativeLossOnDerivative,,,,,,,146302.000,42904.000,,,
DividendsPreferredStock,,,,,,,-96758.000,73319.000,106137.000,252617.000,86245.000
EarningsPerShareBasicAndDiluted,-0.020,-0.020,-0.030,-0.020,-0.020,-0.030,-0.030,-0.030,-0.020,-0.030,-0.020
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,-74996.000,,0.000
GainsLossesOnExtinguishmentOfDebt,,,,,,-209360.000,,,1700.000,,
GeneralAndAdministrativeExpense,,,,,,315085.000,567824.000,563547.000,346736.000,343426.000,330826.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-538144.000,-461962.000,-723573.000,-663491.000,-482877.000,-973201.000,-887674.000,-909017.000,-623704.000,-901469.000,-473463.000
IncomeTaxExpenseBenefit,,250.000,,,200.000,100.000,100.000,0.000,406.000,0.000,200.000
IncomeTaxesPaid,,,,,,,200.000,,,,200.000
IncreaseDecreaseInAccountsPayable,,,,,117502.000,,142732.000,,,,93686.000
IncreaseDecreaseInAccruedLiabilities,,,,,-157878.000,,-8209.000,,,,128201.000
IncreaseDecreaseInDueFromRelatedParties,,,,,,,0.000,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,22324.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-42024.000,,-50928.000,,,,-84889.000
IncreaseDecreaseInReceivables,,,,,207046.000,,0.000,,,,
InterestExpense,88423.000,94541.000,139179.000,139179.000,143085.000,84224.000,0.000,0.000,0.000,0.000,
InterestPaid,,,,,,,0.000,,,,
InvestmentIncomeInterest,,,,,,0.000,,,,,
LeaseOperatingExpense,53244.000,53278.000,53261.000,53261.000,53135.000,53134.000,69220.000,69220.000,69220.000,69220.000,69220.000
