,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,37820.000,170161.000,208101.000,99124.000,62344.000,98508.000,,157166.000,180277.000,222615.000,,,,,142787.000,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,171728.000,,,,189342.000,215815.000,171967.000,190988.000,,225132.000,292244.000,185375.000,200446.000,187697.000,226017.000,231154.000
AccountsReceivableNet,,470.000,,,,,,,,,,,,,455.000,14348.000,17272.000,10798.000,504.000,460.000,644.000,565.000
AccountsReceivableNetCurrent,,,,,,,,,,,3772.000,89397.000,38332.000,17918.000,,,,,,,,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,,,,,,,,,,15.000,10685.000,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax,,,,-195896.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-28677600.000,-37342.000,-56266.000,,-66366.000,-112731.000,-2263685.000,123439.000,131897.000,121553.000,,,,,169589.000,,412900.000,256317.000,122789.000,,124912.000,
AdditionalPaidInCapital,4621430.000,4621430.000,4621430.000,,4621430.000,4621430.000,4621430.000,4621430.000,4621430.000,4621430.000,4621430.000,4621430.000,4621430.000,4621430.000,4621430.000,4621430.000,4621430.000,4667156.000,4513328.000,4513328.000,4513328.000,4513328.000
Assets,286620.000,832207.000,730243.000,961267.000,1595304.000,1638284.000,522978.000,730050.000,647556.000,208075.000,260589.000,219539.000,193015.000,179071.000,122099.000,126118.000,185701.000,139290.000,110419.000,135873.000,165838.000,92634.000
AssetsCurrent,247031.000,142251.000,21991.000,960070.000,1594331.000,1637592.000,522529.000,729700.000,647318.000,207956.000,260589.000,219539.000,193015.000,179071.000,72099.000,76133.000,185701.000,139290.000,110419.000,135873.000,152722.000,92634.000
