,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToOtherAssetsAmount,,,,66264.000,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,212000.000
AmortizationOfFinancingCosts,,1910.000,,1911.000,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,30825.000,30517.000,29727.000,,12601.000,27240000.000,24614000.000,-51815150.000,43051.000,44401.000,24651000.000,-387452.000,23376000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-339450.000,,29827.000,,,,1565000.000,,,,10287000.000,,,,966000.000,,,,-2085000.000
ComprehensiveIncomeNetOfTax,,,,,,,,-1823000.000,8084000.000,-2141000.000,-3983000.000,-17522000.000,-1879000.000,-508000.000,-30213000.000,-4012000.000,-3227000.000,,,
CostOfGoodsSold,2144952.000,1783066.000,2871266.000,1436814.000,1404284.000,977165.000,,,,,,,,,,,,,,
CurrentFederalTaxExpenseBenefit,,,,,,,,,,,,,52000.000,,,,,,,
Depreciation,205352.000,,,,,,,57000.000,,,,45000.000,,,,56000.000,,,,
DepreciationAndAmortization,,114716.000,,128612.000,,,,,,,,,,,,,,,,26000.000
DerivativeGainLossOnDerivativeNet,,418192.000,21912.000,19102.000,492634.000,-4660841.000,-377583.000,2106000.000,5639000.000,-792000.000,-1223000.000,-14418000.000,2887000.000,3036000.000,18411000.000,1273000.000,,,,571000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,,14418000.000,,,,-1273000.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,685653.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,-24380.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,4000.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,70732.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,6674.000,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,95112.000,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.040,-0.060,0.000,-0.020,-0.010,-0.080,-0.220,0.000,0.010,-0.010,0.000,,-0.000,-0.000,,-0.010,-0.000,0.000,-0.100,-0.000
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,-0.040,,,,,,,,
EarningsPerShareDiluted,,,,,,,,0.000,0.000,-0.010,0.000,,-0.010,-0.010,,-0.010,-0.000,0.000,-0.100,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,-0.020,,,,,,,
EmployeeStockOwnershipPlanESOPCompensationExpense,,,,,,,,,,,,93000.000,1218000.000,738000.000,,719000.000,719000.000,254000.000,,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,938000.000,-38000.000,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,,,,,,0.000
FairValueAssumptionsRiskFreeInterestRate,,,,0.008,,0.008,,,,,,,,,,,,,,0.000
FairValueAssumptionsWeightedAverageVolatilityRate,,,,1.840,,1.840,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,685653.000,,,,,,,,,,,,,,
GainLossOnSaleOfEquityInvestments,,,,,,,,,,,,5400000.000,,,,,,,,
GeneralAndAdministrativeExpense,3792480.000,2096745.000,1373148.000,1416918.000,1119759.000,1373459.000,-626646.000,565000.000,499000.000,353000.000,320000.000,635000.000,1898000.000,1437000.000,2795000.000,1992000.000,1836000.000,-199000.000,511000.000,1050000.000
GrossProfit,1785551.000,1726976.000,2022492.000,592083.000,551698.000,1109821.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,-19075.000,,-6058242.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,,,,-2571000.000,-508000.000,,,-3227000.000,-1881000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2499703.000,-3646036.000,-98730.000,-1475763.000,-729756.000,-6058242.000,-3376351.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,-0.090,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,64058.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,,,-1881000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,0.010,,,,,,,,,,,,,,
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,-2499703.000,,,,,,,,,,,,,,,,,,,
IncomeTaxesPaid,,,,,,,,,,,,,-52000.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,-446504.000,,730813.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,,,,,558000.000
IncreaseDecreaseInAccountsReceivable,,-522319.000,,255073.000,,,,,,,,,,,,,,,,21000.000
