,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableCurrent,415991.000,400817.000,408641.000,409977.000,243823.000,233485.000,201632.000,343422.000,355296.000,378177.000,525751.000,511467.000,736411.000,922567.000,940524.000,1008299.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,60000.000,240000.000,420000.000,,,,6647.000,6646.000,6646.000
AccruedIncomeTaxesCurrent,92050.000,,,,,,,,0.000,,,,0.000,,,1764.000
AccruedLiabilitiesCurrent,214096.000,219066.000,224262.000,228806.000,232164.000,238277.000,244446.000,241548.000,293536.000,296367.000,215753.000,213610.000,212287.000,226129.000,175206.000,179481.000
AccruedPayrollTaxesCurrent,,,,,,,,,,,30741.000,48231.000,50841.000,68053.000,84986.000,91039.000
AccruedSalariesCurrent,,,,,,,,,,,600000.000,780000.000,960000.000,1185000.000,1410000.000,1635000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,297.000,413.000,13824.000,13940.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,33342.000,29091.000,59830.000,49845.000,20306.000,,,,,,,,,,,
AdditionalPaidInCapital,8947811.000,9398936.000,9743936.000,9743936.000,9858186.000,11349075.000,11563220.000,11760134.000,13180031.000,13490413.000,16582189.000,17597593.000,19252807.000,20129455.000,20951008.000,21367464.000
Assets,220368.000,112795.000,76190.000,51545.000,22858.000,35861.000,74878.000,156504.000,211082.000,137103.000,904782.000,945666.000,929851.000,431368.000,335360.000,317563.000
AssetsCurrent,219268.000,111695.000,75090.000,50445.000,21758.000,34761.000,73778.000,155404.000,144096.000,76949.000,860123.000,930674.000,914975.000,416608.000,320716.000,303035.000
AssetsFairValueDisclosure,,,,,20306.000,,,,,,,,,,,
AssetsNoncurrent,1100.000,1100.000,1100.000,1100.000,1100.000,1100.000,1100.000,1100.000,66986.000,60154.000,,,,,,
AvailableForSaleSecurities,,,,,20306.000,,,,,,,,,,,
AvailableForSaleSecuritiesEquitySecuritiesCurrent,203339.000,80550.000,72158.000,49845.000,20306.000,,,,,,,,,,,
BankOverdrafts,,,,,,,,,,,,,,785.000,,
CashAndCashEquivalentsAtCarryingValue,14853.000,30316.000,2352.000,268.000,1369.000,33932.000,73198.000,5072.000,29583.000,1120.000,16435.000,17730.000,3799.000,,30274.000,24118.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,,,250000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,-732.000,,,,
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000.000,60000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,15487426.000,25312426.000,30312426.000,30312426.000,6062487.000,6062487.000,31700009.000,32250009.000,33450009.000,35190009.000,37630336.000,39426170.000,41013077.000,43015069.000,46620573.000,48967203.000
CommonStockSharesOutstanding,15487426.000,25312426.000,30312426.000,30312426.000,6062487.000,6062487.000,31700009.000,32250009.000,33450009.000,35190009.000,37630336.000,39426170.000,41013077.000,43015069.000,46620573.000,48967203.000
CommonStockSharesSubscribedButUnissued,5700000.000,6200000.000,,,,,,,,,,731506.000,,,,
CommonStockValue,15487.000,25312.000,30312.000,30312.000,6062.000,6062.000,31700.000,32250.000,33450.000,35190.000,37630.000,39426.000,41013.000,43015.000,46620.000,48967.000
ConvertibleDebt,,,,,,,,,,,,,,,505000.000,505000.000
ConvertibleNotesPayableCurrent,,,,,,57500.000,372860.000,403560.000,463560.000,481560.000,,,18220.000,26622.000,35024.000,43426.000
CustomerAdvancesCurrent,,,,,,,,,,,,,,,,61000.000
DebtCurrent,,,,,,,,,,,,,18220.000,,,
DeferredIncomeTaxLiabilities,,,,,,,,,276500.000,,,,276500.000,,,
DeferredRevenueCurrent,,,,,,,,,,,21870.000,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,755000.000,,,,754000.000,,,,774000.000,,,,785000.000,,,
DeferredTaxAssetsGross,2590500.000,,,,2819500.000,,,,4581000.000,,,,7210000.000,,,
DeferredTaxAssetsNet,,,,,,,,,276500.000,,,,276500.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,392000.000,,,,347000.000,,,,1525000.000,,,,3996000.000,,,
DeferredTaxAssetsOther,-500.000,,,,-500.000,,,,,,,,363000.000,,,
DeferredTaxAssetsOtherComprehensiveLoss,391000.000,,,,378000.000,,,,365000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpense,46000.000,,,,34000.000,,,,23000.000,,,,,,,
