,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-03-28,2015-06-27
AccountsPayableCurrent,52000.000,10000.000,85000.000,59000.000,168000.000,178000.000,333000.000,196000.000,53000.000,24000.000,141000.000,59000.000,28000.000,54000.000,78000.000,46000.000,2000.000
AccountsReceivableNetCurrent,62000.000,16000.000,40000.000,27000.000,31000.000,54000.000,31000.000,44000.000,42000.000,13000.000,28000.000,27000.000,14000.000,13000.000,8000.000,11000.000,19000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,35000.000,42000.000,85000.000,47000.000,36000.000,24000.000,45000.000
AccruedLiabilitiesCurrent,211000.000,246000.000,171000.000,176000.000,260000.000,245000.000,455000.000,273000.000,325000.000,369000.000,314000.000,497000.000,473000.000,420000.000,355000.000,370000.000,466000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,61000.000,176000.000,92000.000,119000.000,54000.000,59000.000,89000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,346000.000,372000.000,398000.000,410000.000,424000.000,430000.000,444000.000,457000.000,470000.000,483000.000,493000.000,496000.000,196000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5000.000,-8000.000,-3000.000,-2000.000,-1000.000,,,-1000.000,-3000.000,,0.000,,,,0.000,,
AdditionalPaidInCapitalCommonStock,34204000.000,34413000.000,34591000.000,34771000.000,35037000.000,35182000.000,40655000.000,41106000.000,41245000.000,41355000.000,41494000.000,45199000.000,45298000.000,45388000.000,45492000.000,45536000.000,45573000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,6000.000,14000.000,14000.000,0.000,0.000,0.000,,,,,,,,,,
Assets,12574000.000,11585000.000,10667000.000,9554000.000,8632000.000,7410000.000,11856000.000,10537000.000,9080000.000,7642000.000,6309000.000,8738000.000,7353000.000,5993000.000,4738000.000,3921000.000,2162000.000
AssetsCurrent,12114000.000,11082000.000,10200000.000,9124000.000,8154000.000,6960000.000,11399000.000,10090000.000,8654000.000,7228000.000,5909000.000,8351000.000,6977000.000,5630000.000,4385000.000,3579000.000,2146000.000
AssetsFairValueDisclosure,,,,,,,,,,,4634000.000,7135000.000,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,100000.000,,,,100000.000,,,,50000.000,,
CashAndCashEquivalentsAtCarryingValue,4017000.000,3445000.000,6211000.000,2780000.000,2330000.000,2727000.000,9403000.000,4416000.000,2084000.000,1955000.000,2316000.000,5352000.000,4720000.000,4061000.000,3138000.000,2564000.000,1903000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,,,4800000.000,3600000.000,2600000.000,2000000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,4497375.000,,,,4729875.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,15734291.000,15821791.000,16245579.000,16245579.000,16345579.000,16345579.000,26346079.000,26919079.000,26979079.000,26979079.000,26979079.000,33014079.000,33014079.000,33014079.000,33014079.000,33014079.000,33014079.000
CommonStockSharesOutstanding,15734291.000,15821791.000,16245579.000,16245579.000,16345579.000,16345579.000,26346079.000,26919079.000,26979079.000,26979079.000,26979079.000,33014079.000,33014079.000,33014079.000,33014079.000,33014079.000,33014079.000
CommonStockValue,157000.000,158000.000,162000.000,162000.000,163000.000,163000.000,263000.000,269000.000,270000.000,270000.000,270000.000,330000.000,330000.000,330000.000,330000.000,330000.000,330000.000
DeferredIncomeTaxLiabilities,,,,,,,64000.000,,,,75000.000,,,,73000.000,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,132000.000,,,,140000.000,,,,139000.000,,
DeferredTaxAssetsGross,,,,,,,9153000.000,,,,11065000.000,,,,12788000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,6927000.000,,,,8840000.000,,,,10615000.000,,
DeferredTaxAssetsOther,,,,,,,32000.000,,,,79000.000,,,,95000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,209000.000,,,,209000.000,,,,209000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,418000.000,,,,484000.000,,,,540000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,9089000.000,,,,10990000.000,,,,12715000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,197000.000,,
InventoryFinishedGoodsNetOfReserves,,,,,501000.000,491000.000,461000.000,437000.000,416000.000,403000.000,379000.000,372000.000,338000.000,315000.000,287000.000,284000.000,277000.000
InventoryNet,747000.000,829000.000,892000.000,953000.000,982000.000,950000.000,915000.000,887000.000,847000.000,820000.000,793000.000,778000.000,727000.000,703000.000,673000.000,668000.000,0.000
InventoryRawMaterialsNetOfReserves,,,,,87000.000,83000.000,83000.000,82000.000,81000.000,81000.000,81000.000,84000.000,81000.000,80000.000,80000.000,80000.000,80000.000
InventoryValuationReserves,,,,,,,,,,,,,,,,,661000.000
InventoryWorkInProcessNetOfReserves,,,,,394000.000,376000.000,371000.000,368000.000,350000.000,336000.000,333000.000,322000.000,308000.000,308000.000,306000.000,304000.000,304000.000
Liabilities,265000.000,,,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,12574000.000,11585000.000,10667000.000,9554000.000,8632000.000,7410000.000,11856000.000,10537000.000,9080000.000,7642000.000,6309000.000,8738000.000,7353000.000,5993000.000,4738000.000,3921000.000,2162000.000
LiabilitiesCurrent,265000.000,256000.000,260000.000,237000.000,430000.000,427000.000,788000.000,469000.000,378000.000,393000.000,455000.000,556000.000,501000.000,474000.000,433000.000,416000.000,468000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,152000.000,,,,67000.000,,,,238000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,85000.000,,,,64000.000,,,,88000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,3000.000,,,,,,,,64000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,64000.000,,,,3000.000,,,,86000.000,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,2000.000,16000.000,6000.000,22000.000,9000.000,17000.000,14000.000
PreferredStockSharesAuthorized,,,,,,,,,,,10000000.000,,,,10000000.000,,
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,0.000,,
PrepaidExpenseAndOtherAssetsCurrent,196000.000,205000.000,100000.000,244000.000,276000.000,356000.000,103000.000,284000.000,232000.000,163000.000,88000.000,272000.000,199000.000,147000.000,109000.000,286000.000,174000.000
PropertyPlantAndEquipmentNet,460000.000,503000.000,467000.000,430000.000,478000.000,450000.000,457000.000,447000.000,426000.000,414000.000,400000.000,387000.000,376000.000,363000.000,353000.000,342000.000,16000.000
RetainedEarningsAccumulatedDeficit,-22047000.000,-23234000.000,-24343000.000,-25614000.000,-26997000.000,-28362000.000,-29850000.000,-31306000.000,-32810000.000,-34376000.000,-35910000.000,-37347000.000,-38776000.000,-40199000.000,-41517000.000,-42361000.000,-44209000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,601750.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,807000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,4.650,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,17000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,1609250.000,1589250.000,1936750.000,1934250.000,2114250.000,2442501.000,2396250.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,2.560,2.510,2.150,2.150,1.980,1.700,1.620
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,1609250.000,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,,,,,,,,,1206563.000,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,,,,,,,,,2114250.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,0.000,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,,,907687.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,0.500,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,,,,,,,,,1.980,,
ShortTermInvestments,7092000.000,6587000.000,2957000.000,5120000.000,4535000.000,2873000.000,947000.000,4459000.000,5449000.000,4277000.000,2684000.000,1922000.000,1317000.000,706000.000,457000.000,50000.000,50000.000
StockholdersEquity,,11329000.000,10407000.000,9317000.000,8202000.000,6983000.000,11068000.000,10068000.000,8702000.000,7249000.000,5854000.000,8182000.000,6852000.000,5519000.000,4305000.000,3505000.000,1694000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,12309000.000,,,,,,,,,,,,,,,,
