,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
Assets,,,,,,,,,,,,,,287406631.000,315014183.000,256175844.000,251583001.000,246914890.000,250896321.000,237928628.000,233839661.000,222083536.000
CashAndCashEquivalentsAtCarryingValue,,,7672040.000,,,,,,,,,,,18977844.000,9415473.000,21392438.000,15232614.000,13975625.000,1628626.000,76290690.000,18754589.000,11240816.000
CommissionsAndFloorBrokerageReceivables,,,,,,,,,,,,,,65911348.000,74616685.000,61682864.000,56040292.000,72731570.000,73384641.000,46631362.000,127735241.000,34901669.000
DueFromRelatedParties,,,,,,,,,,,,,,5661.000,4726.000,5058.000,4208.000,3120.000,2533.000,3343.000,,
DueToCorrespondentBrokers,,,,,,,,,,,,,,,,,,,,,2254497.000,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,37927.000,46127.000,52391.000,58501.000,63744.000,63014.000,64335.000,45334.000,128030.000
FinancialInstrumentsOwnedPrincipalInvestmentsAtFairValue,,,,,,,,,,,,,,,,,,,,,,103535357.000
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,,,,,,,,,,,,,,139953516.000,163190625.000,128817968.000,131445313.000,117478438.000,137324374.000,67471250.000,47381524.000,32598637.000
GeneralPartnersCapitalAccount,,,,,,,,,,,,,,5672261.000,6627187.000,5851215.000,5856182.000,5798155.000,5980715.000,,,
InterestPayableCurrent,,,,,,,,,,,,,,,,,,,,21641.000,9957.000,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,203086.000,227324.000,207941.000,172427.000,162121.000,188358.000,104100.000,78424.000,108243.000
InterestReceivable,,,,,,,,,,,,,,2151018.000,933358.000,2207897.000,751101.000,2039516.000,811567.000,1151776.000,291785.000,233033.000
InvestmentOwnedPercentOfNetAssets,,,,0.000,,,,,,,,,,,,,,,,,,
Liabilities,,,,,,,,,,,,,,17200322.000,21884518.000,4054045.000,2987639.000,6730591.000,4102678.000,2311072.000,5587496.000,11609874.000
LiabilitiesAndStockholdersEquity,,,,,,,,,,,,,,287406631.000,315014183.000,256175844.000,251583001.000,246914890.000,250896321.000,237928628.000,233839661.000,222083536.000
LimitedPartnersCapitalAccount,,,,,,,,,,,,,,264534048.000,286502478.000,246270584.000,242739180.000,234386144.000,240812928.000,,,
MembersEquityAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,1735471.000,
OpenOptionContractsWrittenAtFairValue,,,,,,,,,,,,,,8963838.000,15201527.000,2581870.000,1324315.000,,,,,
OtherAssets,,,,,,,,,,,,,,500010.000,10.000,10.000,9.000,17.000,,158596.000,237058.000,73325.000
OtherLiabilities,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,7.000,26.000,37009.000,202617.000,264957.000
PartnersCapital,,,,,,,,,,,,,,270206309.000,293129665.000,252121799.000,248595362.000,240184299.000,246793643.000,235617556.000,228252165.000,210473662.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,,,,,,16042.000,22502.000,29917.000,31039.000,24251.000,12787.000,9625.000,129343.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,270206309.000,293129665.000,252121799.000,248595362.000,240184299.000,246793643.000,235617556.000,228252165.000,210473662.000
