,2011-09-30,2011-12-31,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,
GeneralAndAdministrativeExpense,109.000,2364.000,315.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,-0.000,-0.000
IncomeTaxExpenseBenefitContinuingOperations,0.000,0.000,0.000
IncomeTaxesPaid,0.000,,
IncreaseDecreaseInAccountsPayable,109.000,,
IncreaseDecreaseInDueToAffiliates,0.000,,
InterestPaid,0.000,,
NetCashProvidedByUsedInFinancingActivities,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,0.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,
NetIncomeLoss,-109.000,-2364.000,-315.000
OperatingExpenses,109.000,2364.000,315.000
OperatingIncomeLoss,-109.000,-2364.000,-315.000
ProceedsFromIssuanceOfCommonStock,0.000,,
Revenues,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000
ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,0.000,,
