,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,30000.000,485000.000,69000.000,66000.000,87000.000,78000.000,78000.000
AmortizationOfDebtDiscountPremium,,,,,,,,48000.000,50000.000,,51000.000
AmortizationOfFinancingCosts,23000.000,22000.000,85000.000,17000.000,18000.000,18000.000,36000.000,,,,51000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2733674.000,697214.000,749377.000,-3472230.000,1096436.000,1211754.000,2557689.000,2776242.000,2792505.000,-5393935.000,2795550.000
CashAndCashEquivalentsPeriodIncreaseDecrease,6878000.000,,,,,,1036000.000,,,,-463000.000
ConversionOfStockAmountConverted1,6707000.000,,,,,,,,,,
CostOfRevenue,155000.000,172000.000,178000.000,187000.000,244000.000,385000.000,417000.000,533000.000,398000.000,525000.000,540000.000
Depreciation,47.000,45000.000,48000.000,100953.000,66000.000,72000.000,30000.000,30000.000,33000.000,36000.000,47000.000
DepreciationAndAmortization,47000.000,,,,,,110000.000,,,,134000.000
DepreciationNonproduction,,,,,,,80000.000,81000.000,81000.000,81000.000,87000.000
EarningsPerShareBasicAndDiluted,0.360,0.220,0.310,-1.990,-0.270,-0.320,-0.200,-0.190,-0.070,-0.040,-0.170
FairValueAdjustmentOfWarrants,,,,,,,349000.000,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,0.000,0.000,,,
GainLossOnSaleOfLeasedAssetsNetOperatingLeases,16000.000,,,,,,-55000.000,,,,-88000.000
GeneralAndAdministrativeExpense,497000.000,539000.000,784000.000,628000.000,662000.000,1147000.000,772000.000,763000.000,706000.000,786000.000,838000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-1466000.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,-116000.000,,,,,,-449000.000,,,,-140000.000
IncreaseDecreaseInAccountsReceivable,21000.000,,,,,,-685000.000,,,,308000.000
IncreaseDecreaseInAccruedLiabilities,58000.000,,,,,,-485000.000,,,,203000.000
IncreaseDecreaseInDeferredRevenue,-132000.000,,,,,,-19000.000,,,,280000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-176000.000,,,,,,83000.000,,,,24000.000
InterestExpense,26000.000,25000.000,100000.000,24000.000,,,74000.000,,,,-116000.000
InterestExpenseDebt,,,,,6000.000,6000.000,74000.000,96000.000,105000.000,116000.000,116000.000
InterestPaid,4000.000,,,,,,,,,,3000.000
NetCashProvidedByUsedInFinancingActivities,8024000.000,,,,,,2200000.000,,,,444000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,8024000.000,,,,,,2200000.000,,,,444000.000
NetCashProvidedByUsedInInvestingActivities,-120000.000,,,,,,-71000.000,,,,-402000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-120000.000,,,,,,-71000.000,,,,-402000.000
NetCashProvidedByUsedInOperatingActivities,-1026000.000,,,,,,-1093000.000,,,,-505000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1026000.000,,,,,,-1093000.000,,,,-505000.000
NetIncomeLoss,-817000.000,-1032000.000,-1466000.000,-1200000.000,-1341000.000,-1580000.000,-1006000.000,-966000.000,-362000.000,-220000.000,-871000.000
