,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,24695000.000,19390000.000,19087000.000,23869000.000,41220000.000,44111000.000,47346000.000,45140000.000,74980000.000,68375000.000
AccountsReceivableNetCurrent,65143000.000,65965000.000,88457000.000,86547000.000,118886000.000,126615000.000,159899000.000,147628000.000,174382000.000,182068000.000
AccruedLiabilitiesCurrent,26931000.000,25838000.000,50438000.000,38767000.000,45954000.000,49309000.000,74927000.000,66432000.000,63899000.000,79312000.000
AccruedMarketingCostsCurrent,1303000.000,883000.000,1740000.000,,,,,,,
AccruedPayrollTaxesCurrent,1954000.000,,,,,,,,,
AccruedSalesCommissionCurrent,2200000.000,1833000.000,2826000.000,1795000.000,2283000.000,2609000.000,3776000.000,2501000.000,2304000.000,2678000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,728000.000,964000.000,1284000.000,1696000.000,2139000.000,2710000.000,3668000.000,4517000.000,5488000.000,6930000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-173000.000,-156000.000,-117000.000,-210000.000,-274000.000,-262000.000,-159000.000,-243000.000,-497000.000,-711000.000
AdditionalPaidInCapital,47414000.000,92178000.000,94013000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,97325000.000,151841000.000,163303000.000,167316000.000,172670000.000,177501000.000,188178000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1509000.000,,1369000.000,,,,,,,
Assets,98018000.000,122380000.000,142707000.000,132088000.000,209527000.000,224076000.000,258733000.000,250332000.000,282551000.000,294319000.000
AssetsCurrent,91215000.000,116897000.000,137371000.000,126130000.000,202958000.000,215295000.000,247090000.000,236509000.000,262343000.000,272061000.000
CapitalLeaseObligationsCurrent,,,,,,,,,1227000.000,1627000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,3827000.000,4655000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,3827000.000,4655000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,610000.000,838000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,1347000.000,1766000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,1266000.000,1654000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,604000.000,397000.000
CapitalizedComputerSoftwareGross,152000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,24850000.000,48199000.000,46592000.000,36855000.000,81220000.000,83992000.000,83439000.000,83758000.000,83023000.000,84114000.000
CashAndCashEquivalentsFairValueDisclosure,,,,36855000.000,81220000.000,57501000.000,72416000.000,73681000.000,66105000.000,68759000.000
CommonStockCapitalSharesReservedForFutureIssuance,20045120.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,62000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,6958437.000,29790224.000,29837892.000,30274376.000,34106603.000,34988000.000,35344000.000,35694000.000,36161000.000,36652000.000
CommonStockSharesOutstanding,6958437.000,29790224.000,29837892.000,30274376.000,34106603.000,34988000.000,35344000.000,35344000.000,35344000.000,36652000.000
CommonStockValue,7000.000,30000.000,30000.000,30000.000,34000.000,35000.000,35000.000,35000.000,36000.000,37000.000
ConstructionInProgressGross,1300000.000,,,,,,,,,
ConvertibleNotesPayableCurrent,446000.000,401000.000,,,,,,,,
ConvertiblePreferredStockSharesIssuedUponConversion,,31174947.000,31174947.000,,,,,,,
DebtCurrent,,,,,,,2898000.000,7170000.000,7574000.000,9679000.000
DebtInstrumentUnamortizedDiscount,-5000.000,5000.000,2000.000,2000.000,2000.000,,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,4685000.000,9310000.000,8556000.000,10336000.000
DeferredCosts,2141000.000,,,,,,,,,
DeferredOfferingCosts,2100000.000,,,,,,,,,
DeferredRentCreditNoncurrent,375000.000,537000.000,601000.000,864000.000,844000.000,810000.000,746000.000,,,
DeferredRevenueCurrent,968000.000,1313000.000,302000.000,631000.000,574000.000,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,12000.000,,,,,,,
DeferredTaxAssetsGross,,,8672000.000,,,,13546000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,11000.000,,,,23000.000,,,
DeferredTaxAssetsNet,,,1255000.000,,,,1936000.000,,,
DeferredTaxAssetsNetNoncurrent,468000.000,368000.000,287000.000,287000.000,287000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,5954000.000,,,,7963000.000,,,
DeferredTaxAssetsOther,,,456000.000,,,,419000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,1072000.000,,,,3278000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,708000.000,,,,1219000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,470000.000,,,,667000.000,,,
DeferredTaxAssetsValuationAllowance,,,7417000.000,,,,11610000.000,,,
DeferredTaxLiabilities,,,1244000.000,,,,1913000.000,,,
DeferredTaxLiabilitiesCurrent,468000.000,368000.000,276000.000,245000.000,235000.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,723000.000,,,,1007000.000,,,
EmployeeRelatedLiabilitiesCurrent,,2586000.000,3757000.000,3147000.000,4527000.000,4494000.000,6314000.000,4785000.000,5824000.000,5836000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,11500000.000,23000000.000,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,6200000.000,,,,,,,,,
FairValueAssumptionsExercisePrice,7.000,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,,0.000,0.000,0.000
FurnitureAndFixturesGross,517000.000,,,,,,,,,
LeaseholdImprovementsGross,208000.000,,,,,,,,,
LettersOfCreditOutstandingAmount,,,,,,,,1600000.000,2600000.000,2200000.000
Liabilities,68278000.000,49569000.000,72066000.000,65372000.000,89688000.000,96516000.000,128557000.000,123142000.000,154600000.000,168330000.000
LiabilitiesAndStockholdersEquity,98018000.000,122380000.000,142707000.000,132088000.000,209527000.000,224076000.000,258733000.000,250332000.000,282551000.000,294319000.000
LiabilitiesCurrent,67276000.000,48780000.000,71465000.000,64508000.000,88844000.000,95706000.000,126024000.000,120051000.000,148481000.000,161781000.000
LiabilityForUncertainTaxPositionsCurrent,,,,0.000,0.000,0.000,,0.000,0.000,0.000
LineOfCreditFacilityAmountOutstanding,11800000.000,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,21800000.000,33600000.000,35000000.000,,,,,,,
LinesOfCreditCurrent,11800000.000,0.000,0.000,,,,,,,
LongTermDebt,2084000.000,1727000.000,1364000.000,998000.000,629000.000,1251000.000,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,4809000.000,5312000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,2524000.000,3129000.000
LongTermDebtCurrent,1452000.000,1470000.000,1362000.000,996000.000,627000.000,1251000.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,1364000.000,,,,2898000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,74000.000,165000.000,322000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,912000.000,1199000.000,1376000.000,8128000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,1364000.000,1364000.000,,,,,875000.000,7201000.000,6372000.000,1515000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,720000.000,363000.000,,998000.000,629000.000,1251000.000,,836000.000,643000.000,371000.000
LongTermDebtNoncurrent,627000.000,252000.000,,,,,,,,
LongTermNotesPayable,,,,,,,1787000.000,2140000.000,,
