,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,173714.000,,,,136321.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-57.000,,,,-27.000,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,153.000,44.000,89.000,5.000,37.000,723.000,46.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-173771.000,-153055.000,-147329.000,-209529.000,-136348.000,-70420.000,-84195.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-173771.000,-153055.000,-147329.000,-145529.000,-136348.000,-70420.000,-84195.000
IncreaseDecreaseInAccountsPayable,4237.000,,,,1127.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,6318.000,,,,6514.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,243.000,,,,,,
InvestmentIncomeInvestmentExpense,-6778.000,-6322.000,-6432.000,45500.000,-6549.000,-7113.000,-7069.000
NetCashProvidedByUsedInOperatingActivities,-57.000,,,,-27.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-57.000,,,,-27.000,,
OperatingExpenses,166994.000,146733.000,140897.000,203091.000,129799.000,63307.000,77126.000
OperatingIncomeLoss,-166004.000,-146733.000,-140897.000,-204081.000,-129799.000,-63307.000,-77126.000
ProfessionalFees,11740.000,7620.000,9725.000,8004.000,8263.000,8234.000,22767.000
ProfitLoss,-173771.000,,,,-136348.000,,
WeightedAverageNumberOfSharesOutstandingBasic,67893000.000,67893000.000,67893000.000,-135786000.000,67893000.000,67893000.000,67893000.000
