,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,943799.000,659570.000,680480.000,671733.000,614101.000
AccountsPayableCurrent,84681.000,312553.000,528515.000,909790.000,1389080.000,1389908.000,1767176.000,1906730.000,2118495.000,1656948.000,1813947.000,1424904.000,66261.000,52413.000,295047.000,1562215.000,1248419.000,,,,,
AccountsPayableRelatedPartiesCurrent,20645.000,,,,,,,,,,,,,,,,,,,,10034.000,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,577000.000,407000.000,451333.000,,120000.000,30000.000,45000.000,45000.000,
AccountsReceivableNetCurrent,20965.000,388792.000,334690.000,329417.000,309234.000,302502.000,324790.000,386505.000,584822.000,329123.000,358493.000,11598.000,66952.000,72406.000,53125.000,664211.000,207498.000,183773.000,198742.000,142224.000,258043.000,234321.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,235249.000,467295.000,562270.000,657755.000,817746.000,607990.000,687545.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-42438.000,108083.000,-33795.000,244881.000,152634.000,19331.000,-180303.000,-85731.000,17188.000,100362.000,127774.000,,,,,,,,,,
AdditionalPaidInCapital,6013502.000,7691161.000,8249354.000,-28185866.000,-27824945.000,-25353942.000,-24114602.000,24802014.000,25413699.000,25726902.000,26085580.000,26544613.000,26623605.000,27227181.000,27227181.000,34743105.000,34743105.000,44844948.000,44849747.000,44849747.000,44849747.000,44864248.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,0.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,0.000,0.000,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,1625360.000,1693623.000,1654032.000,1635845.000,1596776.000,1642661.000,1533121.000,1497176.000,,264647.000,202586.000,108585.000,108585.000,121913.000,96129.000,118425.000,118425.000,118425.000,139927.000
AssetRetirementObligationsNoncurrent,,1601423.000,1640381.000,,,1654032.000,1635845.000,1596776.000,1642661.000,1533121.000,1497176.000,264647.000,264647.000,202586.000,108585.000,108585.000,121913.000,96129.000,118425.000,,,
Assets,5166418.000,17369946.000,17235492.000,16965656.000,16144575.000,14129733.000,13730157.000,13166417.000,13783300.000,4216976.000,3620174.000,1507247.000,3850041.000,4952545.000,2104221.000,8403222.000,7140332.000,4994584.000,5275044.000,5256246.000,4750904.000,3722960.000
AssetsCurrent,4339987.000,531627.000,455685.000,656898.000,382489.000,418232.000,429031.000,469975.000,713210.000,495597.000,507274.000,644597.000,1454399.000,859254.000,670731.000,2614485.000,1511147.000,1066488.000,1244847.000,1121133.000,1852150.000,882381.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,398680.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,0.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,398680.000,398680.000,
BridgeLoan,,,,,,175893.000,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,1404059.000,1360635.000,,,,,,,,,,,,,,,,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,1288580.000,1660078.000,1539136.000,1710059.000,1822121.000,1927960.000,12108727.000,,,,308763.000,,37957.000,55793.000,,,,,
CapitalizedCostsMineralInterestsInProvedProperties,,,,9090866.000,8757850.000,6817562.000,6750666.000,6540558.000,5947880.000,,,,,,,,,,,,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,,,,,,,1224311.000,1124762.000,0.000,,,,,50000.000,,,,,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,17937464.000,,,,15826366.000,,,,3948678.000,,1268003.000,1307082.000,,,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,16166138.000,15757986.000,13705423.000,13295699.000,12692702.000,13066350.000,3717639.000,3109160.000,858910.000,2395642.000,3639916.000,,1230046.000,1251289.000,,,,,
CapitalizedCostsProvedProperties,683906.000,8499199.000,8283387.000,7802286.000,7097772.000,5278426.000,5040607.000,4718437.000,4019920.000,14602055.000,,,,3948678.000,,,,,,,,
CapitalizedCostsUnprovedProperties,138785.000,8335380.000,8492680.000,8363852.000,8660214.000,8426997.000,8255092.000,7974265.000,9046430.000,1224311.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4264387.000,52726.000,46850.000,71689.000,23856.000,12989.000,10355.000,16015.000,20127.000,64283.000,1322.000,485540.000,1387447.000,701848.000,142607.000,934507.000,567266.000,463503.000,663160.000,165432.000,840395.000,161039.000
CashFDICInsuredAmount,,,,,,,,,,,,,,,,,,,,,,250000.000
CashUninsuredAmount,,,,,,,,,,,,,,451848.000,,,,0.000,669.000,,,
ClassOfWarrantOrRightOutstanding,,,,4150000.000,4150000.000,4150000.000,4150000.000,4150000.000,22117914.000,32713067.000,32413067.000,282300000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,100000.000,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,4900000000.000,4900000000.000,4900000000.000,4900000000.000,4900000000.000
CommonStockSharesIssued,47030000.000,50582516.000,51242516.000,74345764.000,76120271.000,77220271.000,78220271.000,94443271.000,101843271.000,109343534.000,115327665.000,,174046938.000,187583273.000,187583273.000,878400624.000,878400629.000,936083273.000,942083273.000,942083273.000,942083273.000,942083273.000
