,2011-11-30,2012-05-31,2012-08-31,2012-11-30,2013-08-31,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AdvertisingExpense,,,,,,129903.000,,,,116.000,,,,,,,,
AdvertisingRevenue,270482.000,723.000,266.000,132532.000,236791.000,254801.000,290215.000,314556.000,-93608.000,0.000,0.000,0.000,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,0.000,,,,
AmortizationOfDebtDiscountPremium,,692324.000,,,,69394.000,,,,0.000,,,,,,,,
AmortizationOfFinancingCosts,,0.000,,,,,,,,0.000,,,,0.000,,,,
AmortizationOfIntangibleAssets,,17025.000,,,,449466.000,,,,18282.000,,,,150014.000,,,,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,238058713.000,,,,5522700.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-12739.000,,,,-58708.000,,,,-129634.000,,,,-42180.000,,,,-565803.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,-1131393.000,-882487.000,-907740.000,204573.000,,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,-3918728.000,1115797.000,27770.000,-21168.000,-44612.000,-33261.000,133896.000,8302.000,178212.000,,,,,
ComprehensiveIncomeNetOfTax,,,,,-5197138.000,-180295.000,-1447424.000,-1457130.000,4751459.000,-2723961.000,-1108240.000,-4894034.000,4175751.000,,,,,
CostOfServices,745732.000,119280.000,110323.000,93478.000,126947.000,61623.000,398483.000,282461.000,-386572.000,72394.000,90311.000,25373.000,29224.000,67688.000,128521.000,98224.000,64806.000,110917.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,0.000,,,,,,,,
DeconsolidationGainOrLossAmount,,,,,,,,,,,,0.000,,,,,,
DepreciationDepletionAndAmortization,,,,,,8913.000,,,,,,,,150014.000,,,,
DerivativeLossOnDerivative,,,,,,,,234303.000,,,,0.000,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,-1.960,,,,,,-0.070
EarningsPerShareBasicAndDiluted,-0.020,-0.270,-0.040,-0.210,-0.380,-0.010,-0.070,-0.070,,-4.670,-0.690,,,-0.160,-0.120,-0.240,,
EarningsPerShareDiluted,,,,,,,,,,,,-1.960,,,,,,-0.070
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,0.000,,,,,,,,
EffectOfExchangeRateOnCashContinuingOperations,,,,,,9353.000,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,0.000,,,,,,,,,,,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,,,,,,,3038365.000,,,,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,,,,-343431.000,-414800.000,-444872.000,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,17202.000,,,,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,,,,,16583.000,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,,,,9353.000,,,,,,,,,,,,
GainLossOnInvestments,,,,,,,,,,,,,,112150.000,133808.000,-168500.000,-11447.000,
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,,,,,,,,,,,,,118270.000,,,,
GainLossRelatedToLitigationSettlement,0.000,,0.000,250000.000,12478.000,0.000,0.000,0.000,0.000,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-509035.000,30000.000,-6256.000,-28789.000,-11108.000,0.000,0.000,0.000,48564.000,,,,,274779.000,-186357.000,,,
GainsLossesOnRestructuringOfDebt,,,,,,,,,,-224000.000,0.000,1418026.000,-1672982.000,284300.000,,,,
GeneralAndAdministrativeExpense,2370123.000,470872.000,508698.000,1348060.000,1017344.000,1152446.000,900001.000,1193508.000,157379.000,248049.000,412391.000,929234.000,382342.000,951200.000,375252.000,1525984.000,2160069.000,159664.000
GrossProfit,-335063.000,49116.000,30537.000,128253.000,256904.000,283334.000,7862.000,121489.000,,,,,,,,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,125000.000,,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,68927.000,,,,226938.000,,,,229706.000,,,,205609.000,,,,-79994.000
IncreaseDecreaseInAccountsReceivable,,40189.000,,,,-9190.000,,,,0.000,,,,,,,,
IncreaseDecreaseInOperatingCapital,,,,,,,,,,,,,,2881819.000,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,15764.000,,,,22968.000,,,,75128.000,,,,78113.000,,,,-25201.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,14100.000,,,,-17854.000,,,,-24335.000,,,,12207.000,,,,10944.000
IncreaseDecreaseInSecurityDeposits,,0.000,,,,,,,,,,,,3206.000,,,,
InducedConversionOfConvertibleDebtExpense,,,,,,,,,,1656418.000,,,,,,,,
InterestAndDebtExpense,,,,,,,,,,1831226.000,47879.000,380982.000,-1875188.000,59916.000,63480.000,66281.000,-217030.000,
InterestExpense,288378.000,856068.000,389404.000,328093.000,169737.000,241535.000,291315.000,382241.000,139667.000,,,,,,,,,59507.000
