,2011-08-31,2012-02-29,2012-08-31,2012-11-30,2013-08-31,2014-02-28
AmortizationOfDebtDiscountPremium,,,,,,17471.000
CashPeriodIncreaseDecrease,-2930.000,,,,-8711.000,
EarningsPerShareBasic,,0.000,0.000,0.000,0.000,-0.010
EarningsPerShareBasicAndDiluted,0.000,,,,,
GeneralAndAdministrativeExpense,911.000,3098.000,1696.000,2755.000,8592.000,177664.000
GrossProfit,-8411.000,,,,,
IncomeLossFromContinuingOperations,,-8598.000,-10696.000,-21905.000,-8592.000,-198361.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-8404.000,,,,,
IncreaseDecreaseInAccountsPayable,625.000,,2000.000,,-29.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,280.000,
IncreaseDecreaseInOtherLoans,,,8696.000,,,
IncreaseDecreaseInPrepaidExpense,1750.000,,,,,
InterestAndOtherIncome,7.000,,,,,
InterestExpense,,,,,-280.000,-112098.000
NetCashProvidedByUsedInFinancingActivities,3099.000,,8696.000,,-90.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3099.000,,8696.000,,-90.000,
NetCashProvidedByUsedInOperatingActivities,-6029.000,,-8696.000,,-8621.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6029.000,,-8696.000,,-8621.000,
NetIncomeLoss,-8404.000,,-10696.000,-21905.000,-8872.000,-310459.000
OperatingExpenses,8411.000,8598.000,10696.000,21905.000,8592.000,198361.000
OtherIncome,7.000,,,,,
OtherNoncashIncomeExpense,,,,,-280.000,
OtherNoncashIncomeTaxExpense,,,,,,-112098.000
ProFormaWeightedAverageSharesOutstandingDiluted,4377000.000,,,,,
ProceedsFromContributionsFromAffiliates,,,,30602.000,,
ProceedsFromNotesPayable,3099.000,,8696.000,,,
ProfessionalFees,7500.000,5500.000,9000.000,19150.000,,20697.000
ProfitLoss,-8404.000,-8598.000,,,,
RepaymentsOfNotesPayable,,,,,-90.000,
Revenues,,0.000,,,,
SalesRevenueNet,,0.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,4427637.000,4521000.000,4521000.000,4521000.000,67815000.000
