,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionExpenseIncludingAssetRetirementObligations,,,,,,41.000
AccretionOfDiscount,67490.000,,,,,
AssetImpairmentCharges,,,,447084.000,-25674123.000,70080.000
AssetRetirementObligationAccretionExpense,,-363235.000,,,,
AssetRetirementObligationPeriodIncreaseDecrease,,,,,,29083.000
CashAndCashEquivalentsPeriodIncreaseDecrease,240090.000,-455029.000,1748461.000,-1631926.000,846813.000,742899.000
ConversionOfStockAmountConverted1,,,,,,3569500.000
CostOfGoodsSoldOilAndGas,25273.000,500053.000,-434119.000,1253090.000,814078.000,328438.000
DebtConversionConvertedInstrumentSharesIssued1,61600.000,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,390600.000,5770654.000,195466.000,0.000,
DebtInstrumentDecreaseForgiveness,,,660000.000,-22748.000,0.000,
DebtIssuanceCosts,,,-967020.000,-185875.000,0.000,
Depreciation,,,652179.000,2736562.000,930934.000,636426.000
DepreciationAmortizationAndAccretionNet,541.000,,,,,
DepreciationDepletionAndAmortization,,551890.000,652179.000,2736562.000,930934.000,636426.000
DividendsPreferredStockCash,,,,,120427.000,320724.000
EarningsPerShareBasicAndDiluted,-0.138,-0.196,-0.740,-1.010,-2.640,-0.190
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,0.340
GainLossOnSaleOfBusiness,,,,,-24479.000,
GainLossOnSaleOfOtherAssets,,,,,-24479.000,-283285.000
GainLossOnSaleOfProperties,,,,,,283285.000
GainsLossesOnExtinguishmentOfDebt,,,,22748.000,0.000,
GainsLossesOnSalesOfAssets,,,,,,-283285.000
GeneralAndAdministrativeExpense,1872659.000,2430884.000,6682377.000,10156307.000,15550145.000,6447706.000
GrossProfit,-1121.000,537194.000,861380.000,4287994.000,820230.000,25952.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-10418662.000,-15809603.000,-43252878.000,-7684346.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1968192.000,2808803.000,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,,,0.000,,,
IncreaseDecreaseInAccountsAndNotesReceivable,,-75623.000,,,,
IncreaseDecreaseInAccountsPayable,-206939.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,106291.000,833820.000,3180467.000,1024098.000,-396456.000
IncreaseDecreaseInAccountsPayableRelatedParties,,509898.000,-18648.000,0.000,,
IncreaseDecreaseInAccountsReceivable,-17274.000,,-336803.000,-133851.000,187305.000,-138207.000
IncreaseDecreaseInAssetRetirementObligations,,693.000,,,,
IncreaseDecreaseInDepositOtherAssets,,,-74379.000,3506.000,8860.000,-59240.000
IncreaseDecreaseInDueToAffiliatesCurrent,,,255484.000,-507045.000,29925.000,-49044.000
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,,1360.000,11170.000,-948.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,218750.000,,,,,
