,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,18703000.000,15455000.000,24533000.000,26450000.000,25465000.000,27747000.000,31257000.000,36187000.000,44311000.000,49688000.000,46375000.000,33933000.000,39085000.000,54941000.000,48662000.000,43856000.000,23129000.000,42600000.000,29696000.000,51510000.000,42540000.000,77571000.000,53411000.000
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,,,10683000.000,1683000.000,1157000.000,10505000.000,1070000.000,4665000.000,9876000.000
AccountsReceivableNetCurrent,48081000.000,61417000.000,68528000.000,75644000.000,60877000.000,55902000.000,38417000.000,35884000.000,35798000.000,36809000.000,49530000.000,54871000.000,65875000.000,72569000.000,69908000.000,66104000.000,63585000.000,64568000.000,75245000.000,82790000.000,95728000.000,115816000.000,125341000.000
AccruedEmployeeBenefitsCurrent,,,,2657000.000,2753000.000,2498000.000,3068000.000,2712000.000,2661000.000,3258000.000,2724000.000,3432000.000,2437000.000,2011000.000,2448000.000,2142000.000,2308000.000,1637000.000,1397000.000,1589000.000,2048000.000,2384000.000,1707000.000
AccruedLiabilitiesCurrent,,,,17031000.000,10031000.000,14931000.000,10976000.000,11150000.000,12850000.000,12953000.000,9746000.000,9830000.000,18614000.000,10717000.000,14930000.000,15170000.000,7862000.000,6011000.000,4160000.000,26672000.000,6948000.000,7051000.000,5344000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,,,148000.000,213000.000,274000.000,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,,,,,,,,,,,,,,,341000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1028000.000,1378000.000,1780000.000,2119000.000,2666000.000,3221000.000,3821000.000,4379000.000,5109000.000,5939000.000,6911000.000,8013000.000,9741000.000,11228000.000,12601000.000,14040000.000,15444000.000,16850000.000,18534000.000,20366000.000
AdditionalPaidInCapital,-65160000.000,129516000.000,129902000.000,128981000.000,129725000.000,130658000.000,131429000.000,134982000.000,137881000.000,140255000.000,143915000.000,145872000.000,147682000.000,148974000.000,11996000.000,0.000,0.000,0.000,0.000,0.000,817000.000,1834000.000,0.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,2200000.000,,,,1395000.000,,,,1071000.000,,,,48000.000,,,
