,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,229000.000,,,,363000.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,179000.000,,,
AdvertisingExpense,,,,,,4000.000,,,
AllocatedShareBasedCompensationExpense,,,,,,29.000,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,-35000.000,,,,-438000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-17774000.000,,,,-10256000.000,,,
CommonStockDividendsPerShareDeclared,,0.075,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,663000.000,1000000.000,1149000.000,632000.000,503000.000,-297000.000,991000.000,810000.000
DefinedBenefitPlanContributionsByEmployer,,,,,,22000.000,,,
DepreciationAndAmortization,,66000.000,,,,67000.000,,,
DividendsCommonStockCash,,-181000.000,,,,,,,
EarningsPerShareBasic,0.290,0.290,0.330,0.350,0.350,0.350,0.380,0.380,0.380
EarningsPerShareDiluted,0.270,0.280,0.310,0.330,0.310,0.330,0.360,0.360,0.360
EmployeeStockOwnershipPlanESOPSharesContributedToESOP,,,,,,55772.000,,,
EntityWideRevenueMajorCustomerPercentage,,,,,,0.100,,,
FederalDepositInsuranceCorporationPremiumExpense,68000.000,35000.000,35000.000,35000.000,35000.000,33000.000,33000.000,33000.000,33000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,-1000.000,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,14000.000,,,
GainLossOnSaleOfOtherAssets,,-1000.000,,,,-1000.000,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,945000.000,,,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,,16000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1021000.000,1049000.000,1134000.000,1197000.000,1173000.000,1187000.000,1235000.000,1291000.000,1321000.000
IncomeTaxExpenseBenefit,343000.000,363000.000,379000.000,394000.000,382000.000,395000.000,366000.000,425000.000,434000.000
IncreaseDecreaseInDeposits,,-7174000.000,,,,-2886000.000,,,
IncreaseDecreaseInOtherLoans,,3944000.000,,,,-536000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,31000.000,,,
InterestAndDividendIncomeSecurities,2335000.000,2357000.000,2414000.000,2420000.000,2444000.000,2379000.000,2468000.000,2513000.000,2591000.000
InterestAndDividendIncomeSecuritiesOther,19000.000,24000.000,15000.000,14000.000,14000.000,17000.000,6000.000,10000.000,13000.000
InterestAndFeeIncomeLoansAndLeases,2020000.000,2041000.000,2078000.000,2111000.000,2153000.000,2075000.000,2138000.000,2169000.000,2195000.000
InterestExpense,365000.000,333000.000,329000.000,317000.000,303000.000,309000.000,311000.000,319000.000,342000.000
InterestExpenseNOWAccountsMoneyMarketAccountsAndSavingsDeposits,65000.000,65000.000,61000.000,61000.000,66000.000,67000.000,90000.000,71000.000,75000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,1940000.000,1994000.000,2055000.000,2073000.000,2111000.000,2047000.000,2135000.000,2170000.000,2226000.000
InterestIncomeExpenseNet,1970000.000,2024000.000,2085000.000,2103000.000,2141000.000,2070000.000,2157000.000,2194000.000,2249000.000
InterestIncomeSecuritiesTaxable,142000.000,72000.000,73000.000,75000.000,79000.000,86000.000,92000.000,85000.000,87000.000
InterestPaid,,368000.000,,,,297000.000,,,
LaborAndRelatedExpense,627000.000,660000.000,645000.000,632000.000,618000.000,655000.000,657000.000,657000.000,660000.000
NetCashProvidedByUsedInFinancingActivities,,-7604000.000,,,,-2720000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-7604000.000,,,,-2720000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-11396000.000,,,,-9069000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-11396000.000,,,,-9069000.000,,,
NetCashProvidedByUsedInOperatingActivities,,1226000.000,,,,1533000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,1226000.000,,,,1533000.000,,,
NoninterestExpense,1173000.000,1115000.000,1115000.000,1069000.000,1100000.000,1061000.000,1114000.000,1095000.000,1132000.000
NoninterestIncome,254000.000,170000.000,194000.000,193000.000,162000.000,201000.000,214000.000,216000.000,227000.000
OccupancyNet,233000.000,190000.000,185000.000,184000.000,181000.000,189000.000,192000.000,199000.000,159000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,-35000.000,371000.000,524000.000,-240000.000,-438000.000,-1767000.000,189000.000,-116000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,-12000.000,126000.000,178000.000,-81000.000,-149000.000,-601000.000,64000.000,-39000.000
OtherComprehensiveIncomeLossNetOfTax,,-23000.000,245000.000,346000.000,-159000.000,-289000.000,-1166000.000,125000.000,-77000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,524000.000,,-438000.000,-1767000.000,189000.000,-116000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-23000.000,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,178000.000,,-149000.000,-601000.000,64000.000,-39000.000
OtherCostAndExpenseOperating,132000.000,126000.000,122000.000,105000.000,178000.000,100000.000,117000.000,103000.000,103000.000
OtherOperatingIncome,9000.000,11000.000,11000.000,18000.000,-9000.000,12000.000,9000.000,11000.000,10000.000
PaymentsForOriginationOfMortgageLoansHeldForSale,,1668000.000,,,,,,,
PaymentsForRepurchaseOfCommonStock,,249000.000,,,,13000.000,,,
PaymentsOfDividends,,181000.000,,,,,,,
PaymentsOfStockIssuanceCosts,,,,,,920000.000,,,
PaymentsToAcquireAvailableForSaleSecurities,,15491000.000,,,,15465000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,55000.000,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,13900000.000,,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,8084000.000,,,,5859000.000,,,
ProceedsFromSaleOfMortgageLoansHeldForSale,,1668000.000,,,,,,,
ProceedsFromSaleOfOtherAssets,,10000.000,,,,1000.000,,,
ProceedsFromStockOptionsExercised,,,,,,179000.000,,,
ProfessionalFees,70000.000,62000.000,89000.000,73000.000,46000.000,39000.000,74000.000,60000.000,124000.000
ProfitLoss,678000.000,686000.000,755000.000,803000.000,791000.000,792000.000,869000.000,866000.000,887000.000
ProvisionForLoanAndLeaseLosses,,30000.000,,,,23000.000,,,
ProvisionForLoanLeaseAndOtherLosses,30000.000,30000.000,30000.000,30000.000,30000.000,23000.000,22000.000,24000.000,23000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,0.010,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,0.301,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,0.035,,,
StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,,,,,,984889.000,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,1394316.000,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,,29645000.000,,,
StockRepurchasedDuringPeriodValue,,,,,,-13000.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,2279506.000,,,
