,2011-06-30,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,20786000.000,24887000.000,28765000.000,16905000.000,14981000.000,15670000.000,17059000.000,18515000.000,17407000.000,18015000.000,22240000.000,18588000.000,23272000.000,21691000.000
AccountsReceivableNetCurrent,48521000.000,48336000.000,58057000.000,36868000.000,50108000.000,46093000.000,48440000.000,45882000.000,51608000.000,46208000.000,48361000.000,49667000.000,57616000.000,53493000.000
AccountsReceivableRelatedParties,,,,,7500000.000,,,,8200000.000,,,,7900000.000,
AccruedLiabilitiesAndOtherLiabilities,,,,231220000.000,241512000.000,234449000.000,234753000.000,256667000.000,278876000.000,243942000.000,259292000.000,273255000.000,265583000.000,273007000.000
AccruedLiabilitiesCurrent,8691000.000,16552000.000,6671000.000,20033000.000,10053000.000,24021000.000,10277000.000,19933000.000,10034000.000,19940000.000,10048000.000,19966000.000,10045000.000,19932000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,107145000.000,,,,135790000.000,,,,152031000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-54073000.000,-60961000.000,-63033000.000,90000.000,64000.000,66000.000,,20000.000,10000.000,13000.000,21000.000,7000.000,-4000.000,42000.000
AdditionalPaidInCapitalCommonStock,772448000.000,771385000.000,778030000.000,290908000.000,231056000.000,228027000.000,226507000.000,226466000.000,228794000.000,222316000.000,222064000.000,218507000.000,220135000.000,217198000.000
AllowanceForDoubtfulAccountsReceivable,7347000.000,7908000.000,8576000.000,8427000.000,9904000.000,10988000.000,12573000.000,10401000.000,10236000.000,9139000.000,9657000.000,10902000.000,11974000.000,12413000.000
Assets,2388917000.000,2421570000.000,2393498000.000,2234229000.000,2360749000.000,2369152000.000,2394526000.000,2431213000.000,2480684000.000,2449716000.000,2490645000.000,2557054000.000,2583857000.000,2582810000.000
AssetsCurrent,176412000.000,161506000.000,155328000.000,159802000.000,171974000.000,180307000.000,187381000.000,219603000.000,212800000.000,194084000.000,204787000.000,187493000.000,182978000.000,195369000.000
AvailableForSaleSecurities,,,,,10700000.000,,,,10800000.000,,,,10800000.000,
