,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-07-31,2015-10-31,2016-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,2398802.000,3440668.000,4313533.000,3182591.000,3098482.000,3779401.000,2630783.000,2467664.000,2739128.000,2795675.000,2241040.000,3693900.000,3732664.000,4301767.000,4176412.000
AccountsPayableOtherCurrent,,,,,,128470.000,,,,111699.000,,,117753.000,,
AccountsPayableTradeCurrent,,,,,,3068671.000,,,,2686966.000,,,3321118.000,,
AccountsReceivableNetCurrent,520876.000,720694.000,670975.000,528951.000,407162.000,725691.000,577904.000,233851.000,359471.000,372120.000,239213.000,81574.000,219676.000,212177.000,62359.000
AccountsReceivableRelatedPartiesCurrent,100963.000,92453.000,157547.000,194285.000,169435.000,176773.000,84358.000,0.000,80468.000,58014.000,57.000,2723.000,0.000,,
AccruedIncomeTaxesCurrent,,,,,,27000.000,,,,29431.000,,,29431.000,,
AccruedProfessionalFeesCurrent,,,,,,398966.000,,,,37853.000,,,204585.000,,
AccruedSalariesCurrent,,,,,,151577.000,,,,-76064.000,,,55328.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,24451.000,33981.000,43231.000,49737.000,56242.000,62749.000,67642.000,121531.000,126744.000,135590.000,145644.000,164927.000,190971.000,199909.000,5456688.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-13434.000,-679849.000,,,,,,,,,,,,,
AdditionalPaidInCapital,38336554.000,38833020.000,74830233.000,75174219.000,75460700.000,75756801.000,80335192.000,78368619.000,78447530.000,78953599.000,79481630.000,82929743.000,82072483.000,84372369.000,87015968.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,58585.000,,,,70742.000,,,78242.000,,
AssetRetirementObligation,,,9615022.000,9848501.000,10062707.000,10933398.000,11113475.000,11232730.000,11445746.000,11716230.000,11966007.000,12224789.000,10822858.000,11071157.000,11071157.000
AssetRetirementObligationCurrent,648396.000,648396.000,560720.000,573030.000,882364.000,724374.000,671814.000,579068.000,578290.000,1133690.000,60000.000,60000.000,25000.000,25000.000,25000.000
AssetRetirementObligationsNoncurrent,5553920.000,5703680.000,9054302.000,9275471.000,9180343.000,10209024.000,10441661.000,10653662.000,10867456.000,10582540.000,11906007.000,12164789.000,10797858.000,11046157.000,11293109.000
Assets,24351681.000,23934211.000,27695826.000,26068148.000,25782788.000,26279152.000,26556399.000,27047023.000,26731656.000,25732155.000,27495730.000,27549509.000,31134501.000,26690014.000,25391669.000
AssetsCurrent,5779457.000,3994140.000,3432321.000,1702551.000,1522165.000,1577211.000,1751996.000,1323804.000,1812336.000,1059167.000,2460718.000,712612.000,1076678.000,1173250.000,1015325.000
AvailableForSaleSecurities,,,174000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,449327.000,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,1079524.000,382300.000,174000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,174000.000,,,,,,,,,,,,
CapitalizedCostsMineralInterestsInUnprovedProperties,,,,,,,66000.000,,,,,,,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,,,713655.000,,,,1406114.000,,,141143.000,,
CashAndCashEquivalentsAtCarryingValue,3073078.000,1827654.000,1941549.000,790483.000,513155.000,317881.000,852990.000,484183.000,792045.000,144258.000,1842898.000,266646.000,229512.000,201353.000,88925.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,2.500,2.500,,,,2.500,7.500,7.500,7.500,7.500,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,5.200,7.500,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,3710877.000,3710877.000,3710877.000,3710877.000,3710877.000,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,3710877.000,,3710877.000,1084584.000,1084584.000,738134.000,666667.000,978299.000,666667.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,2484879.000,2184879.000,2184879.000,2184879.000,2184879.000,413898.000,413898.000,
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,1000000000.000,333333333.000,333333333.000,333333333.000,333333333.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,269836317.000,10791003.000,13281003.000,13281003.000,13281003.000,13281003.000,15140882.000,62875585.000,20963759.000,21081602.000,21180812.000,21266749.000,23001589.000,24208742.000,
CommonStockSharesOutstanding,269836317.000,10791003.000,13281003.000,13281003.000,13281003.000,13281003.000,15140882.000,62875585.000,20963759.000,21081602.000,21180812.000,21081602.000,23001589.000,24208742.000,26037928.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,,370334.000
