,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,,,,2749.000,,,,2749.000,,,,,,
AssetImpairmentCharges,,,,,,,,5000.000,,,5000.000,5000.000,5000.000,,,51726.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,-2097.000,,,,736.000,,,,-42.000,,,,-42128.000,,
CashPeriodIncreaseDecrease,,,5986.000,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,,,,1828.000,,-7659.000,-12216.000,10975.000
ConcentrationRiskPercentage1,,,,,,,,,,,,,,,,,,,1.000,,
CostOfGoodsAndServicesSold,,,,,,,,,,,,,,,,,,,,,1910592.000
CostOfRevenue,,,,,,,,,,,,,,,,,253121.000,,756570.000,1531374.000,447669.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,18909.000,,
DepreciationAndAmortization,,333.000,999.000,999.000,999.000,,999.000,999.000,999.000,,2749.000,2749.000,2749.000,,2749.000,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,,-237.000,,
FeesAndCommissionsDepositorAccounts,-91.000,0.000,,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,7202.000,,41710.000,155506.000,80997.000
GrossProfit,,,,,,,,,,,,,,,,,28429.000,,87539.000,146786.000,99365.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,35000.000,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,,,,26920.000,-14206.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,7351.000,,45829.000,-8720.000,18368.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,,,,,-35099.000,,
IncomeTaxExaminationPenaltiesExpense,,,,,,,,,,,,10000.000,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,5766.000,,18909.000,5486.000,2314.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,10662.000,,
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,,,,,,,,,,,,,,,4492.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,,3755.000,,
IncreaseDecreaseInAccountsPayable,,,750.000,,,,,,,,,,,,-500.000,,,,546852.000,,
IncreaseDecreaseInAccruedLiabilities,,,1500.000,,,,1500.000,,,,,,,,,,,,2018.000,,
IncreaseDecreaseInCustomerAdvances,,,,,,,,,,,,,,,,,,,287127.000,,
IncreaseDecreaseInDeferredRevenue,,,,,,,-9375.000,,,,30000.000,,,,,,,,,,
IncreaseDecreaseInDueFromRelatedParties,,,,,,,,,,,,,,,,,,,916044.000,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,,,,,,,,,,577.000,,
