,2014-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3335.000
EarningsPerShareBasicAndDiluted,0.000
GeneralAndAdministrativeExpense,835.000
IncreaseDecreaseInAccountsPayable,-1400.000
IncreaseDecreaseInOperatingCapital,1400.000
NetCashProvidedByUsedInOperatingActivities,-3335.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3335.000
NetIncomeLoss,-1935.000
OperatingExpenses,1935.000
ProceedsFromIssuanceOfCommonStock,9000.000
ProfessionalFees,1100.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9000000.000
