,2011-03-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,-179884.000,,,,-64343.000,,,,-344928.000,,,,-1386413.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,3083441.000,,,,-7045814.000,,,,-6792145.000,,,,1151180.000
CostsAndExpenses,,2277614.000,2230574.000,2169000.000,1840219.000,1632297.000,1760799.000,1603116.000,1545198.000,1479828.000,1877701.000,1953693.000,2084916.000,2316024.000
EarningsPerShareBasic,,0.710,0.790,-4.260,-8.480,-1.820,1.640,-4.030,-3.030,-0.370,1.710,-0.800,0.890,-0.820
FloorBrokerage,,321139.000,131184.000,138402.000,147798.000,166692.000,165266.000,174694.000,184850.000,203000.000,260009.000,274670.000,298639.000,328136.000
GainLossOnInvestments,,25323075.000,28654288.000,-142999627.000,-282352985.000,-70097216.000,68185367.000,-167578638.000,-127238246.000,-18009822.000,100239826.000,-47616185.000,54149824.000,-57284746.000
GainLossOnSaleOfCommodityContracts,,,,,,-121725088.000,52166957.000,-152499032.000,-128924796.000,-29625576.000,129144703.000,-110030894.000,86875411.000,-36127796.000
GainLossOnSaleOfDerivatives,,-50228411.000,10843161.000,-99275900.000,-238711729.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,-8682.000,,,,46402.000,,,,37568.000
IncreaseDecreaseInAccruedLiabilities,,-62173.000,,,,,,,,,,,,
IncreaseDecreaseInBrokerageReceivables,,,,,,,,,,-6701406.000,,,,3633412.000
IncreaseDecreaseInPayablesToBrokerDealers,,-3926557.000,,,,3713136.000,,,,1682234.000,,,,-1187213.000
InterestIncomeOperating,,182460.000,132553.000,99328.000,102744.000,64343.000,75771.000,35905.000,59584.000,344928.000,547689.000,609785.000,791938.000,1386804.000
MarketableSecuritiesRealizedGainLoss,,13834.000,6711.000,8576.000,12136.000,,,,,,,,,
MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,9975.000,4481.000,14776.000,5822.000,10747.000,38773.000,1695.000,-1059.000,1073.000
MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,3922.000,12092.000,37597.000,-48394.000,111879.000,-73872.000,68028.000,-85672.000,-6638.000
NetCashProvidedByUsedInFinancingActivities,,-110569747.000,,,,79407336.000,,,,101847833.000,,,,88829006.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-110569747.000,,,,79407336.000,,,,101847833.000,,,,88829006.000
NetCashProvidedByUsedInOperatingActivities,,113653188.000,,,,-86453150.000,,,,-108639978.000,,,,-87677826.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,113653188.000,,,,-86453150.000,,,,-108639978.000,,,,-87677826.000
NetIncomeLoss,,23227921.000,26556267.000,-145069299.000,-284090460.000,-71665170.000,66500339.000,-169145849.000,-128723860.000,-19144722.000,98909814.000,-48960093.000,52856846.000,-58213966.000
OperatingIncomeLoss,,-2095154.000,-2098021.000,-2069672.000,-1737475.000,-1567954.000,-1685028.000,-1567211.000,-1485614.000,-1134900.000,-1330012.000,-1343908.000,-1292978.000,-929220.000
PaymentsToAcquireShortTermInvestments,,1436805963.000,,,,1197780639.000,,,,1175102701.000,,,,1421098226.000
ProceedsFromOtherEquity,,19635459.000,,,,110602496.000,,,,135162444.000,,,,96749269.000
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,,1531413678.000,,,,1179690011.000,,,,1077644957.000,,,,1397796769.000
RealizedInvestmentGainsLosses,,,,,,-121715113.000,52171438.000,-152484256.000,-128918974.000,-29614829.000,129183476.000,-110029199.000,86874352.000,-36126723.000
Revenues,,182460.000,132553.000,99328.000,102744.000,64343.000,75771.000,35905.000,59584.000,344928.000,547689.000,609785.000,791938.000,1386804.000
SalesRevenueNet,,182460.000,132553.000,99328.000,102744.000,121779456.000,-52095667.000,152520161.000,128978558.000,29959757.000,-128635787.000,110638984.000,-86082414.000,37513527.000
SponsorFees,,1956475.000,2099390.000,2030598.000,1692421.000,1465605.000,1595533.000,1428422.000,1360348.000,1276828.000,1617692.000,1679023.000,1786277.000,1987888.000
StockIssuedDuringPeriodSharesNewIssues,,600000.000,,,,5350000.000,,,,9850000.000,,,,6250000.000
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,,-3550000.000,,,,3900000.000,,,,7200000.000,,,,5700000.000
TemporaryEquityIssuePeriodIncreaseOrDecrease,,-110569747.000,,,,80502633.000,,,,97715493.000,,,,88829006.000
TemporaryEquityStockIssuedDuringPeriodValueNewIssues,,19635459.000,,,,108466486.000,,,,135162444.000,,,,96749269.000
UnrealizedGainLossOnCommodityContracts,,,,,,51613975.000,16001837.000,-15131979.000,1729122.000,11493128.000,-28869778.000,62344986.000,-32638856.000,-21151385.000
UnrealizedGainLossOnDerivatives,132381722.000,75537652.000,17804416.000,-43732303.000,-43670624.000,,,,,,,,,
UnrealizedGainLossOnInvestments,,,,,,51617897.000,16013929.000,-15094382.000,1680728.000,11605007.000,-28943650.000,62413014.000,-32724528.000,-21158023.000
WeightedAverageNumberOfSharesOutstandingBasic,,32810556.000,33606044.000,34042391.000,-66704607.000,39394444.000,40626923.000,41949457.000,-80133701.000,51386813.000,57867033.000,61259783.000,,
