,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,20116.000,,,,-5202.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.010,-0.000,0.000,0.000
GeneralAndAdministrativeExpense,7477.000,13826.000,7900.000,4915.000,9827.000,4247.000,4195.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-6320.000,,,,4625.000,,
IncreaseDecreaseInInterestPayableNet,668.000,,,,,,
IncreaseDecreaseInPrepaidExpense,550.000,,,,,,
InterestExpense,668.000,668.000,668.000,668.000,667.000,668.000,668.000
NetCashProvidedByUsedInFinancingActivities,33363.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,33363.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,-13247.000,,,,-5202.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-13247.000,,,,-5202.000,,
NetIncomeLoss,-8145.000,-14494.000,-8568.000,-5583.000,-10494.000,-4915.000,-4863.000
OperatingIncomeLoss,-7477.000,-13826.000,-7900.000,-4915.000,-9827.000,-4247.000,-4195.000
ProceedsFromIssuanceOfCommonStock,25000.000,,,,,,
ProceedsFromRelatedPartyDebt,8363.000,,,,,,
