,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-09-30
AccountsPayableAndAccruedLiabilities,3055.000,640.000,3112.000,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,11859.000,8131.000,3988.000,
AccountsPayableCurrent,,,,6260.000,,,43878.000
AccountsPayableCurrentAndNoncurrent,,,,11859.000,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,135368.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,239066.000
AccountsPayableRelatedPartiesNoncurrent,,,,,,,74441.000
AccruedLiabilitiesCurrent,,,,,,,33302.000
AdditionalPaidInCapital,43605.000,45105.000,45105.000,45105.000,16035.000,471997.000,1465787.000
Assets,22756.000,13410.000,,0.000,,1416462.000,2613822.000
AssetsCurrent,22756.000,13410.000,,0.000,,147384.000,21708.000
Cash,22756.000,13275.000,,0.000,,125161.000,1475.000
CashAndCashEquivalentsAtCarryingValue,22756.000,13275.000,,0.000,0.000,125161.000,1475.000
CommitmentsAndContingencies,,,,,,0.000,
CommonStockAdditionalSeriesSharesAuthorized,,,,,100000000.000,,
CommonStockAdditionalSeriesSharesIssued,,,,,,,90000.000
CommonStockOtherSharesOutstanding,,,,,4845000.000,,
CommonStockParOrStatedValuePerShare,4845.000,4845.000,4845.000,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,100000000.000,700000000.000,700000000.000,700000000.000
CommonStockSharesIssued,,,,,,,43862828.000
CommonStockSharesOutstanding,,,,4845000.000,33915000.000,42952500.000,43862828.000
CommonStockValue,,,,4845.000,33915.000,42953.000,43863.000
ConvertibleNotesPayable,,,,,,,175000.000
DebtCurrent,,,,,,500000.000,-60927.000
DebtInstrumentUnamortizedDiscount,,,,,,,103698.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,68069.000,,,
DeferredTaxAssetsValuationAllowance,,,,,103000.000,98000.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-28749.000,-37180.000,-53437.000,,103076.000,281072.000,958376.000
Liabilities,3055.000,640.000,3487.000,18119.000,54693.000,1182584.000,2062548.000
LiabilitiesAndStockholdersEquity,22756.000,13410.000,,,1567.000,1416462.000,2613822.000
LiabilitiesCurrent,3055.000,640.000,3487.000,18119.000,54693.000,582584.000,1988107.000
LoansPayableCurrent,,,375.000,5885.000,46562.000,78596.000,60927.000
LongTermDebtAndCapitalLeaseObligations,,,,,,,1850000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,600000.000,
NotesAndLoansPayable,,,,6260.000,,,
OperatingLossCarryforwards,,,,,36000.000,281000.000,
OtherLoansPayableCurrent,,,,,46562.000,78596.000,74441.000
PreferredStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000,0.000,0.000
PrepaidExpense,,135.000,,,,,
PrepaidExpenseCurrent,,,,,,22223.000,20233.000
PropertyPlantAndEquipmentNet,,,,,,1425.000,50123.000
PropertyPlantAndEquipmentOtherNet,,,,,,1267653.000,
PropertySubjectToOrAvailableForOperatingLeaseGross,,,,,,,2541991.000
RetainedEarningsAccumulatedDeficit,,,,-68069.000,,,958000.000
SharesOutstanding,,,,4845000.000,,42952500.000,
StockholdersEquity,19701.000,12770.000,-3487.000,-18119.000,-53126.000,233878.000,551274.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,19701.000,12770.000,,,18119.000,233878.000,551274.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,3363109.000,,,4845000.000,,
