,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5922663.000,7725599.000,8608525.000,9192460.000
AccountsReceivableNetCurrent,,5102324.000,1864936.000,1749491.000
AdditionalPaidInCapital,78137630.000,72495935.000,72657724.000,72728986.000
AssetRetirementObligationCurrent,,,22881.000,
AssetRetirementObligationsNoncurrent,192379.000,345842.000,525985.000,474283.000
Assets,17954286.000,17338015.000,18649255.000,17578961.000
AssetsCurrent,6975806.000,5699354.000,3497484.000,2652413.000
CashAndCashEquivalentsAtCarryingValue,1523512.000,60058.000,584415.000,11084.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,67777254.000,67615407.000,68013521.000
CommonStockSharesOutstanding,67615407.000,,,
CommonStockValue,67615.000,67777.000,67615.000,68014.000
DebtCurrent,,220212.000,76041.000,2595984.000
DepositsAssetsNoncurrent,403752.000,,,
DueFromJointVenturesCurrent,3943099.000,,,
DueFromJointVenturesNoncurrent,3060417.000,,,
Goodwill,212414.000,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,23285.000,,,
Liabilities,6599634.000,8688308.000,14256178.000,14121686.000
LiabilitiesAndStockholdersEquity,17954286.000,17338015.000,18649255.000,17578961.000
LiabilitiesCurrent,5992875.000,7945811.000,10207447.000,13288444.000
LiabilitiesNoncurrent,606759.000,,,
LitigationReserveCurrent,,,1500000.000,1500000.000
LongTermDebtNoncurrent,,396655.000,3522746.000,358959.000
LongTermInvestmentsAndReceivablesNet,,1573125.000,6339144.000,6292596.000
LongTermNotesPayable,414380.000,,,
NotesPayableCurrent,70212.000,,,
OtherAdditionalCapital,1363675.000,1397425.000,1397428.000,1868432.000
OtherAssetsNoncurrent,3699868.000,335827.000,419128.000,401522.000
OtherReceivablesNetCurrent,450712.000,,,
PreferredStockLiquidationPreference,10.000,10.000,10.000,10.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesOutstanding,438500.000,438500.000,438500.000,438500.000
PreferredStockValue,439.000,439.000,439.000,439.000
PrepaidExpenseAndOtherAssetsCurrent,,536972.000,1048133.000,891838.000
PrepaidExpenseCurrent,694073.000,,,
PropertyPlantAndEquipmentNet,7278612.000,9729709.000,8393499.000,8232430.000
PropertyPlantAndEquipmentOther,2717908.000,,,
RetainedEarningsAccumulatedDeficit,-71085320.000,-68278305.000,-72803489.000,-74286779.000
StockholdersEquity,11354652.000,8649707.000,4393077.000,3457275.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11354652.000,8649707.000,4393077.000,3457275.000
TreasuryStockShares,161847.000,161847.000,,
TreasuryStockValue,129370.000,38370.000,,
