,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,12000.000,12000.000,12000.000,12000.000,62000.000,47000.000,32000.000,17000.000,74500.000,41679.000,28967.000,18343.000,17511.000,56200.000,53748.000,,,,
AccountsPayableCurrent,192757.000,143012.000,339605.000,209952.000,244601.000,467750.000,620048.000,750555.000,795842.000,810512.000,842373.000,824372.000,696192.000,731326.000,785306.000,741353.000,744827.000,691038.000,659674.000,691569.000,678317.000,463140.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,62897.000,94940.000,62159.000,93055.000,117456.000,141481.000,164079.000,178795.000,205242.000,79585.000,69995.000,72836.000,73759.000,39838.000,42872.000,45828.000,39152.000,1267.000,5055.000
AccruedLiabilitiesCurrent,169470.000,190584.000,169424.000,195801.000,236658.000,306808.000,380911.000,282579.000,368189.000,562613.000,629102.000,590603.000,270835.000,263032.000,343989.000,444253.000,501332.000,573456.000,527834.000,472595.000,551377.000,573813.000
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,36000.000,,
AccruedProfessionalFeesCurrent,,,,37794.000,45638.000,84388.000,121457.000,71961.000,106289.000,22500.000,35077.000,65113.000,86640.000,98536.000,56042.000,57937.000,61758.000,77755.000,76254.000,50986.000,62500.000,82900.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,2019066.000,2064454.000,2051164.000,2099929.000,1993317.000,2006608.000,2024519.000,2071996.000,1846270.000,1073248.000,1085400.000,1103598.000,1120143.000,1119753.000,1135222.000,1011111.000,1024574.000,1033488.000,1013692.000
AdditionalPaidInCapital,,,15918329.000,15918329.000,15918329.000,15918329.000,15918329.000,15918329.000,15943749.000,16057776.000,16186530.000,16236043.000,16259851.000,16259851.000,16259851.000,16259851.000,16259851.000,16259851.000,16259851.000,16259851.000,16259851.000,16259851.000
AdditionalPaidInCapitalCommonStock,15914849.000,15917549.000,,,,,,,,,,,,,,,,,,,,
Assets,3542497.000,3472924.000,2192447.000,2250485.000,2155137.000,2643068.000,2560796.000,2502559.000,2447015.000,2748270.000,2618838.000,2171620.000,828446.000,740474.000,820824.000,666999.000,618879.000,666371.000,622411.000,606609.000,587447.000,792231.000
AssetsCurrent,370561.000,350489.000,277122.000,379723.000,328880.000,318706.000,285508.000,295676.000,283599.000,367287.000,279896.000,263894.000,158436.000,98628.000,197921.000,63820.000,99971.000,162932.000,133047.000,130289.000,112061.000,294156.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,220000.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,47291.000,48680.000,29351.000,17010.000,6489.000,26844.000,25863.000,25863.000,25863.000,25863.000,25863.000,25863.000,25845.000,38337.000,39998.000,34276.000,27326.000,17229.000,3045.000,3159.000,3277.000,3399.000
CapitalLeaseObligationsNoncurrent,17010.000,4307.000,,,,92250.000,86118.000,78826.000,72151.000,65187.000,58226.000,50646.000,35396.000,14294.000,3650.000,,10688.000,9914.000,9110.000,8277.000,7412.000,6515.000
CapitalLeasedAssetsGross,,,,,,161325.000,,,,129900.000,,,129900.000,,,,143850.000,,,,13950.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,159943.000,,,,121639.000,,,74553.000,,,,45253.000,,,,13146.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,45188.000,,,,47086.000,,,47086.000,,,,32107.000,,,,4640.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,25913.000,,,,,,,,,,,3866.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,44421.000,,,,27467.000,,,,,,,4640.000,,,,3866.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,44421.000,,,,47086.000,,,27467.000,,,,4640.000,,,,4640.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,119094.000,,,,91050.000,,,61241.000,,,,38014.000,,,,10689.000,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,-26844.000,,,,25863.000,,,-25845.000,,,,27326.000,,,,3277.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,37920.000,,,,32475.000,,,58455.000,,,,84933.000,,,,2491.000,
Cash,,,,,,,,,,41725.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,180129.000,179264.000,122186.000,189589.000,133688.000,54121.000,80237.000,70608.000,52653.000,65854.000,54244.000,45827.000,21729.000,,127150.000,8598.000,,64009.000,90340.000,61566.000,53011.000,185652.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,372000.000,,,372000.000,,,,372000.000,372000.000,372000.000,372000.000,372000.000,372000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,33604466.000,33904466.000,34688166.000,34688166.000,34688166.000,34688166.000,34688166.000,34688166.000,35943166.000,39315855.000,63244914.000,93548914.000,111038914.000,111038914.000,111038914.000,111038914.000,111988914.000,111988914.000,111038914.000,111988914.000,120438914.000,120438914.000
CommonStockSharesOutstanding,33604466.000,33904466.000,34688166.000,34688166.000,34688166.000,34688166.000,34688166.000,34688166.000,35943166.000,39315855.000,63244914.000,93548914.000,108964225.000,108964225.000,108964225.000,108964225.000,109914225.000,109914225.000,109914225.000,109914225.000,118364225.000,118364225.000
CommonStockValue,33534.000,33834.000,34618.000,34618.000,34618.000,34618.000,34618.000,34618.000,35873.000,39246.000,63176.000,93479.000,110969.000,110969.000,110969.000,110969.000,111919.000,111919.000,111919.000,111919.000,120369.000,120369.000
DebtInstrumentFaceAmount,,,,55000.000,55000.000,7250.000,,,,,,,,,,,,,,,,
DebtInstrumentFeeAmount,,,,,,,,,,239450.000,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,0.000,,,,0.100,,,,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,99856.000,39942.000,,,99958.000,69971.000,39984.000,,,,,,,,,,
DeferredRentCreditCurrent,35776.000,35776.000,14796.000,14795.000,14795.000,16675.000,16675.000,16675.000,16675.000,15820.000,15820.000,15820.000,6068.000,6068.000,6068.000,6068.000,2362.000,2362.000,2362.000,2362.000,2821.000,2821.000
DeferredRentCreditNoncurrent,125760.000,107784.000,121789.000,122585.000,124663.000,112431.000,125935.000,131902.000,135927.000,98730.000,112223.000,113410.000,45890.000,46868.000,47633.000,42879.000,34091.000,35180.000,34827.000,36587.000,36499.000,31596.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,1083000.000,,,,892000.000,,,714000.000,,,,761000.000,,,,566000.000,
DeferredTaxAssetsGross,,,,,,6257000.000,,,,6629000.000,,,6770000.000,,,,6942000.000,,,,7007000.000,
DeferredTaxAssetsNet,,,,,,0.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,240000.000,,,,237000.000,,,239000.000,,,,206000.000,,,,242000.000,
DeferredTaxAssetsOther,,,,,,4934000.000,,,,5500000.000,,,5817000.000,,,,5975000.000,,,,6199000.000,
DeferredTaxAssetsValuationAllowance,,,,,,6257000.000,,,,6629000.000,,,6770000.000,,,,6942000.000,,,,7007000.000,
EmployeeRelatedLiabilitiesCurrent,,,,56998.000,60952.000,69074.000,59779.000,49760.000,65897.000,72445.000,71569.000,70681.000,42459.000,35476.000,168258.000,242509.000,298698.000,389197.000,356828.000,331368.000,427660.000,431233.000
EquityMethodInvestmentOwnershipPercentage,,,,1.000,1.000,,1.000,1.000,1.000,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,,,,,
Goodwill,2349066.000,2349066.000,1240152.000,1240152.000,1240152.000,1619866.000,1619866.000,1619866.000,1619866.000,1808731.000,1808731.000,1443353.000,390985.000,390985.000,390985.000,390985.000,390985.000,390985.000,390985.000,390985.000,390985.000,210884.000
Liabilities,746737.000,683296.000,851141.000,985146.000,978772.000,1841017.000,2029517.000,2082771.000,2075039.000,2616625.000,2576130.000,2502337.000,1296183.000,1320807.000,1647989.000,1555180.000,1574660.000,1647159.000,1632481.000,1647754.000,1755507.000,1715484.000
LiabilitiesAndStockholdersEquity,3542497.000,3472924.000,2192447.000,2250485.000,2155137.000,2643068.000,2560796.000,2502559.000,2447015.000,2748270.000,2618838.000,2171620.000,828446.000,740474.000,820824.000,666999.000,618879.000,666371.000,622411.000,606609.000,587447.000,792231.000
LiabilitiesCurrent,528964.000,502604.000,722002.000,855211.000,846759.000,1619821.000,1801658.000,1856994.000,1850423.000,2427208.000,2382857.000,2315075.000,1200188.000,1244936.000,1581997.000,1497592.000,1529881.000,1602065.000,1588544.000,1602890.000,1711596.000,1424412.000
LineOfCredit,,,,,,,,,,,,746750.000,,,,7790.000,,,,,,
LineOfCreditFacilityAmountOutstanding,,,,,,743600.000,698085.000,720000.000,581272.000,823850.000,746750.000,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,2000000.000,2000000.000,2000000.000,2000000.000,1300000.000,1300000.000,1300000.000,,,,,,,,,,
LinesOfCreditCurrent,60262.000,60280.000,95000.000,350000.000,282965.000,743600.000,698085.000,720000.000,581272.000,939245.000,797470.000,676149.000,,,22620.000,,26592.000,20451.000,11108.000,25737.000,26367.000,26856.000
LoansAndLeasesReceivableCommercialLoansInProcess,,,,,,82934.000,80689.000,78444.000,76199.000,93954.000,,,,,,,,,,,,
LongTermDebt,,,,,,7250.000,,,,23946.000,,,10292.000,,,,,,,,,
LongTermDebtCurrent,,,,,,-3144.000,,,,13155.000,,,10292.000,,,,,,,,,252961.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,3144.000,,,,16136.000,,,7522.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,4106.000,,,,7810.000,,,,,,,,,,,,
LongTermDebtNoncurrent,,,,,,4106.000,,,,10791.000,,,,,,,,,,,,
LongTermDebtPercentageBearingFixedInterestRate,,,,,,0.270,,,,,,,,,,,,,,,,
LongTermNotesPayable,55000.000,55000.000,,,,,,,,,,,,,,,,,,,,
NotesAndLoansReceivableNetCurrent,19500.000,19500.000,12000.000,,,,,,,,,,,,,,,,,,,
NotesAndLoansReceivableNetNoncurrent,92653.000,87533.000,77669.000,75424.000,73179.000,70934.000,68689.000,66444.000,64199.000,61954.000,59708.000,57463.000,52974.000,50728.000,48483.000,46239.000,,,,,,
NotesPayableCurrent,,,55000.000,55000.000,55000.000,55000.000,56932.000,58178.000,59438.000,60000.000,60000.000,171029.000,190956.000,199500.000,381246.000,263852.000,227442.000,297529.000,384521.000,407468.000,449437.000,354383.000
NotesReceivableRelatedParties,,,,,,,,,,,,67500.000,,2496.000,,,2496.000,,,,56200.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,4250119.000,,,,3625011.000,,,2236058.000,,,,885865.000,,,,269869.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,1297762.000,,,,1235657.000,,,686762.000,,,,269529.000,,,,145085.000,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,354000.000,,,,482715.000,,,875207.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,282897.000,,,,178290.000,,,146150.000,,,,72412.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,419554.000,,,,352614.000,,,170628.000,,,,74150.000,,,,16300.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,721911.000,,,,521735.000,,,249043.000,,,,107284.000,,,,36900.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,1024850.000,,,,913510.000,,,490626.000,,,,170053.000,,,,71584.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,503145.000,,,,423205.000,,,492849.000,,,,192437.000,,,,,
OperatingLossCarryforwards,,,,,,12984000.000,,,,14520000.000,,,15367000.000,,,,16140000.000,,,,16734000.000,
OtherAccruedLiabilitiesCurrent,,,,38112.000,35128.000,91187.000,106620.000,43402.000,54522.000,303589.000,343661.000,249567.000,62151.000,59025.000,46853.000,70048.000,101038.000,63632.000,48924.000,51089.000,59950.000,54625.000
OtherAssetsCurrent,91654.000,83103.000,72120.000,114488.000,120877.000,96198.000,111183.000,125429.000,154789.000,140876.000,107334.000,77667.000,83845.000,61062.000,44975.000,28772.000,34295.000,33570.000,34643.000,59288.000,49932.000,47807.000
OtherAssetsNoncurrent,105403.000,105403.000,104363.000,104363.000,104363.000,110298.000,104894.000,106124.000,109456.000,111401.000,117961.000,117845.000,69600.000,68810.000,70310.000,70310.000,34990.000,34990.000,34990.000,35409.000,35658.000,33684.000
OtherInventory,,,70816.000,63646.000,62315.000,56531.000,42146.000,37639.000,29157.000,28599.000,31347.000,25916.000,11183.000,8599.000,7453.000,8939.000,9476.000,11605.000,8064.000,9435.000,9118.000,60697.000
OtherLiabilitiesNoncurrent,7350.000,7350.000,7350.000,7350.000,7350.000,12409.000,12409.000,12409.000,14709.000,14709.000,14709.000,14709.000,14709.000,14709.000,14709.000,14709.000,,,,,,
OtherLongTermDebt,,,,,,,6541.000,5784.000,4973.000,,20344.000,19736.000,,6673.000,2770.000,0.000,,,,,,
OtherLongTermDebtCurrent,,,18826.000,12653.000,6251.000,3144.000,3144.000,3144.000,3144.000,13155.000,12229.000,11239.000,10292.000,6673.000,2770.000,,,,,,,
OtherLongTermDebtNoncurrent,,,,,,4106.000,3397.000,2640.000,1829.000,10791.000,8115.000,8497.000,,,,,,,,,,
