,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29
AccountsPayableAndAccruedLiabilitiesCurrent,,,199253.000,269655.000,245397.000,327840.000,468370.000,435493.000,438004.000,175661.000,59504.000,69042.000,54920.000,46465.000,91442.000,128453.000,78175.000,98254.000
AccountsPayableRelatedPartiesCurrent,,,10578.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,202217.000,174929.000,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,15500.000,21793.000,,12594.000,48624.000,35670.000,,,,,,,,,
AccruedRentCurrent,,,,,,,0.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,21180.000,23217.000,,,,,29318.000,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5320.000,-5320.000,1429.000,458.000,458.000,458.000,458.000,458.000,458.000,458.000,-4624.000,-17501.000,-36072.000,-69269.000,-57726.000,-59031.000,-64273.000,-59151.000
AdditionalPaidInCapitalCommonStock,2279246.000,3347413.000,3185256.000,5214003.000,5431716.000,5509361.000,5697526.000,5760857.000,5764214.000,6246541.000,8382459.000,8382459.000,8382459.000,8382459.000,8388459.000,9088109.000,9042132.000,8887934.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,0.000,,,,,,,,,,,
Assets,276907.000,73815.000,64444.000,980665.000,893169.000,266201.000,304736.000,104554.000,99545.000,89804.000,2481234.000,2943416.000,3355540.000,2765694.000,2718670.000,2615344.000,2854663.000,2768335.000
AssetsCurrent,267027.000,65972.000,58582.000,851443.000,588931.000,264029.000,302995.000,103300.000,98777.000,88985.000,2481234.000,2943416.000,3320613.000,2729528.000,2686456.000,2574591.000,2816929.000,2733552.000
BridgeLoan,,,,800000.000,800000.000,,,,,,,,,,,,,
Cash,244744.000,26120.000,30907.000,813883.000,430765.000,132160.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,244744.000,26120.000,30907.000,813883.000,430765.000,132160.000,180955.000,6578.000,10165.000,6878.000,2475413.000,2933650.000,3300499.000,2697484.000,2626664.000,2520850.000,2757801.000,2657111.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,32106330.000,32712626.000,154133130.000,162701722.000,162701722.000,164125222.000,164125222.000,164425222.000,164125222.000,167642888.000,168476221.000,168476221.000,168476221.000,168476221.000,168476221.000,168476221.000,168476221.000,173476221.000
CommonStockSharesOutstanding,55333334.000,32712626.000,154133130.000,162701722.000,162701722.000,164125222.000,164125222.000,164125222.000,164125222.000,167642888.000,168476221.000,168476221.000,168476221.000,168476221.000,168476221.000,168476221.000,168476221.000,173476221.000
CommonStockValue,3211.000,3272.000,15412.000,16269.000,16377.000,16411.000,16411.000,16441.000,16441.000,16764.000,16846.000,16846.000,16846.000,16846.000,16846.000,16846.000,16846.000,17346.000
