,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,391915000.000,,,,,,,,,,,
AccountsPayableCurrent,157514000.000,156572000.000,228480000.000,172153000.000,237357000.000,253623000.000,256385000.000,252972000.000,303672000.000,254467000.000,323520000.000,261280000.000,336162000.000,257177000.000,222712000.000,278903000.000,263625000.000,273666000.000,215751000.000,338720000.000,294167000.000,367307000.000,417586000.000
AccountsReceivableNetCurrent,236118000.000,258490000.000,299054000.000,279457000.000,335795000.000,346169000.000,351361000.000,347677000.000,368246000.000,323965000.000,381149000.000,334229000.000,414109000.000,351334000.000,290353000.000,349931000.000,333157000.000,326713000.000,288838000.000,388668000.000,335256000.000,418339000.000,477046000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,,400000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,50810000.000,58147000.000,39242000.000,83832000.000,73943000.000,63831000.000,65026000.000,67579000.000,81509000.000,83429000.000,69693000.000,70350000.000,96328000.000,92694000.000,83473000.000,99393000.000,90584000.000,85047000.000,85688000.000,84703000.000,98347000.000,81104000.000,87368000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,69215000.000,74677000.000,97788000.000,107509000.000,119547000.000,130886000.000,141123000.000,151298000.000,167584000.000,188720000.000,200193000.000,212882000.000,229607000.000,245629000.000,259980000.000,285271000.000,300630000.000,319769000.000,343535000.000,360513000.000,377644000.000,393635000.000,416406000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7753000.000,-10350000.000,-1120000.000,-11017000.000,1055000.000,-1299000.000,-6357000.000,-11711000.000,-5606000.000,-2854000.000,-5826000.000,859000.000,-9472000.000,-27141000.000,-36201000.000,-30681000.000,-50891000.000,-58562000.000,-62671000.000,-56080000.000,-63131000.000,-73914000.000,-67881000.000
AdditionalPaidInCapitalCommonStock,1026287000.000,1027675000.000,1033860000.000,1035448000.000,1036978000.000,1039189000.000,1097028000.000,1114388000.000,1108041000.000,1154516000.000,1149024000.000,1193441000.000,1184982000.000,1245877000.000,1266325000.000,1252694000.000,1236061000.000,1217255000.000,1200744000.000,1411567000.000,1588978000.000,1561695000.000,1533232000.000
AllowanceForDoubtfulAccountsReceivable,6318000.000,5798000.000,3906000.000,4357000.000,4416000.000,3687000.000,4184000.000,4390000.000,3728000.000,3661000.000,3475000.000,3268000.000,3220000.000,3260000.000,3488000.000,2785000.000,2275000.000,3019000.000,3114000.000,2404000.000,2373000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,2322000.000,2561000.000
AssetRetirementObligation,,,37800000.000,37300000.000,39700000.000,40105000.000,40500000.000,40500000.000,,41185000.000,,,,41954000.000,,,,15946000.000,,,,18548000.000,
Assets,1600452000.000,1649932000.000,1578307000.000,1557286000.000,1711065000.000,1748179000.000,1809208000.000,2096651000.000,2390402000.000,2470614000.000,2561394000.000,3022444000.000,2735145000.000,2589802000.000,2861540000.000,2949389000.000,2877568000.000,2870690000.000,2801832000.000,3096974000.000,2986532000.000,3074972000.000,3176726000.000
AssetsCurrent,492878000.000,560303000.000,464596000.000,433137000.000,496431000.000,520003000.000,519657000.000,740023000.000,541961000.000,534014000.000,566708000.000,903844000.000,609131000.000,479280000.000,710970000.000,695157000.000,571241000.000,480381000.000,449102000.000,765603000.000,612484000.000,635874000.000,672770000.000
AssetsFairValueDisclosure,,,16000.000,40000.000,594000.000,0.000,,261000.000,725000.000,0.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,171000.000,130436000.000,,,,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,113008000.000,,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,103000.000,98000.000,93000.000,86000.000,81000.000,75000.000,69000.000,125000.000,116000.000,107000.000,98000.000,132000.000,119000.000,107000.000,95000.000,83000.000,72000.000,64000.000,57000.000,51000.000,45000.000
