,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AmortizationOfDeferredCharges,,2478.000,1442.000,4017000.000,2842000.000,4357000.000
AmortizationOfFinancingCosts,2816000.000,,-2959.000,-2556000.000,,
AssetImpairmentCharges,49146000.000,,,,5300000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,7663000.000,-3171.000,3038.000,-4138000.000,2933000.000,2290000.000
ComprehensiveIncomeNetOfTax,290000.000,-6711.000,52510.000,40173000.000,-3287000.000,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-7017000.000,1126.000,-10448.000,-9288000.000,-1327000.000,322000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-6727000.000,-5585.000,42062.000,30885000.000,-1960000.000,-2732000.000
ConversionOfStockAmountConverted1,,,0.000,,,
CurrentFederalTaxExpenseBenefit,,,0.000,0.000,,
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,,0.120,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,0.025,
Depreciation,24255000.000,22563.000,17286.000,17593000.000,21418000.000,23785000.000
DepreciationAndAmortization,20380000.000,,21518.000,18345000.000,,
DepreciationDepletionAndAmortization,,21617.000,,,21418000.000,23785000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,67203000.000,,,,54002000.000,62950000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,56907000.000,,,,735000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-5363000.000,-1817.000,-3960.000,-3557000.000,644000.000,-2000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,644000.000,-2000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,18040000.000,-2474.000,-33247.000,-20413000.000,483000.000,-1000.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,99000.000,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,2000.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,-246000.000,2000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,43000.000,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,-45000.000,
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,,,,355000.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,355000.000,
DividendsPreferredStock,,,,,-1216000.000,-1101000.000
DividendsPreferredStockCash,2456000.000,,,,,
EarningsPerShareBasic,-0.190,-0.700,3.370,2.280,-0.210,-0.250
EarningsPerShareDiluted,-0.190,-0.700,3.370,2.280,-0.210,-0.250
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,0.350
FederalIncomeTaxExpenseBenefitContinuingOperations,,-1955.000,15684.000,14061000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,0.000,,,,
GainLossOnDispositionOfAssets,,-5475.000,455.000,-561000.000,21648000.000,3121000.000
GainLossOnSaleOfInvestments,91000.000,,-283.000,-92000.000,-1000.000,
GainLossOnSaleOfProperties,56907000.000,5475.000,-455.000,561000.000,735000.000,16207000.000
GainLossOnSaleOfPropertiesBeforeApplicableIncomeTaxes,,,,,21648000.000,3121000.000
GainsLossesOnSalesOfInvestmentRealEstate,34247000.000,,,,,
GeneralAndAdministrativeExpense,13719000.000,6388.000,7934.000,10282000.000,6893000.000,7119000.000
IncomeLossAttributableToNoncontrollingInterest,,,,,-1327000.000,322000.000
IncomeLossFromContinuingOperations,,,,,-2856000.000,-2731000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-92518000.000,-19254.000,-49614.000,-18710000.000,-25314000.000,-21691000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-58271000.000,-13779.000,-50069.000,-18149000.000,-3666000.000,-2363000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-40231000.000,-11305.000,-10020.000,2264000.000,-4183000.000,-2409000.000
IncomeLossFromContinuingOperationsPerBasicShare,-3.100,-1.100,-1.990,-0.710,-0.270,-0.250
IncomeLossFromContinuingOperationsPerDilutedShare,-3.100,-1.100,-1.990,-0.710,-0.270,-0.250
IncomeLossFromDiscontinuedOperationsNetOfTax,33504000.000,4594.000,61744.000,,896000.000,-1000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,4594.000,61744.000,37909000.000,896000.000,-1000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,2.910,0.400,5.360,2.990,0.060,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,2.910,0.400,5.360,2.990,0.060,
IncomeLossFromEquityMethodInvestments,79000.000,,,,428000.000,493000.000
IncomeTaxExpenseBenefit,-18040000.000,2474.000,40049.000,20413000.000,517000.000,46000.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,-24217.000,-1169000.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,20615000.000,
IncomeTaxReconciliationDispositionOfAssets,,,,,-12463000.000,-2757000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,350000.000,
IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,,,,,-490000.000,-497000.000
IncomeTaxReconciliationOtherAdjustments,,,,,-22498000.000,4126000.000
IncomeTaxesPaidNet,,0.000,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,-21887000.000,-706000.000
IncreaseDecreaseInAccruedInterestReceivableNet,8663000.000,-6117.000,-12895.000,10095000.000,1242000.000,1151000.000
IncreaseDecreaseInDueToAffiliatesCurrent,-1924000.000,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,623.000,-25008.000,-7329000.000,,
IncreaseDecreaseInEarnestMoneyDepositsOutstanding,-1414000.000,235.000,-535.000,180000.000,1193000.000,571000.000
IncreaseDecreaseInInterestPayableNet,2202000.000,-8467.000,-5116.000,157000.000,-255000.000,3475000.000
IncreaseDecreaseInLeasingReceivables,,,,,2168000.000,-2844000.000
IncreaseDecreaseInOtherOperatingAssets,-181000.000,-2112.000,-2242.000,2034000.000,-2683000.000,2343000.000
IncreaseDecreaseInOtherOperatingLiabilities,20038000.000,-17180.000,3240.000,-22567000.000,-552000.000,10639000.000
IncreaseDecreaseInPrepaidExpense,-2321000.000,-351.000,-1722.000,-2071000.000,13851000.000,9222000.000
IncreaseDecreaseInRestrictedCash,,,,,1261000.000,-7584000.000
InterestExpenseDebt,60713000.000,-59034.000,-38101.000,-35416000.000,47512000.000,59362000.000
InterestIncomeOther,,,19445.000,20054000.000,16674000.000,20453000.000
InterestPaid,67389000.000,48606.000,44240.000,37158000.000,44672000.000,50945000.000
InvestmentIncomeInterest,10948000.000,14612.000,,,,20453000.000
LitigationSettlementAmount,,,-20313.000,3591000.000,-352000.000,
LossOnSaleOfInvestments,,-361.000,,,1000.000,
MarketableSecuritiesGainLoss,,0.000,,,,
MarketableSecuritiesUnrealizedGainLoss,,0.000,0.000,0.000,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,808000.000,,,,,
MinorityInterestDecreaseFromRedemptions,791000.000,,,,-470000.000,268000.000
MinorityInterestIncreaseFromStockIssuance,-195000.000,,,,,
MortgageLoansOnRealEstateCostOfMortgagesSold,,,,,-16486000.000,-19217000.000
MortgageLoansOnRealEstateNewMortgageLoans,,,,,18055000.000,11703000.000
MortgageLoansOnRealEstateOtherDeductions,,,,,-28064000.000,
MortgageLoansOnRealEstatePeriodIncreaseDecrease,,,,,11130000.000,13835000.000
NetCashProvidedByUsedInFinancingActivities,-317302000.000,-53884.000,-206577.000,-4655000.000,167790000.000,45944000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-317302000.000,-53884.000,-206577.000,-4655000.000,167790000.000,45944000.000
NetCashProvidedByUsedInInvestingActivities,301412000.000,73824.000,251777.000,38485000.000,-130348000.000,-61100000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,301412000.000,73824.000,251777.000,38485000.000,-130348000.000,-61100000.000
NetCashProvidedByUsedInOperatingActivities,23553000.000,-23111.000,-42162.000,-37968000.000,-34509000.000,17446000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,23553000.000,-23111.000,-42162.000,-37968000.000,-34509000.000,17446000.000
NetIncomeLoss,290000.000,,,40173000.000,-1960000.000,-2732000.000
NetIncomeLossAttributableToNoncontrollingInterest,-7017000.000,1126.000,-10448.000,-9288000.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,-2166000.000,-8037.000,38824.000,28842000.000,-3176000.000,-3833000.000
NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,-155893000.000,,,,,
NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,,,,,,3021000.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,11000.000,
NonoperatingIncomeExpense,-47202000.000,,,,-31622000.000,-36325000.000
OperatingExpenses,163673000.000,102314.000,102052.000,82611000.000,97880000.000,105029000.000
OperatingIncomeLoss,-45316000.000,17207.000,-12416.000,-3199000.000,6308000.000,14634000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,0.000,786.000,0.000,,
OtherComprehensiveIncomeLossTax,,,,0.000,,
OtherIncome,2393000.000,,10179.000,1415000.000,4106000.000,2091000.000
OtherNonoperatingExpense,,-36461.000,-37198.000,-15511000.000,,
OtherNonoperatingIncome,,7950.000,,,,
PaymentsForCapitalImprovements,4191000.000,-2507.000,-7681.000,-5019000.000,,
PaymentsForProceedsFromRealEstatePartnershipInvestmentNet,,,,,-4086000.000,-2278000.000
PaymentsOfDividendsMinorityInterest,808000.000,,,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,2456000.000,-2452.000,-2452.000,-2043000.000,1216000.000,1101000.000
PaymentsOfFinancingCosts,,-3750.000,1837.000,-6959000.000,6734000.000,-841000.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,195000.000,-355.000,-75.000,0.000,,
PaymentsToAcquireAndDevelopRealEstate,,,,,16717000.000,10941000.000
PaymentsToAcquireEquityMethodInvestments,-581000.000,,,,,
PaymentsToAcquireLand,,,,,,12508000.000
PaymentsToAcquireMarketableSecurities,,,0.000,,,
PaymentsToAcquireNotesReceivable,,-10189.000,-21202.000,-34092000.000,18055000.000,11703000.000
PaymentsToAcquireOtherRealEstate,,,,,207313000.000,79736000.000
PaymentsToAcquireRealEstateHeldForInvestment,,2654.000,4770.000,-544000.000,,
