,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,9970000.000,5210000.000,9817000.000,12908000.000,9432000.000,13363000.000
AccountsReceivableNetCurrent,5679000.000,6471000.000,7599000.000,12847000.000,6626000.000,9854000.000
AccruedLiabilitiesCurrent,38224000.000,38008000.000,34725000.000,34910000.000,32442000.000,37904000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,45681000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1025000.000,635000.000,564000.000,830000.000,431000.000,873000.000
AdditionalPaidInCapitalCommonStock,362968000.000,371797000.000,374948000.000,380744000.000,386492000.000,393250000.000
AllowanceForDoubtfulAccountsReceivableCurrent,422000.000,448000.000,,,,
Assets,526725000.000,503621000.000,493849000.000,515891000.000,541061000.000,670081000.000
AssetsCurrent,105756000.000,83780000.000,72830000.000,80114000.000,101516000.000,108023000.000
AssetsFairValueDisclosure,,,23187000.000,22345000.000,43755000.000,38665000.000
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,3000000.000,3000000.000,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,5000000.000,11700000.000,11700000.000,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,114006000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,100000000.000
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,,,4906000.000
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,,,,,,9100000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,68085000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,68100000.000
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,,,3000.000
Cash,,,25811000.000,25703000.000,25860000.000,25960000.000
CashAndCashEquivalentsAtCarryingValue,71019000.000,46896000.000,48998000.000,48048000.000,69615000.000,64625000.000
CashAndCashEquivalentsFairValueDisclosure,,,23187000.000,22345000.000,30255000.000,18665000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,4500000.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000
CommonStockSharesIssued,47174000.000,47564000.000,47898000.000,48244000.000,48579000.000,48879000.000
CommonStockSharesOutstanding,45186000.000,44050000.000,42793000.000,42598000.000,42933000.000,43233000.000
CommonStockValue,47000.000,48000.000,48000.000,48000.000,49000.000,49000.000
DeferredRevenueCurrent,114285000.000,112478000.000,108654000.000,128352000.000,133498000.000,143418000.000
DeferredTaxAssetsLiabilitiesNet,,,-10102000.000,,,
DeferredTaxAssetsNet,,,20183000.000,,,
DeferredTaxAssetsNetCurrent,2779000.000,4473000.000,4823000.000,4823000.000,4823000.000,4911000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,9127000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,1939000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,3074000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,3942000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,3296000.000,,,
DeferredTaxAssetsValuationAllowance,,,1195000.000,,,
DeferredTaxLiabilities,,,-30285000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,20830000.000,,,
DeferredTaxLiabilitiesNoncurrent,16534000.000,18329000.000,14925000.000,16034000.000,16539000.000,15527000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,5286000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,33097000.000,50707000.000,58181000.000,57383000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,-73788000.000,,,
FiniteLivedIntangibleAssetsGross,,,91382000.000,,,
FiniteLivedIntangibleAssetsNet,25825000.000,21438000.000,17594000.000,26150000.000,22912000.000,52731000.000
Goodwill,302802000.000,302529000.000,302422000.000,303359000.000,303102000.000,372901000.000
IncomeTaxesReceivable,15362000.000,13415000.000,1763000.000,2472000.000,8798000.000,4784000.000
InventoryNet,,,500000.000,,,
Liabilities,181030000.000,177340000.000,183340000.000,198605000.000,198448000.000,295368000.000
LiabilitiesAndStockholdersEquity,526725000.000,503621000.000,493849000.000,515891000.000,541061000.000,670081000.000
LiabilitiesCurrent,162479000.000,155696000.000,163196000.000,176170000.000,175372000.000,265642000.000
LineOfCreditFacilityAmountOutstanding,,,,0.000,0.000,55000000.000
MoneyMarketFundsAtCarryingValue,,,23187000.000,22345000.000,30255000.000,18665000.000
OperatingLeasesFutureMinimumPaymentsDue,,,27917000.000,,2900000.000,2900000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,3571000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,3439000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,4078000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,5057000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,4989000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,6783000.000,,,
OtherAssetsNoncurrent,2010000.000,2213000.000,2656000.000,3635000.000,4638000.000,12367000.000
OtherLiabilitiesNoncurrent,2017000.000,3315000.000,5219000.000,6401000.000,6537000.000,14199000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,,,,,
PreferredStockSharesOutstanding,0.000,,,,,
PreferredStockValue,0.000,,,,,
PrepaidExpenseAndOtherAssetsCurrent,8977000.000,10791000.000,7945000.000,8227000.000,7965000.000,7692000.000
PropertyPlantAndEquipmentGross,,,67382000.000,,,
PropertyPlantAndEquipmentNet,19234000.000,20455000.000,21701000.000,23281000.000,24694000.000,28272000.000
