,2011-01-31,2011-04-30,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,53424000.000,84183000.000,66339000.000,57211000.000,69294000.000,75889000.000,80985000.000,72054000.000,77628000.000,78479000.000,76900000.000,67278000.000,42134000.000,45482000.000,41488000.000,31016000.000,36328000.000,45712000.000,47778000.000,43298000.000,51822000.000,48816000.000,47781000.000,41198000.000,41239000.000
AccountsReceivableGrossCurrent,,,,,,,,,,,99394000.000,,,,55891000.000,,,,64753000.000,,,,83876000.000,,
AccountsReceivableNetCurrent,49388000.000,99286000.000,81969000.000,59847000.000,81622000.000,88348000.000,85644000.000,78000000.000,95584000.000,99051000.000,98833000.000,72459000.000,52335000.000,55973000.000,55193000.000,39334000.000,50210000.000,62523000.000,64080000.000,65762000.000,83734000.000,83089000.000,83625000.000,62754000.000,79735000.000
AccrualForEnvironmentalLossContingencies,,,13186000.000,13023000.000,12410000.000,11997000.000,11527000.000,11180000.000,10930000.000,10737000.000,10805000.000,10412000.000,,,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesCurrent,,,1965000.000,1965000.000,1804000.000,1700000.000,1700000.000,1700000.000,1700000.000,1700000.000,1550000.000,1550000.000,,,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesNoncurrent,12027000.000,11430000.000,11221000.000,11058000.000,10606000.000,10297000.000,9827000.000,9480000.000,9230000.000,9037000.000,9255000.000,8862000.000,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,3504000.000,,,,,,,,,953000.000,,998000.000,1542000.000,107000.000,0.000,0.000,150000.000,747000.000,496000.000,1196000.000,912000.000,732000.000,1153000.000,1603000.000
AccruedLiabilitiesCurrent,30673000.000,36480000.000,38058000.000,37379000.000,42396000.000,46126000.000,46459000.000,32796000.000,39980000.000,45357000.000,44785000.000,29679000.000,31262000.000,25462000.000,32482000.000,22920000.000,26006000.000,32250000.000,37364000.000,34776000.000,44245000.000,52961000.000,55101000.000,28944000.000,39639000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,32482000.000,,,,37364000.000,,,,55101000.000,,
AccruedProfessionalFeesCurrent,,,1380000.000,,,,2847000.000,,,,1472000.000,,,,799000.000,,,,1862000.000,,,,2456000.000,,
AccruedRentCurrent,,,1267000.000,,,,1076000.000,,,,353000.000,,,,316000.000,,,,196000.000,,,,120000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,312285000.000,,,,333898000.000,,,346135000.000,348927000.000,354014000.000,197233000.000,202046000.000,200414000.000,205872000.000,209485000.000,214585000.000,217512000.000,224362000.000,232178000.000,239236000.000,245128000.000,254286000.000,261764000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1663000.000,222000.000,-3642000.000,-5476000.000,-4802000.000,-7087000.000,-5299000.000,-4274000.000,-5352000.000,-5370000.000,-2400000.000,-2209000.000,-982000.000,-1956000.000,-5708000.000,-8528000.000,-8210000.000,-8175000.000,-10049000.000,-20074000.000,-15771000.000,-27932000.000,-38765000.000,-35933000.000,-32189000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,115809000.000,114670000.000,115044000.000,113611000.000,114421000.000,124079000.000,123421000.000,123480000.000,124151000.000,,,,,,,,,,,,,,
AdditionalPaidInCapital,239302000.000,240335000.000,241983000.000,242154000.000,243039000.000,243930000.000,245144000.000,245569000.000,247271000.000,246631000.000,247642000.000,247479000.000,247695000.000,248491000.000,249600000.000,249497000.000,250106000.000,250229000.000,250937000.000,250478000.000,252712000.000,253039000.000,254540000.000,254139000.000,255119000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1031000.000,1278000.000,1062000.000,1413000.000,1137000.000,1456000.000,1026000.000,1181000.000,802000.000,795000.000,561000.000,775000.000,846000.000,892000.000,698000.000,718000.000,682000.000,789000.000,673000.000,917000.000,853000.000,528000.000,251000.000,276000.000,399000.000
AssetRetirementObligation,,,,,,,,,,,1200000.000,,,,1200000.000,,,,1200000.000,,,,,,
