,2011-12-31
AssetImpairmentCharges,614498.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-15.000
CostsAndExpenses,449578.000
DebtConversionConvertedInstrumentSharesIssued1,60000.000
EarningsPerShareBasicAndDiluted,-0.010
ExplorationExpenseMining,5417.000
GainLossOnDispositionOfIntangibleAssets,-614498.000
GeneralAndAdministrativeExpense,52153.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,93031.000
IncreaseDecreaseInAccountsPayableRelatedParties,137148.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,52756.000
IncreaseDecreaseInPrepaidExpense,-300.000
InterestExpense,1457.000
NetCashProvidedByUsedInFinancingActivities,212141.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,212141.000
NetCashProvidedByUsedInOperatingActivities,-212156.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-212156.000
NetIncomeLoss,-1065533.000
OperatingIncomeLoss,-449578.000
ProceedsFromShortTermDebt,159385.000
ProfessionalFees,272008.000
SalariesWagesAndOfficersCompensation,120000.000
WeightedAverageNumberOfDilutedSharesOutstanding,358858.000
