,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,18684.000,18684.000,18684.000,18684.000,18684.000,18684.000,18684.000,18684.000,18864.000
AccruedLiabilitiesCurrent,350.000,1750.000,1750.000,350.000,250.000,768.000,6133.000,8305.000,3600.000
AdditionalPaidInCapital,17901.000,21501.000,26251.000,26980.000,29993.000,62871.000,63371.000,63371.000,63371.000
AssetsCurrent,,,,,0.000,,,,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,348890000.000,348890000.000,348890000.000,348890000.000,348890000.000,43611250.000,43611250.000,43611250.000,43611250.000
CommonStockSharesOutstanding,348890000.000,348890000.000,348890000.000,348890000.000,,,,43611250.000,
CommonStockValue,34889.000,34889.000,34889.000,34889.000,34889.000,4361.000,4361.000,4361.000,4361.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-71824.000,-76824.000,-81574.000,-80903.000,-83816.000,-86684.000,,,-107051.000
Liabilities,19034.000,20434.000,20434.000,19034.000,18934.000,19452.000,24817.000,30854.000,39319.000
LiabilitiesAndStockholdersEquity,,,,,0.000,,,,0.000
OtherBorrowings,,,,,,,,3865.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,,,0.000,
RetainedEarningsAccumulatedDeficit,,,,,,,-92549.000,-98586.000,
ShortTermBorrowings,,,,,,,,,13535.000
StockholdersEquity,-19034.000,-20434.000,-20434.000,-19034.000,-18934.000,-19452.000,-24817.000,-30854.000,-39319.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,-18934.000,,,,-39319.000
