,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,,,1252000.000,,,,1927000.000,,,,2267000.000
AmortizationOfDebtDiscountPremium,,,51000.000,,,,0.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,1900000.000,0.000,3000000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,0.000,0.000,0.000,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,19032000.000,,,,-2895000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,,,7721000.000,,,,-15175000.000
ComprehensiveIncomeNetOfTax,,-7695000.000,-11435000.000,-14090000.000,-12176000.000,-12402000.000,-14869000.000,-12415000.000,-9442000.000,-8841000.000,,,-10125000.000,,-18843000.000
ConcentrationRiskPercentage1,,,0.100,0.100,,,,,,,,,,,
CostOfRevenue,3522000.000,3784000.000,4325000.000,4860000.000,5271000.000,6693000.000,5340000.000,5871000.000,6289000.000,8626000.000,5870000.000,7871000.000,8075000.000,8429000.000,7163000.000
CostsAndExpenses,13856000.000,15556000.000,19731000.000,23014000.000,23747000.000,27124000.000,25381000.000,24492000.000,24137000.000,29899000.000,27982000.000,32177000.000,32399000.000,35107000.000,35529000.000
DebtInstrumentRedemptionPricePercentage,,,,,,,0.040,,,,,,,,
DepreciationDepletionAndAmortization,,,396000.000,,,,485000.000,,,,692000.000,,,,814000.000
EarningsPerShareBasicAndDiluted,-13.690,-0.530,-0.680,-0.780,-0.670,-0.670,-0.810,-0.660,-0.490,-0.440,-0.740,-0.550,-0.510,-0.540,-0.870
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,8000.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,,20000.000,,,,10000.000,,,,
FairValueAdjustmentOfWarrants,,,,,0.000,,,,,,,,,,
GainOnSaleOfInvestments,,,2000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,-14603000.000,-10770000.000,-10050000.000,-11550000.000,-18807000.000
IncomeTaxExpenseBenefit,,,,,,,,,,,0.000,35000.000,38000.000,43000.000,45000.000
IncreaseDecreaseInAccountsPayable,,,-735000.000,,,,1097000.000,,,,270000.000,,,,-2103000.000
IncreaseDecreaseInAccountsReceivable,,,-902000.000,,,,-1966000.000,,,,-4198000.000,,,,-5466000.000
IncreaseDecreaseInAccruedLiabilities,,,-1651000.000,,,,-3747000.000,,,,-4610000.000,,,,-3382000.000
IncreaseDecreaseInDeferredRevenue,,,-217000.000,,,,-663000.000,,,,20002000.000,,,,-244000.000
IncreaseDecreaseInInventories,,,772000.000,,,,2690000.000,,,,2379000.000,,,,837000.000
IncreaseDecreaseInOtherOperatingAssets,,,-136000.000,,,,-35000.000,,,,0.000,,,,82000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,226000.000,,,,-758000.000,,,,193000.000
