,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,211293000.000,214719000.000,145686000.000
AccountsReceivableNetCurrent,124550000.000,182639000.000,140663000.000
AccruedIncomeTaxesCurrent,0.000,0.000,34670000.000
AccruedLiabilitiesCurrent,155613000.000,163359000.000,165683000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,159552000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9441000.000,-2685000.000,-12735000.000
AllowanceForDoubtfulAccountsReceivable,,,2889000.000
Assets,3415356000.000,3534708000.000,3380863000.000
AssetsCurrent,865926000.000,993500000.000,845510000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,0.000
CashAndCashEquivalentsAtCarryingValue,32532000.000,29095000.000,47214000.000
DeferredRentCredit,,,37355000.000
DeferredTaxAssetsGrossCurrent,,,36723000.000
DeferredTaxAssetsInventory,,,10923000.000
DeferredTaxAssetsNetCurrent,,,28060000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,4944000.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,4003000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,1517000.000
DeferredTaxAssetsOther,,,6087000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,1637000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,6533000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,1079000.000
DeferredTaxAssetsValuationAllowanceCurrent,,,8663000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,218623000.000
DeferredTaxLiabilitiesNoncurrent,313137000.000,310699000.000,314197000.000
DeferredTaxLiabilitiesOther,,,2721000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,15984000.000
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,19000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,63234000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,18883000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,8267000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,9435000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,12810000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,15973000.000
FiniteLivedIntangibleAssetsGross,,,170244000.000
FiniteLivedIntangibleAssetsNet,118216000.000,112618000.000,107010000.000
Goodwill,1564498000.000,1560515000.000,1557250000.000
IndefiniteLivedTradeNames,570608000.000,569929000.000,569343000.000
InventoryFinishedGoods,599758000.000,665113000.000,550975000.000
InventoryNet,625261000.000,694396000.000,582230000.000
InventoryRawMaterials,18137000.000,20709000.000,22093000.000
InventoryWorkInProcess,7366000.000,8574000.000,9162000.000
Liabilities,2957662000.000,3097567000.000,2881594000.000
LiabilitiesAndStockholdersEquity,3415356000.000,3534708000.000,3380863000.000
LiabilitiesCurrent,470862000.000,606456000.000,383624000.000
LinesOfCreditCurrent,91229000.000,216005000.000,25336000.000
LongTermDebtAndCapitalLeaseObligations,2132448000.000,2130252000.000,2127583000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,12727000.000,12373000.000,12249000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,2139832000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,,,700005000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,1392096000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,11350000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,11910000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,12222000.000
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,12249000.000
MembersCapital,453213000.000,444485000.000,445463000.000
MembersEquity,432525000.000,402829000.000,464207000.000
OperatingLeasesFutureMinimumPaymentsDue,,,673441000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,130392000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,63353000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,83503000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,103262000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,117342000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,175589000.000
OtherAssetsNoncurrent,59777000.000,57247000.000,53066000.000
OtherLiabilitiesNoncurrent,41215000.000,50160000.000,56190000.000
PrepaidExpenseAndOtherAssetsCurrent,83583000.000,87370000.000,75403000.000
PropertyPlantAndEquipmentGross,,,408236000.000
PropertyPlantAndEquipmentNet,236331000.000,240899000.000,248684000.000
RetainedEarningsAccumulatedDeficit,-30129000.000,-38971000.000,31479000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,432525000.000,402829000.000,464207000.000
TaxCreditCarryforwardValuationAllowance,,,1637000.000
TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,25169000.000,34312000.000,35062000.000
UndistributedEarningsOfForeignSubsidiaries,,,31101000.000
UnrecognizedTaxBenefits,,,798000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,22000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,798000.000
