,2011-06-30,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,641812.000,568895.000,627830.000,688268.000,733281.000,792321.000,792943.000,793492.000,790429.000,767061.000,767676.000,811838.000,1165990.000,1199368.000,1226303.000,1261742.000,1272819.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,98428.000,126363.000,179081.000,156527.000,79822.000,46332.000,56300.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,1787505.000,516412.000,297581.000,349127.000,344372.000,387882.000,262850.000
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,,,,,19000.000,118500.000,192600.000,264550.000,341550.000,206550.000
AccountsReceivableNet,,,,,,,,,,,,,,854.000,3000.000,4683.000,296.000
AccountsReceivableNetCurrent,22423.000,35369.000,8030.000,5778.000,30093.000,,3266.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-950.000,-1100.000,-400.000,-550.000,-700.000,-850.000,-1000.000,-1100.000,-1100.000,-2476.000,,,-118.000,-236.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,,,-99417.000,12346.000,16193.000,15550.000,1192235.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,108206.000,23773.000,20154.000,8967.000,-3379.000,-7226.000,-6585.000,1201202.000
AdditionalPaidInCapital,2583357.000,2968658.000,,,,,,6096153.000,6141153.000,6197448.000,6227448.000,7772643.000,8126703.000,10047178.000,10620552.000,10765800.000,10920448.000
AdditionalPaidInCapitalCommonStock,,,3223658.000,4944015.000,5860203.000,5976153.000,6036153.000,,,,,,,,,,
Assets,73122.000,75415.000,57277.000,68552.000,74625.000,44674.000,27324.000,20488.000,20072.000,128444.000,41986.000,39351.000,1995319.000,3597743.000,3736212.000,3505612.000,4570656.000
AssetsCurrent,63667.000,67900.000,49583.000,57746.000,51180.000,23387.000,6187.000,301.000,35.000,,,984.000,81361.000,40282.000,247874.000,85359.000,15871.000
AvailableForSaleSecurities,,,,,12062.000,12062.000,12062.000,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,0.758,,,,,,,,,,,
Cash,27400.000,25385.000,,,,,2921.000,301.000,35.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,27400.000,25385.000,29550.000,37813.000,20987.000,23387.000,,301.000,,,,,64753.000,32730.000,239941.000,74621.000,14769.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,301.000,35.000,,0.000,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,64753.000,,,,
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,1850.000,100.000,100.000,100.000
CommonStockSharesAuthorized,,24482824.000,75000000.000,75000000.000,75000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
