,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2463000000.000,2633000000.000,2677000000.000,2302000000.000,2419000000.000,2617000000.000,2767000000.000,2431000000.000,2460000000.000,2614000000.000,2725000000.000,2425000000.000,2522000000.000,2645000000.000,2951000000.000,2468000000.000,2407000000.000,2402000000.000,2358000000.000,2075000000.000,2140000000.000,2230000000.000,1517000000.000,1335000000.000,1368000000.000
AccountsReceivableNetCurrent,4231000000.000,4443000000.000,4502000000.000,4040000000.000,4319000000.000,4601000000.000,4983000000.000,4556000000.000,4559000000.000,4725000000.000,4808000000.000,4429000000.000,4563000000.000,4772000000.000,5019000000.000,4404000000.000,4299000000.000,4272000000.000,4319000000.000,3842000000.000,3874000000.000,4014000000.000,2701000000.000,2426000000.000,2479000000.000
AccruedLiabilitiesCurrent,2582000000.000,2657000000.000,2772000000.000,2484000000.000,2500000000.000,2561000000.000,2732000000.000,2648000000.000,2651000000.000,2783000000.000,3184000000.000,2526000000.000,2583000000.000,2736000000.000,2876000000.000,2640000000.000,2595000000.000,2678000000.000,2803000000.000,2616000000.000,2722000000.000,2797000000.000,2126000000.000,1872000000.000,1952000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5280000000.000,5356000000.000,5294000000.000,5331000000.000,5382000000.000,5403000000.000,5425000000.000,5524000000.000,5602000000.000,5642000000.000,5487000000.000,5555000000.000,5612000000.000,5676000000.000,5609000000.000,5355000000.000,5341000000.000,5442000000.000,5346000000.000,5385000000.000,5511000000.000,5594000000.000,4396000000.000,4432000000.000,4525000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,1164000000.000,,,,-1213000000.000,,,,-692000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,671000000.000,,,,466000000.000,,,,504000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-150000000.000,-74000000.000,-562000000.000,-629000000.000,-496000000.000,-767000000.000,-731000000.000,-617000000.000,-708000000.000,-745000000.000,-189000000.000,-146000000.000,-128000000.000,-52000000.000,-575000000.000,-875000000.000,-1273000000.000,-1056000000.000,-1617000000.000,-1738000000.000,-1582000000.000,-1564000000.000,-1999000000.000,-2030000000.000,-1690000000.000
AdditionalPaidInCapital,356000000.000,375000000.000,317000000.000,306000000.000,311000000.000,317000000.000,324000000.000,326000000.000,336000000.000,344000000.000,352000000.000,528000000.000,200000000.000,220000000.000,161000000.000,162000000.000,173000000.000,162000000.000,170000000.000,178000000.000,189000000.000,200000000.000,205000000.000,306000000.000,337000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,104000000.000,108000000.000,104000000.000,99000000.000,97000000.000,96000000.000,109000000.000,107000000.000,105000000.000,97000000.000,103000000.000,101.000,107.000,111000000.000,114000000.000,106000000.000,97000000.000,103000000.000,128000000.000,122000000.000,120000000.000,120000000.000,92000000.000,94000000.000,112000000.000
Assets,23535000000.000,24104000000.000,23861000000.000,23444000000.000,24134000000.000,24326000000.000,23818000000.000,23771000000.000,23724000000.000,23513000000.000,24711000000.000,24124000000.000,24346000000.000,25115000000.000,24177000000.000,23724000000.000,22968000000.000,23464000000.000,22088000000.000,21552000000.000,21764000000.000,22082000000.000,21743000000.000,17471000000.000,17277000000.000
