,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,1203000000.000,1032000000.000,1072900000.000,1104500000.000,1207500000.000,1018000000.000,1039000000.000,1072400000.000,1062200000.000,1099500000.000,1050100000.000,971000000.000,1370000000.000,1092300000.000
AccountsReceivableNetCurrent,1533800000.000,1492200000.000,1588700000.000,1529200000.000,1511900000.000,1345300000.000,1499500000.000,1307800000.000,1357800000.000,1283100000.000,1467700000.000,1493800000.000,1844300000.000,1728400000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,471000000.000,483500000.000,488400000.000,502000000.000,555900000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,9113900000.000,10517700000.000,10926200000.000,11864700000.000,12819600000.000,12767800000.000,12684200000.000,12647200000.000,14117700000.000,14831400000.000,15055900000.000,16086100000.000,16357400000.000,15372300000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1127300000.000,2199100000.000,2528800000.000,2651000000.000,3067800000.000,2279000000.000,1646600000.000,954000000.000,1885100000.000,1371300000.000,,908900000.000,-102900000.000,-316700000.000
AdditionalPaidInCapital,13294200000.000,12897900000.000,12813400000.000,12389800000.000,12011100000.000,12140800000.000,17070800000.000,16540700000.000,16103000000.000,15644900000.000,,14669600000.000,18582800000.000,17982000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,122600000.000,,,,116100000.000,,,,115700000.000,,,
AssetRetirementObligation,,,79300000.000,,,,65100000.000,,,,63900000.000,,,
Assets,63705600000.000,65996000000.000,67714300000.000,67260300000.000,65529400000.000,62240000000.000,72841900000.000,67680800000.000,69993700000.000,69552800000.000,67867200000.000,69851500000.000,78553600000.000,80973500000.000
AssetsCurrent,5014400000.000,4731500000.000,5482600000.000,5899700000.000,3957000000.000,3626400000.000,3920500000.000,2961500000.000,3251700000.000,3467500000.000,3357400000.000,3569000000.000,4480700000.000,3924600000.000
AssetsFairValueDisclosure,,,,4825900000.000,4982400000.000,5892500000.000,,4440200000.000,3887600000.000,4675000000.000,,4824100000.000,5532400000.000,5157500000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,238700000.000,0.000,0.000,0.000,0.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,513600000.000,0.000,0.000,0.000,0.000,,,,,,,
CapitalLeaseObligations,1760900000.000,1852400000.000,1848300000.000,1841900000.000,1821600000.000,1649000000.000,1547600000.000,1407700000.000,1429100000.000,1387300000.000,1322800000.000,1364200000.000,1311500000.000,1321200000.000
CapitalLeaseObligationsCurrent,221200000.000,244600000.000,233000000.000,234900000.000,233600000.000,215900000.000,198500000.000,180000000.000,177400000.000,165500000.000,155800000.000,156100000.000,146500000.000,144500000.000
CapitalLeaseObligationsNoncurrent,1539700000.000,1607800000.000,1615300000.000,1607000000.000,1588000000.000,1433100000.000,1349100000.000,1227700000.000,1251700000.000,1221800000.000,1167000000.000,1208100000.000,1165000000.000,1176700000.000
CapitalLeasesFutureMinimumPaymentsDue,2901300000.000,3022300000.000,3012000000.000,2990000000.000,2949200000.000,2670500000.000,2507700000.000,2268400000.000,2307800000.000,2239400000.000,2133200000.000,2185800000.000,2088300000.000,2088100000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,195400000.000,112700000.000,353800000.000,,,,300400000.000,,,,244500000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,165500000.000,181000000.000,170300000.000,173700000.000,177300000.000,165700000.000,145600000.000,135300000.000,142100000.000,143700000.000,135400000.000,143800000.000,143300000.000,147500000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,207500000.000,234700000.000,190900000.000,203600000.000,212200000.000,199700000.000,161100000.000,152900000.000,161100000.000,163700000.000,141400000.000,151700000.000,152300000.000,159300000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,258400000.000,287800000.000,246600000.000,255300000.000,265200000.000,249800000.000,194800000.000,184700000.000,194700000.000,196800000.000,162600000.000,174200000.000,174400000.000,190000000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,303500000.000,331000000.000,301000000.000,308700000.000,322900000.000,300000000.000,243500000.000,229200000.000,242100000.000,242300000.000,194600000.000,202900000.000,205300000.000,217400000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,1749400000.000,,,,1462300000.000,,,,1254700000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,1140400000.000,1169900000.000,1163700000.000,1148100000.000,1127600000.000,1021500000.000,960100000.000,860700000.000,878700000.000,852100000.000,810400000.000,821600000.000,776800000.000,766900000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,1760900000.000,1852400000.000,1848300000.000,1841900000.000,1821600000.000,1649000000.000,1547600000.000,1407700000.000,1429100000.000,1387300000.000,1322800000.000,1364200000.000,1311500000.000,1321200000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,151800000.000,73400000.000,,198700000.000,130600000.000,66600000.000
CashAndCashEquivalentsAtCarryingValue,2125000000.000,2206500000.000,2701900000.000,3092100000.000,1110200000.000,954900000.000,1158500000.000,630400000.000,819500000.000,1111200000.000,982100000.000,980500000.000,1286300000.000,977100000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,2706500000.000,,,,1158500000.000,,,,982100000.000,,,
CommonStockParOrStatedValuePerShare,,,0.010,,,,,,,,,,,
CostMethodInvestments,400000.000,500000.000,500000.000,500000.000,500000.000,400000.000,400000.000,,,400000.000,400000.000,,,
DebtAndCapitalLeaseObligations,41904200000.000,44001700000.000,44704300000.000,44471600000.000,42560200000.000,41132800000.000,46159000000.000,44083300000.000,,,,,,
DebtCurrent,845000000.000,854100000.000,1023400000.000,3470800000.000,1850900000.000,1669000000.000,1550900000.000,1292800000.000,1613900000.000,1958700000.000,2537900000.000,3240300000.000,2143300000.000,2155400000.000
DebtInstrumentCarryingAmount,39960400000.000,41985700000.000,42691700000.000,42467500000.000,40662700000.000,39449800000.000,44612200000.000,42669900000.000,44623800000.000,45708400000.000,45781200000.000,48077400000.000,50599900000.000,42890400000.000
DebtInstrumentFairValue,40764600000.000,43093700000.000,44229000000.000,44644200000.000,42829600000.000,40821900000.000,46151100000.000,44378700000.000,45524500000.000,45004900000.000,,,,
DebtInstrumentInterestRateStatedPercentage,0.052,0.052,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,-182900000.000,-163600000.000,-164300000.000,-162200000.000,-75900000.000,-34000000.000,800000.000,-5700000.000,-1100000.000,39000000.000,46700000.000,37900000.000,-70200000.000,-35800000.000
DebtInstrumentUnusedBorrowingCapacityAmount,3144900000.000,3288800000.000,3345800000.000,3555300000.000,3594600000.000,3630000000.000,3974100000.000,3702800000.000,3882300000.000,4016200000.000,,,,
DebtWeightedAverageInterestRate,0.057,0.056,0.056,0.058,0.056,0.055,0.051,0.049,0.049,0.048,,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,250000000.000,,,200000000.000
DeferredFinanceCostsNet,,,,,,,,,,,,331600000.000,337600000.000,299900000.000
DeferredRevenueCurrent,1272200000.000,1171700000.000,1406200000.000,1559000000.000,1443700000.000,1194100000.000,1452200000.000,1479900000.000,1449800000.000,1270900000.000,1393500000.000,1531600000.000,1511600000.000,1141800000.000
DeferredTaxAssetsDerivativeInstruments,,,518400000.000,,,,345900000.000,,,,173100000.000,,,
DeferredTaxAssetsGross,,,12565400000.000,,,,12056900000.000,,,,10626000000.000,,,
