,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,90127000.000,90306000.000,95115000.000,95318000.000,94497000.000,92270000.000,91302000.000,100668000.000,93626000.000,92068000.000,97518000.000,116463000.000,103310000.000,112457000.000,107606000.000,102629000.000,83992000.000,86750000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,81567000.000,76747000.000,75623000.000,90127000.000,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,26233000.000,24486000.000,30476000.000,27243000.000,29700000.000,25349000.000,20645000.000,28992000.000,23816000.000,32701000.000,35062000.000,46408000.000,33640000.000,44200000.000,36242000.000,33076000.000,30944000.000,29808000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,60000000.000,60000000.000,,,,57000000.000,,,,49659000.000,48967000.000,49759000.000,,,,,,
AccountsReceivableGrossCurrent,,,,217761000.000,221444000.000,239435000.000,244427000.000,245294000.000,241541000.000,247210000.000,257423000.000,258748000.000,205398000.000,217343000.000,248027000.000,296106000.000,307165000.000,307823000.000,298761000.000,235636000.000,234770000.000
AccountsReceivableNet,201424000.000,197906000.000,196824000.000,208632000.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,208632000.000,211176000.000,231863000.000,235964000.000,236014000.000,232011000.000,237432000.000,248556000.000,251084000.000,194256000.000,206833000.000,237501000.000,236824000.000,243417000.000,243093000.000,233860000.000,164554000.000,166468000.000
AccruedProfessionalFeesCurrent,,,,3177000.000,3303000.000,2998000.000,2071000.000,1252000.000,1239000.000,885000.000,762000.000,608000.000,968000.000,1037000.000,3149000.000,2934000.000,1186000.000,955000.000,1007000.000,2223000.000,2476000.000
AccruedSalariesCurrent,,,,26942000.000,33750000.000,35808000.000,34509000.000,35484000.000,35732000.000,40303000.000,42007000.000,41892000.000,39845000.000,43445000.000,47396000.000,47450000.000,50724000.000,53782000.000,49285000.000,31095000.000,33397000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,26157000.000,,,,28774000.000,,,,30500000.000,,,,33354000.000,,,31987000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-16879000.000,-18896000.000,-16972000.000,-19482000.000,-20015000.000,-22888000.000,-25099000.000,-24321000.000,-25032000.000,-23812000.000,-22248000.000,-25737000.000,-33661000.000,-41840000.000,-36960000.000,-45694000.000,-46866000.000,-45642000.000,-45082000.000,-54327000.000,-53953000.000
AdditionalPaidInCapital,126495000.000,127168000.000,127895000.000,129267000.000,129913000.000,130535000.000,132641000.000,134262000.000,136899000.000,139025000.000,140007000.000,179127000.000,179912000.000,180675000.000,178163000.000,187731000.000,188869000.000,190361000.000,188400000.000,190355000.000,190956000.000
AllowanceForDoubtfulAccountsReceivableCurrent,8346000.000,9181000.000,8982000.000,9129000.000,10268000.000,7572000.000,8463000.000,9280000.000,9530000.000,9778000.000,8867000.000,7664000.000,11142000.000,10510000.000,10526000.000,59282000.000,63748000.000,64730000.000,64901000.000,71082000.000,68302000.000
Assets,410522000.000,407512000.000,408987000.000,417715000.000,421673000.000,436523000.000,445993000.000,451157000.000,449102000.000,453648000.000,462925000.000,465971000.000,464984000.000,468710000.000,522165000.000,449556000.000,442563000.000,439323000.000,441151000.000,401208000.000,397542000.000
