,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-4390.000,,,,-15100.000,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,-1877684.000
CostOfRevenue,,,,,,,,,,,2932115.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,,,,,,,7927.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,,,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,,,,,0.000
GeneralAndAdministrativeExpense,,,,,,,,,,,51286.000
GrossProfit,,,,,,,,,,,3962.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,-1885611.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,1875.000,1779.000,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-1875.000,1779.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-3750.000,,,,18074.000,,
IncreaseDecreaseInPrepaidExpense,1125.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,1468.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,1468.000,,
NetCashProvidedByUsedInOperatingActivities,-4390.000,,,,-15100.000,,,,-1468.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4390.000,,,,-15100.000,,,,-1468.000,,
NetIncomeLoss,-5515.000,-5233.000,-10148.000,-17875.000,-11350.000,-14284.000,-8945.000,-28488.000,-19542.000,,-1885611.000
OperatingExpenses,5515.000,5233.000,10148.000,17875.000,11350.000,14284.000,8945.000,28488.000,19542.000,16229.000,1889382.000
OperatingIncomeLoss,-5515.000,-5233.000,-10148.000,-17875.000,-11350.000,-14284.000,-8945.000,-28488.000,-19542.000,-16229.000,-1885420.000
OtherNonoperatingIncome,,,,,,,,,,,53.000
OtherNonoperatingIncomeExpense,,,,,,,,,,,-191.000
ProceedsFromRelatedPartyDebt,,,,,,,,,1468.000,,
ProfessionalFees,1775.000,5233.000,8075.000,17850.000,11300.000,14284.000,8945.000,14559.000,19529.000,15340.000,
ProfitLoss,,,,,,,,,-19542.000,-16229.000,-1885611.000
SalesRevenueServicesNet,,,,,,,,,,,2936077.000
SellingGeneralAndAdministrativeExpense,3740.000,,2073.000,,50.000,,,,13.000,889.000,
ShareBasedCompensation,,,,,,,,,,,1838096.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12500000.000,15102174.000,19710870.000,-30324140.000,20700000.000,20700000.000,20700000.000,-41400000.000,20700000.000,20700000.000,6263506580.000
