,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,273000.000,,,,413000.000,,,,3722000.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,437000.000,,,,417000.000,,,,311000.000,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,1952000.000,,,,476000.000,,,,628000.000,
AllowanceForLoanAndLeaseLossesWriteOffs,1462000.000,,,,742000.000,,,,1394000.000,
AmortizationOfIntangibleAssets,466000.000,,,,,,,,568000.000,
CommonStockDividendsPerShareDeclared,,,,,,,0.060,,0.060,0.060
ComprehensiveIncomeNetOfTax,8167000.000,,,,9835000.000,,,,8843000.000,
Dividends,,,,,,,,,4382000.000,
EarningsPerShareBasic,0.070,0.090,0.070,0.060,0.070,0.040,0.140,0.090,0.110,0.130
EarningsPerShareDiluted,0.070,0.090,0.070,0.060,0.070,0.040,0.140,0.090,0.110,0.130
EffectiveIncomeTaxRateContinuingOperations,0.276,0.295,0.329,-0.581,0.307,0.420,0.328,-0.706,0.296,0.333
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,,,,0.350,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.025,,,,0.034,,,,,
EffectiveIncomeTaxRateReconciliationTaxCredits,0.042,,,,0.039,,,,,
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,0.041,,,,0.035,,,,,
EmployeeStockOwnershipPlanESOPCompensationExpense,709000.000,,,,855000.000,,,,1118000.000,
FederalDepositInsuranceCorporationPremiumExpense,548000.000,512000.000,555000.000,527000.000,553000.000,625000.000,669000.000,208000.000,432000.000,438000.000
FeesAndCommissionsMortgageBankingAndServicing,127000.000,267000.000,170000.000,163000.000,,101000.000,140000.000,,,
FinancingReceivableModificationsPostModificationRecordedInvestment2,1534000.000,,,,,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,1534000.000,,,,,,,,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,,1801000.000,
FinancingReceivablePercentPastDue,,,,,1.000,,,,1.000,
GainLossOnSaleOfInvestments,-5000.000,,,,-4000.000,,,,-3000.000,
GainLossOnSaleOfLoansAndLeases,93000.000,,,,84000.000,,,,718000.000,
GainLossOnSaleOfProperties,98000.000,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-5000.000,,,,-46000.000,,,,-3000.000,
GainsLossesOnSalesOfOtherRealEstate,,,,,53000.000,,,,,
GoodwillImpairmentLoss,0.000,,,,,,,,0.000,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,15689000.000,,,,14185000.000,,,,20391000.000,
ImpairmentOfIntangibleAssetsFinitelived,0.000,,,,,,,,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,7257000.000,10003000.000,8700000.000,7658000.000,7250000.000,4742000.000,14993000.000,12128000.000,11875000.000,14213000.000
IncomeTaxExpenseBenefit,2006000.000,2948000.000,2865000.000,2906000.000,2227000.000,1994000.000,4917000.000,4506000.000,3520000.000,4728000.000
IncomeTaxesPaidNet,115000.000,,,,1533000.000,,,,589000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,1891000.000,,,,703000.000,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,353000.000,,,,496000.000,,,,80000.000,
