,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,37830.000,37308.000,49116.000
AdvertisingExpense,,8749.000,2146.000,67324.000
AmortizationOfDebtDiscountPremium,23458.000,20017.000,,47152.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,2300000.000,21900000.000
CapitalLeasesIncomeStatementSalesTypeLeaseRevenue,7616969.000,7112800.000,5073075.000,6417801.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-101952.000,742998.000,-571999.000,-205502.000
CostOfGoodsSold,4528566.000,3971058.000,3120663.000,4206290.000
CostOfRevenue,8816913.000,6279280.000,6101425.000,7135999.000
DebtInstrumentConvertibleBeneficialConversionFeature,43475.000,10000.000,,158500.000
Depreciation,27019.000,10461.000,21752.000,5031.000
DerivativeLossOnDerivative,,,50392.000,145850.000
EarningsPerShareBasic,,,0.040,-0.040
EarningsPerShareBasicAndDiluted,-0.030,0.000,,
EarningsPerShareDiluted,,,0.040,-0.040
FairValueAssumptionsExpectedVolatilityRate,,,,1.760
FairValueAssumptionsRiskFreeInterestRate,,,,0.017
FinancingReceivableAllowanceForCreditLossesWriteOffs,,-160000.000,,
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,,,6708385.000,
GainsLossesOnRestructuringOfDebt,,,6952265.000,
GeneralAndAdministrativeExpense,1967264.000,2350827.000,2461913.000,2561069.000
GrossProfit,1948387.000,3694479.000,358190.000,589559.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1616284.000,-238969.000,3225214.000,-3087788.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-530432.000,413798.000,357374.000,-40569.000
IncreaseDecreaseInInventories,-78150.000,91634.000,20129.000,325746.000
IncreaseDecreaseInLeasingReceivables,-3506174.000,-2531466.000,-4168692.000,-3636547.000
IncreaseDecreaseInOtherOperatingAssets,,4250.000,,4149.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,379.000,,,
InterestExpense,1601289.000,1611363.000,1553524.000,1038509.000
InterestExpenseRelatedParty,,37830.000,37308.000,49116.000
InterestPaid,1601291.000,1586170.000,1516216.000,942241.000
NetCashProvidedByUsedInFinancingActivities,-2052521.000,-1773280.000,-1700377.000,-1379220.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2052521.000,-1773280.000,-1700377.000,-1379220.000
NetCashProvidedByUsedInInvestingActivities,,-2566.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-2566.000,,
NetCashProvidedByUsedInOperatingActivities,1950569.000,2518844.000,1128378.000,1173718.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1950569.000,2518844.000,1128378.000,1173718.000
NetIncomeLoss,-1616284.000,-238969.000,3225214.000,-3087788.000
NonoperatingIncomeExpense,-1597407.000,-1582621.000,5328937.000,-1116278.000
OfficersCompensation,,315000.000,315000.000,263300.000
OperatingIncomeLoss,-18877.000,1343652.000,-2103723.000,-1971510.000
OtherCostOfOperatingRevenue,4288347.000,2308222.000,2980762.000,2929709.000
OtherNoncashExpense,37616.000,37830.000,37308.000,49116.000
OtherNonoperatingIncome,3882.000,28742.000,224468.000,68081.000
PaymentsToAcquirePropertyPlantAndEquipment,,2566.000,,
ProceedsFromIssuanceOfCommonStock,,,,10500.000
ProceedsFromLinesOfCredit,210000.000,,,
ProceedsFromNotesPayable,,470000.000,100000.000,273500.000
ProceedsFromRelatedPartyDebt,70000.000,775000.000,155000.000,826500.000
ProvisionForLeaseLosses,,,140000.000,-101000.000
ProvisionForLoanAndLeaseLosses,425247.000,-159875.000,240040.000,321310.000
RelatedPartyTransactionAmountsOfTransaction,,15000.000,15000.000,15000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,180000.000,180000.000,165000.000
RelatedPartyTransactionRate,,0.087,0.087,0.087
RepaymentsOfDebt,2246721.000,,,
RepaymentsOfNotesPayable,,2656844.000,1700013.000,2348697.000
RepaymentsOfRelatedPartyDebt,85800.000,361436.000,255364.000,141023.000
RevenueOtherFinancialServices,3148331.000,2860959.000,1386540.000,1307757.000
Revenues,10765300.000,9973759.000,6459615.000,7725558.000
SalesRevenueNet,10765300.000,9973759.000,6459615.000,7725558.000
ShareBasedCompensation,,,,426964.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,10000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,257183.000
StockIssuedDuringPeriodValueNewIssues,,,,10500.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,169781.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,82241880.000,84217638.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,82389409.000,,
WeightedAverageNumberOfSharesOutstandingBasic,82224504.000,,80842377.000,84217638.000
