,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1754000.000,2145000.000,3959000.000,5803000.000,3746000.000,3446000.000,1025000.000,1108000.000,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,659000.000,416000.000,,,,,,,,,,,
AccountsPayableCurrent,731000.000,1088000.000,2198000.000,3293000.000,2790000.000,2761000.000,228000.000,479000.000,6062000.000,1254000.000,4075000.000,2639000.000,3187000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,1299000.000,576000.000
AccruedLiabilitiesCurrent,,,,,,,,,2049000.000,1535000.000,1272000.000,2649000.000,910000.000
AccruedRentCurrent,8000.000,,,5000.000,8000.000,11000.000,157000.000,20000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,364000.000,440000.000,150000.000,287000.000,13000.000,,,,66000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,18000.000,-8000.000,-8000.000,-1000.000,,,,,,,-15000.000,-8000.000
AdditionalPaidInCapital,174311000.000,175268000.000,217058000.000,218528000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,221266000.000,222510000.000,222492000.000,222403000.000,92759000.000,96180000.000,115647000.000,117086000.000,118467000.000
Assets,58578000.000,52278000.000,96909000.000,89110000.000,73239000.000,59953000.000,38236000.000,33886000.000,61873000.000,46771000.000,57427000.000,60736000.000,49767000.000
AssetsCurrent,58214000.000,51762000.000,96013000.000,88083000.000,72261000.000,59210000.000,38093000.000,33876000.000,61672000.000,46559000.000,57206000.000,60517000.000,49553000.000
AssetsFairValueDisclosure,,,,,,,,,,,,44017000.000,44067000.000
AvailableForSaleSecuritiesDebtSecurities,3752000.000,37801000.000,80755000.000,70513000.000,20570000.000,8004000.000,,0.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,28018000.000,28018000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,198000.000,198000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,857000.000,857000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,27347000.000,27347000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,,,,,,,,,12000.000,12000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,12000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,1000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,2000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,4000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,3000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,2000.000,,,,,,,,,
Cash,,,,,,,,,61197000.000,,,,
CashAndCashEquivalentsAtCarryingValue,53877000.000,13371000.000,14367000.000,14435000.000,50018000.000,50041000.000,37092000.000,32777000.000,,45399000.000,56294000.000,27756000.000,14451000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,11837000.000,9494000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,5.610,,,,84.150,84.150,84.150,84.150,84.150,
ClassOfWarrantOrRightOutstanding,231821.000,206340.000,206340.000,206340.000,,,,10182.000,10182.000,10180.000,10180.000,10180.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,,3050530.000,,,,265941.000,,,,1858822.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,0.000,
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,,,200000000.000,
