,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,3656400000.000,3529300000.000,3361200000.000,3334800000.000,3487200000.000,3301500000.000,3197600000.000,3205800000.000,3520200000.000,3475400000.000,3040900000.000,3028700000.000,3338400000.000,3249000000.000,3183400000.000,3175200000.000,3798000000.000,3699000000.000,3144200000.000,3172100000.000,3405900000.000,3342400000.000,3229500000.000,3172800000.000,3542200000.000
AccountsPayableCurrent,1382900000.000,1490100000.000,1345000000.000,1225200000.000,1344200000.000,1489800000.000,1300500000.000,1230200000.000,1330600000.000,1475000000.000,1400600000.000,1163000000.000,1240100000.000,1478800000.000,1380500000.000,1290000000.000,1356100000.000,1470900000.000,1340800000.000,1249300000.000,1345800000.000,1500100000.000,1392400000.000,1334000000.000,1378500000.000,1599200000.000
AccrualForEnvironmentalLossContingencies,77400000.000,74100000.000,73800000.000,71700000.000,71200000.000,69700000.000,67300000.000,65900000.000,64000000.000,62600000.000,59800000.000,47900000.000,47700000.000,46300000.000,46500000.000,45200000.000,46300000.000,44300000.000,43200000.000,43800000.000,44600000.000,41800000.000,41200000.000,41300000.000,42100000.000,41900000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,26900000.000,27400000.000,26600000.000,18300000.000,22200000.000,21900000.000,20000000.000,16300000.000,13500000.000,15700000.000,14400000.000,19800000.000,17100000.000,13600000.000,11600000.000,10800000.000,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,61400000.000,68700000.000,67600000.000,66300000.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,1666400000.000,1659200000.000,1607800000.000,1548900000.000,1508800000.000,1468800000.000,1460600000.000,1459500000.000,1563200000.000,1532900000.000,1311300000.000,1331600000.000,1379100000.000,1348300000.000,1421900000.000,1469500000.000,1947600000.000,1929500000.000,1457500000.000,1476200000.000,1501100000.000,1511100000.000,1425700000.000,1456200000.000,1533500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1463700000.000,,,,1661600000.000,,,,1373900000.000,,,,1527200000.000,,,,1658700000.000,,,,1856700000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-5200000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,700000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,897100000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,348000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-133900000.000,-39500000.000,-270200000.000,-553600000.000,-388600000.000,-601900000.000,-431700000.000,-521000000.000,-607200000.000,-598600000.000,-473000000.000,-166700000.000,-202500000.000,-197400000.000,-413700000.000,-714300000.000,-994600000.000,-933100000.000,-1035400000.000,-1120900000.000,-978900000.000,-1053900000.000,-1033400000.000,-1290500000.000,-1169900000.000,-993700000.000
AdditionalPaidInCapital,2622800000.000,2644900000.000,,1633000000.000,1654100000.000,1629000000.000,1342600000.000,1014500000.000,1122700000.000,699300000.000,472300000.000,158400000.000,0.000,44700000.000,70800000.000,97100000.000,137700000.000,176900000.000,199200000.000,223300000.000,237100000.000,268700000.000,303000000.000,346500000.000,385500000.000,416400000.000
AdditionalPaidInCapitalCommonStock,,,2154700000.000,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,27100000.000,,,,29200000.000,,,,35400000.000,,,,34100000.000,,,,28300000.000,,,,26000000.000,,
Assets,20124500000.000,20540500000.000,19502400000.000,18754200000.000,18910500000.000,18738700000.000,18660300000.000,18492900000.000,18593300000.000,20273700000.000,19002000000.000,17658100000.000,16774000000.000,17159400000.000,16865600000.000,17298500000.000,17409000000.000,17886800000.000,17824100000.000,16738800000.000,16952500000.000,17430500000.000,17719900000.000,17397400000.000,17259500000.000,17773500000.000
AssetsCurrent,6355900000.000,6812200000.000,5936100000.000,5182600000.000,5367800000.000,5371100000.000,5229600000.000,4942700000.000,5117400000.000,6828500000.000,5629700000.000,5716700000.000,4886400000.000,5326500000.000,5170100000.000,5707900000.000,5104800000.000,5528600000.000,5534800000.000,4609400000.000,4812900000.000,5393000000.000,5714500000.000,5579300000.000,5414000000.000,5855000000.000
AssetsFairValueDisclosure,,1463400000.000,1591900000.000,1349900000.000,,,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,,,0.000,,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,914400000.000,748500000.000,44500000.000,900000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,14600000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,13500000.000,10600000.000,10400000.000,,,,,,,,,,,,,,,,,,,,,,
CapitalUnitsAuthorized,,,,1185040000.000,,,,1185040000.000,,,,1185040000.000,,,,1185040000.000,,,,1185040000.000,1185040000.000,1185040000.000,1185040000.000,1185040000.000,1185040000.000,1185040000.000
CashAndCashEquivalentsAtCarryingValue,918100000.000,1259800000.000,1403800000.000,1160700000.000,1089500000.000,903400000.000,929600000.000,882100000.000,832900000.000,2200500000.000,1083900000.000,1937200000.000,897900000.000,929800000.000,936700000.000,1705200000.000,733900000.000,779600000.000,651500000.000,736800000.000,612900000.000,928800000.000,1504600000.000,1714700000.000,1322500000.000,1310100000.000
CashAndCashEquivalentsFairValueDisclosure,918100000.000,1259800000.000,1403800000.000,1160700000.000,,,,,,,,,,,,,,,,,,,,,,
CommercialPaper,0.000,,,0.000,0.000,0.000,64000000.000,0.000,0.000,0.000,0.000,0.000,0.000,38500000.000,,100000000.000,,,,143000000.000,,,,0.000,,
CommonStockParOrStatedValuePerShare,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,0.000,,
CommonStockSharesIssued,,,,297140982.000,,,,295605736.000,,,,282700041.000,,,,266271979.000,,,,269029003.000,,,,0.000,,
CommonStockSharesOutstanding,330900000.000,331800000.000,316000000.000,,,,,,,,,,,,,,,,,,,,,,,
CommonStockValue,330900000.000,331800000.000,316000000.000,297100000.000,298600000.000,309100000.000,302600000.000,295600000.000,299600000.000,291900000.000,288700000.000,282700000.000,271200000.000,268100000.000,265800000.000,266300000.000,268000000.000,268700000.000,268800000.000,269000000.000,270000000.000,270400000.000,270900000.000,271700000.000,273200000.000,273600000.000
CustomerRefundLiabilityCurrent,,,,,,,,,,,,1700000.000,,,,4700000.000,,,,4000000.000,,,,3700000.000,,
DebtCurrent,791100000.000,753300000.000,760000000.000,763300000.000,765600000.000,422000000.000,1024600000.000,963700000.000,965100000.000,1626700000.000,373200000.000,367700000.000,373900000.000,915700000.000,881000000.000,482700000.000,802300000.000,659700000.000,837000000.000,504200000.000,758000000.000,361200000.000,361000000.000,360800000.000,361300000.000,361300000.000
DebtInstrumentFairValue,,,4156500000.000,4359200000.000,,,,,,,,3803800000.000,3900000000.000,4000000000.000,4000000000.000,4661400000.000,5000000000.000,,4900000000.000,4494300000.000,4900000000.000,4600000000.000,4600000000.000,4428900000.000,4400000000.000,4400000000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,2099800000.000,,,,2029800000.000,,
DeferredIncomeTaxesAndOtherTaxReceivableCurrent,,,,,,,,309600000.000,,,,359500000.000,355400000.000,329800000.000,303000000.000,299800000.000,296600000.000,360300000.000,278900000.000,58600000.000,,,,,,
DeferredSalesInducementsNet,,,,,,,,,,,,80100000.000,,,,73400000.000,,,,83200000.000,,,,87500000.000,,
DeferredTaxAssetsGross,,,,2469200000.000,,,,2315700000.000,,,,1852600000.000,,,,1695000000.000,,,,1695600000.000,,,,1598100000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,-144300000.000,,,,-171900000.000,,,,-517900000.000,,,,-595800000.000,,,,,,,,,,
DeferredTaxAssetsNet,,,,2135400000.000,,,,2128400000.000,,,,1634100000.000,,,,1484300000.000,,,,1482500000.000,,,,1413600000.000,,
DeferredTaxAssetsNetCurrent,,,,259100000.000,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,1002900000.000,,,,901400000.000,,,,707100000.000,,,,505900000.000,,,,562700000.000,,,,528500000.000,,
DeferredTaxAssetsOther,,,,148700000.000,,,,118600000.000,,,,59200000.000,,,,77300000.000,,,,65000000.000,,,,38600000.000,,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,,,,,,,,,,,,,74300000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,814300000.000,,,,815200000.000,,,,643100000.000,,,,702500000.000,,,,672600000.000,,,,652500000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,213800000.000,,,,202100000.000,,,,198500000.000,,,,190500000.000,,,,190900000.000,,,,192800000.000,,
DeferredTaxAssetsValuationAllowance,,,,333800000.000,,,,187300000.000,,,,218500000.000,,,,210700000.000,,,,213100000.000,,,,184500000.000,,
DeferredTaxLiabilities,,,,2279700000.000,,,,2300300000.000,,,,2152000000.000,,,,2080100000.000,,,,617300000.000,,,,,,
DeferredTaxLiabilitiesOther,,,,74300000.000,,,,64600000.000,,,,49100000.000,,,,20300000.000,,,,53500000.000,,,,32400000.000,,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,3637800000.000,,,,4032200000.000,,,,3194800000.000,,,,3568500000.000,,,,3391800000.000,,,,3418200000.000,,
DefinedBenefitPlanAssetsForPlanBenefitsCurrentAndNoncurrent,,,,3100400000.000,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,98300000.000,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,3109700000.000,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,3560100000.000,,,,3994000000.000,,,,3159300000.000,,,,3115200000.000,,,,2941700000.000,,,,3002000000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,3009300000.000,,,,3263900000.000,,,,2735500000.000,,,,2536200000.000,,,,2312700000.000,,,,2346400000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,3750600000.000,,,,4182800000.000,,,,3291300000.000,,,,3244300000.000,,,,3052200000.000,,,,3095100000.000,,
DerivativeAssets,,11500000.000,9200000.000,,,,,,,,,,,,,,,,,,,,,,,
