,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,6930000.000,8481000.000,11794000.000,9683000.000,15020000.000,7831000.000,8933000.000,6991000.000,11270000.000,11221000.000,10210000.000,9084000.000,8278000.000
AmortizationOfFinancingCostsAndDiscounts,29000.000,,,,35000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,22777000.000,17329000.000,15275000.000,-39843000.000,13112000.000,9288000.000,8679000.000,-19134000.000,14466000.000,15857000.000,11244000.000,-29314000.000,10063000.000
BusinessCombinationAcquisitionRelatedCosts,100000.000,500000.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-37424000.000,,,,-6089000.000,,,,-25525000.000,,,,-7035000.000
ComprehensiveIncomeNetOfTax,-25752000.000,-8219000.000,-32470000.000,1676000.000,-28498000.000,-10148000.000,-24270000.000,3547000.000,-15617000.000,-9087000.000,-16028000.000,-1517000.000,-6302000.000
CostOfGoodsSold,,,,,15101000.000,5043000.000,24263000.000,3486000.000,11935000.000,3729000.000,18169000.000,2364000.000,0.000
CostOfRevenue,65485000.000,38596000.000,68281000.000,38623000.000,65493000.000,36256000.000,61720000.000,26380000.000,38923000.000,21407000.000,38699000.000,20572000.000,21396000.000
CostOfServices,,,,,11837000.000,9975000.000,10377000.000,11605000.000,13475000.000,12332000.000,12884000.000,16076000.000,21396000.000
Depreciation,20095000.000,,,,,,,,,,,,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,,,,38555000.000,21238000.000,27080000.000,11289000.000,13513000.000,5346000.000,7646000.000,2132000.000,0.000
EarningsPerShareBasicAndDiluted,-0.310,-0.100,-0.390,0.020,-0.340,-0.120,-0.280,0.060,-0.180,-0.100,-0.170,-0.020,-0.070
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,,,0.000,,,,0.000
GainLossOnDispositionOfAssets1,1678000.000,2122000.000,2044000.000,-1289000.000,4185000.000,-2445000.000,909000.000,1677000.000,1005000.000,2191000.000,-2673000.000,147000.000,4766000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,-202000.000,,,,,,,,
GeneralAndAdministrativeExpense,9840000.000,10654000.000,10986000.000,10357000.000,11777000.000,11943000.000,12060000.000,9429000.000,12666000.000,14569000.000,13905000.000,14232000.000,15342000.000
GoodwillAcquiredDuringPeriod,60000.000,,,,,,,,,,,,
GrossProfit,8908000.000,25896000.000,13251000.000,45794000.000,19379000.000,30805000.000,19566000.000,41774000.000,27731000.000,31629000.000,32644000.000,42485000.000,41206000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-25542000.000,-9613000.000,-32160000.000,2743000.000,-28248000.000,-9701000.000,-23778000.000,3996000.000,-15285000.000,-8499000.000,-15509000.000,-1245000.000,-5754000.000
IncomeTaxExpenseBenefit,217000.000,-1367000.000,281000.000,1055000.000,294000.000,430000.000,389000.000,366000.000,400000.000,509000.000,554000.000,244000.000,647000.000
IncomeTaxesPaid,360000.000,,,,423000.000,,,,402000.000,,,,388000.000
IncreaseDecreaseInAccountsPayable,-786000.000,,,,-4938000.000,,,,-1609000.000,,,,-1139000.000
IncreaseDecreaseInAccountsReceivable,2227000.000,,,,-2434000.000,,,,-2161000.000,,,,-1947000.000
IncreaseDecreaseInAccruedLiabilities,-1098000.000,,,,-8270000.000,,,,-16760000.000,,,,-3743000.000
IncreaseDecreaseInDeferredRevenue,29312000.000,,,,20378000.000,,,,11798000.000,,,,3270000.000
IncreaseDecreaseInOtherOperatingAssets,241000.000,,,,-47000.000,,,,-258000.000,,,,287000.000
IncreaseDecreaseInOtherOperatingLiabilities,71000.000,,,,-58000.000,,,,-165000.000,,,,260000.000
IncreaseDecreaseInPrepaidExpensesOther,1902000.000,,,,5598000.000,,,,16816000.000,,,,1241000.000
InterestExpense,61000.000,127000.000,67000.000,62000.000,,,,,,,,,
InterestIncomeExpenseNet,,,,,-61000.000,-60000.000,-61000.000,-65000.000,-60000.000,-61000.000,-30000.000,-20000.000,-19000.000
InterestPaid,31000.000,,,,25000.000,,,,19000.000,,,,30000.000
NetCashProvidedByUsedInFinancingActivities,-3365000.000,,,,-28000.000,,,,-6331000.000,,,,-9855000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3365000.000,,,,-28000.000,,,,-6331000.000,,,,-9855000.000
NetCashProvidedByUsedInInvestingActivities,-63201000.000,,,,-12752000.000,,,,39000.000,,,,1985000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-63201000.000,,,,-12752000.000,,,,39000.000,,,,1985000.000
NetCashProvidedByUsedInOperatingActivities,29142000.000,,,,6691000.000,,,,-19233000.000,,,,835000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,29142000.000,,,,6691000.000,,,,-19233000.000,,,,835000.000
NetIncomeLoss,-25759000.000,-8246000.000,-32441000.000,1688000.000,-28542000.000,-10131000.000,-24167000.000,3630000.000,-15685000.000,-9008000.000,-16063000.000,-1489000.000,-6401000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,2661000.000,,,,2759000.000,,,,2310000.000,,,,2022000.000
NonoperatingIncomeExpense,59000.000,29000.000,474000.000,0.000,15000.000,-4000.000,24000.000,-66000.000,5000.000,-124000.000,-178000.000,-171000.000,-218000.000
OperatingExpenses,34509000.000,35538000.000,45885000.000,43051000.000,47642000.000,40502000.000,43368000.000,37712000.000,43021000.000,40004000.000,47975000.000,43559000.000,46742000.000
OperatingIncomeLoss,-25601000.000,-9642000.000,-32634000.000,2743000.000,-28263000.000,-9697000.000,-23802000.000,4062000.000,-15290000.000,-8375000.000,-15331000.000,-1074000.000,-5536000.000
OperatingLeasesRentExpenseNet,800000.000,800000.000,900000.000,800000.000,900000.000,500000.000,600000.000,500000.000,400000.000,500000.000,500000.000,500000.000,700000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-16000.000,54000.000,-18000.000,-18000.000,22000.000,-17000.000,16000.000,-29000.000,33000.000,-8000.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,23000.000,-27000.000,-11000.000,6000.000,22000.000,0.000,-119000.000,-54000.000,35000.000,-71000.000,35000.000,-28000.000,99000.000
OtherComprehensiveIncomeLossNetOfTax,7000.000,27000.000,-29000.000,-12000.000,44000.000,-17000.000,-103000.000,-83000.000,68000.000,-79000.000,35000.000,-28000.000,99000.000
OtherDepreciationAndAmortization,2035000.000,,,,3172000.000,,,,2577000.000,,,,4389000.000
OtherNoncashIncomeExpense,,,,,,,,,-23000.000,,,,46000.000
OtherNonoperatingIncomeExpense,120000.000,156000.000,541000.000,62000.000,76000.000,56000.000,85000.000,-1000.000,65000.000,-63000.000,-148000.000,-151000.000,-199000.000
PaymentsForRestructuring,,,,,,,,,,,,,536000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,3454000.000,,,,4391000.000,,,,6331000.000,,,,12618000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,500000.000,,,,0.000,,,,,,,,188000.000
PaymentsToAcquireMarketableSecurities,42829000.000,,,,6243000.000,,,,7633000.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,1285000.000,,,,1486000.000,,,,4800000.000,,,,4770000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,,12140000.000,,,,6244000.000,,,,0.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,13100000.000,,,,,,,,550000.000,,,,0.000
ProceedsFromStockOptionsExercised,89000.000,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,-41000.000,,,,-224000.000,,,,,,,,
ResearchAndDevelopmentExpense,11320000.000,12189000.000,13490000.000,12387000.000,16144000.000,13268000.000,15664000.000,14315000.000,16958000.000,16033000.000,16241000.000,17099000.000,19302000.000
RestructuringCharges,,,,,2514000.000,464000.000,342000.000,1548000.000,-44000.000,-154000.000,-100000.000,-125000.000,900000.000
Revenues,74393000.000,64492000.000,81532000.000,84417000.000,84872000.000,67061000.000,81286000.000,68154000.000,66654000.000,53036000.000,71343000.000,63057000.000,62602000.000
SalesRevenueGoodsNet,,,,,15791000.000,5003000.000,25225000.000,2993000.000,12728000.000,3362000.000,16067000.000,832000.000,0.000
SalesRevenueNet,74393000.000,64492000.000,81532000.000,84417000.000,84872000.000,67061000.000,81286000.000,68154000.000,66654000.000,53036000.000,71343000.000,63057000.000,62602000.000
SalesRevenueServicesNet,,,,,31367000.000,29276000.000,33358000.000,37995000.000,39362000.000,37668000.000,49765000.000,54469000.000,62602000.000
SellingAndMarketingExpense,15027000.000,14817000.000,23453000.000,19018000.000,21392000.000,12382000.000,16211000.000,14097000.000,14446000.000,11747000.000,15256000.000,12500000.000,15964000.000
ShareBasedCompensation,6930000.000,,,,15020000.000,,,,11270000.000,,,,8278000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.568,0.559,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.020,0.019,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,319637.000,,,,344420.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,0.000,0.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,168632.000,,,,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,4.280,3.660,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,0.400,,,,6.900,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,8.260,,,,8.720,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,7.850,,,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,222607.000,,,,959997.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,82181000.000,83209000.000,83688000.000,-165873000.000,84794000.000,86741000.000,87706000.000,-172423000.000,89118000.000,90416000.000,91059000.000,-180059000.000,92830000.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,78000.000,46000.000,16000.000,-104000.000,0.000,0.000,0.000,0.000,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,82259000.000,83255000.000,83704000.000,-165977000.000,84794000.000,86741000.000,87706000.000,-172423000.000,,,,,
