,2016-06-30,2016-09-30,2017-03-31,2017-06-30
AmortizationOfFinancingCosts,15350.000,,18771.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,60608.000,,-1292.000,
ConcentrationRiskPercentage1,,,0.472,
GeneralAndAdministrativeExpense,3103.000,5257.000,3729.000,3729.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,128127.000
IncomeTaxExpenseBenefit,,,,17.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,15000.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,38575.000,,-6092.000,
IncreaseDecreaseInOtherCurrentAssets,,,3750.000,
IncreaseDecreaseInOtherOperatingAssets,2500.000,,,
InterestAndFeeIncomeLoansAndLeases,164166.000,232258.000,261108.000,240627.000
InterestExpenseDebt,60350.000,109064.000,108771.000,108771.000
InterestPaid,30000.000,,90000.000,
LoansAssumed1,2001816.000,,,
NetCashProvidedByUsedInFinancingActivities,-29380.000,,-171013.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-29380.000,,-171013.000,
NetCashProvidedByUsedInOperatingActivities,89988.000,,169721.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,89988.000,,169721.000,
NetIncomeLoss,100713.000,117937.000,148608.000,128110.000
OperatingExpenses,63453.000,114321.000,112500.000,112500.000
ProceedsFromIssuanceOfCommonStock,100.000,,,
RepaymentsOfRelatedPartyDebt,,,171013.000,
Revenues,164166.000,232258.000,261108.000,240627.000
SalesRevenueNet,164166.000,232258.000,261108.000,240627.000
