,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,495000.000,1372000.000,1574000.000,16579000.000,5494000.000,11546000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,335000.000,-1337000.000,28000.000
AdditionalPaidInCapital,-459000.000,6968000.000,218404000.000,1522650000.000,1550697000.000,1555612000.000
Assets,1000.000,8191000.000,216743000.000,1528036000.000,1529774000.000,2199323000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,69400000.000
AvailableForSaleSecurities,,,,,68082000.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,,61600000.000,,
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,67848000.000,,,
CapitalLeasesNetInvestmentInDirectFinancingLeases,,,,,8892000.000,17954000.000
Cash,1000.000,6049000.000,135702000.000,,,
CashAndCashEquivalentsAtCarryingValue,,,135700000.000,1067095000.000,261490000.000,37745000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,963000.000,4273000.000,169097000.000,443000.000,0.000
CommonStockSharesAuthorized,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,,374760.000,10378736.000,69390423.000,70899008.000,71105517.000
CommonStockSharesOutstanding,,374760.000,10378736.000,69390423.000,70899008.000,71105517.000
CommonStockValue,0.000,4000.000,104000.000,694000.000,709000.000,711000.000
CommonStockValueOutstanding,,9300000.000,259400000.000,1700000000.000,1800000000.000,1800000000.000
DeferredCostsCurrentAndNoncurrent,,,,,15064000.000,14311000.000
DeferredRevenueLeasesGross,,,,148000.000,1796000.000,2901000.000
DerivativeAssets,,,,,,28000.000
DerivativeCollateralObligationToReturnCash,,,,,0.000,0.000
DerivativeFairValueOfDerivativeAsset,,,,,41000.000,28000.000
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,28000.000
DerivativeLiabilities,,,,,-41000.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,35000.000,,,,,
DividendsPayableCurrentAndNoncurrent,,,1159000.000,6619000.000,9717000.000,9810000.000
FiniteLivedIntangibleAssetAcquiredInPlaceLeases,,160000.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,100000.000,,,
IntangibleAssetsNetExcludingGoodwill,,,8864000.000,,,
Land,,,,,249931000.000,494330000.000
Liabilities,,,2733000.000,23346000.000,19131000.000,736381000.000
LiabilitiesAndStockholdersEquity,1000.000,8191000.000,216743000.000,1528036000.000,1529774000.000,2199323000.000
LineOfCredit,,,,,,710000000.000
MinorityInterest,,,,,28749000.000,27983000.000
MoneyMarketFundsAtCarryingValue,,,135600000.000,,,
ObligationToReturnSecuritiesReceivedAsCollateral,,,,,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,2765000.000,62559000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,191000.000,1576000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,190000.000,1556000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,202000.000,1550000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,206000.000,1536000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,1872000.000,55959000.000
