,2011-07-01,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27
AccountsPayableCurrent,9033000.000,5532000.000,5933000.000,15659000.000,8017000.000,9262000.000,8371000.000,10150000.000,6882000.000,6999000.000
AccruedIncomeTaxesCurrent,1291000.000,690000.000,754000.000,990000.000,724000.000,707000.000,652000.000,889000.000,745000.000,513000.000
AccruedProfessionalFeesCurrent,,,,,1230000.000,837000.000,900000.000,880000.000,760000.000,426000.000
AccruedRoyaltiesCurrent,,,,,510000.000,379000.000,364000.000,427000.000,309000.000,550000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,324700.000,448100.000,422000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,74038000.000,,,,75832000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-87000.000,-40000.000,-150000.000,-128000.000,-161000.000,-123000.000,-78000.000,-319000.000,-477000.000,-325000.000
AdditionalPaidInCapital,324778000.000,326863000.000,329737000.000,366306000.000,369200000.000,371949000.000,375186000.000,377899000.000,380835000.000,383309000.000
AllowanceForDoubtfulAccountsReceivableCurrent,375000.000,376000.000,376000.000,494000.000,494000.000,356000.000,328000.000,308000.000,158000.000,171000.000
Assets,113675000.000,110611000.000,106318000.000,186337000.000,200960000.000,197096000.000,197260000.000,162175000.000,155033000.000,91324000.000
AssetsCurrent,82814000.000,75903000.000,69878000.000,71297000.000,90544000.000,84604000.000,82285000.000,81235000.000,75167000.000,61303000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,10038000.000,-10038000.000,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,10038000.000,2761000.000,1876000.000,1866000.000,1866000.000,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,20479000.000,20479000.000,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,33791000.000,33791000.000,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,64308000.000,64308000.000,,,,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCosts,,,,,3700000.000,3800000.000,,,,
CapitalLeaseObligationsCurrent,,,,,392000.000,321000.000,264000.000,268000.000,51000.000,41000.000
CapitalLeaseObligationsNoncurrent,,,,,77000.000,68000.000,58000.000,11000.000,1000.000,
CapitalLeasesContingentRentalPaymentsDue,,,,,1200000.000,1200000.000,,,,
CashAndCashEquivalentsAtCarryingValue,43227000.000,45227000.000,42761000.000,32354000.000,55138000.000,49098000.000,51137000.000,46572000.000,43047000.000,25974000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,6300000.000,,,,6300000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,33864.000,34515000.000,34869000.000,41029000.000,41492000.000,41551.000,42172000.000,43242000.000,43371000.000,43360000.000
CommonStockSharesOutstanding,33864.000,34515000.000,34869000.000,41029000.000,41492000.000,41551.000,42172000.000,43242000.000,43371000.000,43360000.000
CommonStockValue,339000.000,345000.000,348000.000,411000.000,415000.000,416000.000,423000.000,435000.000,434000.000,434000.000
ConvertibleDebtNoncurrent,14114000.000,14216000.000,14319000.000,,,,,,,
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,,,2000000.000,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,3.900
DebtInstrumentFairValue,,,,,,13000000.000,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.043,0.043,,,,
DeferredFinanceCostsNet,,,,,,,,301000.000,276000.000,252000.000
DeferredIncomeTaxLiabilities,,,,,,9713000.000,,,,8638000.000
DeferredRentCreditCurrent,,,,,842000.000,53000.000,48000.000,52000.000,557000.000,769000.000
DeferredRentCreditNoncurrent,,,,,4334000.000,5044000.000,4979000.000,5407000.000,5330000.000,5143000.000
DeferredRevenueCurrent,521000.000,653000.000,696000.000,4086000.000,2727000.000,2338000.000,1661000.000,1459000.000,1768000.000,2308000.000
DeferredTaxAssetsDeferredIncome,,,,,,1905000.000,,,,1370000.000
DeferredTaxAssetsInventory,,,,,,8045000.000,,,,7937000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,246000.000,,,,329000.000
DeferredTaxAssetsNet,,,,,,9959000.000,,,,8967000.000
DeferredTaxAssetsNetCurrent,0.000,0.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,242426000.000,,,,247500000.000
DeferredTaxAssetsOther,,,,,,5581000.000,,,,2665000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,1802000.000,,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,246000.000,,,,329000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,1058000.000,,,,980000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,7602000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,,,557000.000,,,,634000.000
DeferredTaxAssetsValuationAllowance,,,,,,257886000.000,,,,290459000.000
DeferredTaxLiabilitiesOther,,,,,,324000.000,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,11000.000
EmployeeRelatedLiabilitiesCurrent,5292000.000,7292000.000,4772000.000,7331000.000,7113000.000,6401000.000,5363000.000,5510000.000,4370000.000,5629000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,14928000.000,13572000.000,11452000.000,15018000.000,12182000.000,10554000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,568000.000,918000.000,1269000.000,1620000.000,1971000.000,2290000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,6530000.000,812000.000,,5335000.000,5336000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,1372000.000,4324000.000,1197000.000,1197000.000,1197000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,12690000.000,12692000.000,1020000.000,670000.000,318000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,1197000.000,3607000.000,,1197000.000,1197000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,1197000.000,3607000.000,1197000.000,1197000.000,1197000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,1197000.000,4166000.000,1197000.000,1197000.000,1197000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,1197000.000,4524000.000,1197000.000,1197000.000,1197000.000,
FiniteLivedIntangibleAssetsGross,,,,,14410000.000,14410000.000,14410000.000,14410000.000,14410000.000,14410000.000
FiniteLivedIntangibleAssetsNet,,,,37339000.000,13842000.000,13492000.000,12341000.000,11990000.000,11639000.000,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentOfPrincipleInYearThree,,,,,,3750000.000,,,,5250000.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFive,,,,,,48510000.000,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFour,,,,,,5250000.000,,,,47484000.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearTwo,,,,,,2250000.000,,,,3750000.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleWithinOneYear,,,,,,15750000.000,,,,2250000.000
Goodwill,,,,57639000.000,57167000.000,57110000.000,57110000.000,26596000.000,26596000.000,
IntangibleAssetsNetExcludingGoodwill,13982000.000,17357000.000,19069000.000,,34036000.000,35351000.000,36165000.000,32986000.000,32561000.000,9677000.000
InterestPayableCurrent,,,,,,,683000.000,931000.000,751000.000,822000.000
InterestReceivableCurrent,,,,,,-913000.000,,,,
InventoryFinishedGoodsNetOfReserves,,,,,6001000.000,6525000.000,5878000.000,5801000.000,6491000.000,7056000.000
InventoryNet,20412000.000,14216000.000,11089000.000,10837000.000,9721000.000,10482000.000,9199000.000,11006000.000,11197000.000,11267000.000
InventoryWorkInProcessNetOfReserves,,,,,3720000.000,3957000.000,3321000.000,5205000.000,4706000.000,4211000.000
Liabilities,44242000.000,41199000.000,39737000.000,97338000.000,115953000.000,115361000.000,111166000.000,113651000.000,102132000.000,87566000.000
LiabilitiesAndStockholdersEquity,113675000.000,110611000.000,106318000.000,186337000.000,200960000.000,197096000.000,197260000.000,162175000.000,155033000.000,91324000.000
LiabilitiesCurrent,28313000.000,25557000.000,24126000.000,58824000.000,41659000.000,55829000.000,51843000.000,54370000.000,44299000.000,30576000.000
LineOfCredit,,,,8000000.000,,,,,,
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,0.043,0.043,0.043,0.040,0.040,0.040
LinesOfCreditCurrent,,,,5490000.000,5490000.000,5511000.000,5521000.000,5521000.000,5521000.000,4484000.000
LongTermDebt,,,,29423000.000,,,,,,58734000.000
LongTermDebtNoncurrent,,,,,59727000.000,44765000.000,44470000.000,44174000.000,43502000.000,42832000.000
LongTermDebtOfRegistrantMaturitiesRepaymentsOfPrincipalInRemainderOfFiscalYear,,,,,,75510000.000,,,,
LongTermLineOfCredit,,,,,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000
LossContingencyAccrualAtCarryingValue,,,,,0.000,0.000,,,,0.000
NoncurrentAssets,,,,,,16031000.000,,,,15621000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,22937000.000,,,,17588000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,3501000.000,,,,4813000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,2637000.000,,,,2758000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,2741000.000,,,,2696000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,3530000.000,,,,2923000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,4310000.000,,,,3703000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,695000.000
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,-6218000.000,,,,
OtherAssetsNoncurrent,1683000.000,1982000.000,2179000.000,2848000.000,3213000.000,4000000.000,4190000.000,4164000.000,4445000.000,4723000.000
OtherLiabilitiesCurrent,5863000.000,5100000.000,6201000.000,9488000.000,9396000.000,10661000.000,9589000.000,9812000.000,5538000.000,5501000.000
OtherLiabilitiesNoncurrent,1815000.000,1426000.000,1292000.000,1091000.000,6567000.000,6767000.000,6853000.000,7107000.000,6331000.000,6158000.000
OtherPrepaidExpenseCurrent,,,,,,674000.000,,,,1898000.000
OtherSundryLiabilitiesCurrent,,,,,1996000.000,2673000.000,1809000.000,1847000.000,1835000.000,2102000.000
OtherSundryLiabilitiesNoncurrent,,,,,730000.000,956000.000,1103000.000,963000.000,1000000.000,1015000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,25000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,,,,,,,,,
PreferredStockSharesOutstanding,0.000,,,,,,,,,
PreferredStockValue,0.000,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,2778000.000,3067000.000,2077000.000,5799000.000,10810000.000,10497000.000,5300000.000,4309000.000,3452000.000,4429000.000
PrepaidInsurance,,,,,,519000.000,,,,558000.000
PropertyPlantAndEquipmentGross,,,,,,90069000.000,,,,91453000.000
PropertyPlantAndEquipmentNet,15196000.000,15369000.000,15192000.000,17214000.000,16000000.000,16031000.000,17510000.000,17194000.000,16264000.000,15621000.000
PurchaseObligation,,,,,,13103000.000,,,,7847000.000
PurchaseObligationDueInNextTwelveMonths,,,,,,9769000.000,,,,6018000.000
PurchaseObligationDueInSecondYear,,,,,,1861000.000,,,,1829000.000
PurchaseObligationDueInThirdYear,,,,,,1473000.000,,,,
ReceivablesNetCurrent,16397000.000,13393000.000,13951000.000,22307000.000,14875000.000,14527000.000,16649000.000,19348000.000,17471000.000,19633000.000
RestructuringReserveCurrent,134000.000,944000.000,416000.000,867000.000,269000.000,427000.000,892000.000,846000.000,349000.000,141000.000
RetainedEarningsAccumulatedDeficit,-255597000.000,-257756000.000,-263354000.000,-277590000.000,-284447000.000,-290507000.000,-289437000.000,-329491000.000,-327891000.000,-379660000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,2781000.000,2620000.000,2572000.000,3178000.000,2863000.000,2505000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,6.850,6.290,6.090,5.520,5.150,5.150
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,1461000.000,1460000.000,1330000.000,1406000.000,1495000.000,1506000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,7.100,6.630,6.610,6.640,6.690,6.610
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,214000.000,648000.000,998000.000,410000.000,382000.000,313000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,2441000.000,2375000.000,,2045000.000,2023000.000,1947000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,7.010,6.710,6.690,6.690,6.670,6.610
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,645000.000,991000.000,408000.000,380000.000,312000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,2319000.000,2085000.000,1982000.000,1967000.000,1903000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,6.710,6.690,6.690,6.680,6.620
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,1460000.000,,,,1506000.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,2375000.000,,,,1947000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,203000.000,508000.000,920000.000,389000.000,365000.000,303000.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,6.630,,,,6.610
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,6.710,,,,6.610
ShortTermBorrowings,,,,,375000.000,15384000.000,15866000.000,16348000.000,16831000.000,2250000.000
StockholdersEquity,69433000.000,69412000.000,66581000.000,88999000.000,85007000.000,81735000.000,86094000.000,48524000.000,52901000.000,3758000.000
