,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AssetRetirementObligationAccretionExpense,,59572.000,,62263.000,,,,66475.000
AssetRetirementObligationForeignCurrencyTranslation,,,,12966.000,,,,-47544.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2743344.000,,-740720.000,,,,3947758.000
ComprehensiveIncomeNetOfTax,676304.000,-263444.000,-2337713.000,-1991151.000,-355828.000,-1670537.000,-1279440.000,-2500537.000
CostOfRevenue,4152030.000,10408432.000,1544301.000,484714.000,477779.000,580239.000,1048712.000,316913.000
CurrentIncomeTaxExpenseBenefit,,,-50248.000,,,,,
DeferredIncomeTaxExpenseBenefit,,-80888.000,-43289.000,-10220.000,-9867.000,-10634.000,-33055.000,-4334.000
Depletion,,,103500.000,23399.000,0.000,0.000,242.000,0.000
Depreciation,,1348008.000,397400.000,349106.000,371400.000,430800.000,442202.000,420187.000
DepreciationDepletionAndAmortization,,,,380235.000,,,,424420.000
EarningsPerShareBasic,-0.050,-0.020,-0.110,,,-0.110,,
EarningsPerShareBasicAndDiluted,,,,-0.120,-0.080,,,-0.100
EarningsPerShareDiluted,-0.050,-0.020,-0.110,,,-0.110,,
EffectOfExchangeRateOnCashAndCashEquivalents,,41092.000,,105137.000,,,,-267845.000
EffectiveIncomeTaxRateContinuingOperations,,,-0.042,-0.005,-0.006,-0.005,0.008,-0.002
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,-0.340,-0.340,-0.340,-0.340,0.680,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.194,0.222,0.305,0.259,-0.527,0.249
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,0.075,0.078,0.104,0.087,-0.178,0.089
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,0.029,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseAmortization,,,,0.009,0.015,0.010,-0.024,0.010
GeneralAndAdministrativeExpense,2313871.000,1849264.000,1816101.000,1649847.000,1663975.000,1673876.000,1870070.000,1519402.000
GrossProfit,2135246.000,4084982.000,414195.000,54141.000,50515.000,-23277.000,350768.000,-11584.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1049836.000,70263.000,-2217270.000,-2220526.000,-1558684.000,-2082841.000,-1942361.000,-1810694.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,-1930000.000,,,,
IncomeTaxExpenseBenefit,-194023.000,427191.000,-93537.000,-10220.000,-9867.000,-10634.000,-33055.000,-4334.000
IncomeTaxesPaid,,2749450.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,-26436.000
IncreaseDecreaseInAccountsReceivable,,-2306509.000,,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,218488.000,,25026.000,,,,98853.000
IncreaseDecreaseInAccruedTaxesPayable,,-833275.000,,506940.000,,,,557688.000
IncreaseDecreaseInDeferredRevenue,,-306441.000,,165908.000,,,,-30330.000
IncreaseDecreaseInDepositOtherAssets,,-99945.000,,,,,,
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,,,,,,,,5000.000
IncreaseDecreaseInInventories,,5405624.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-2282.000,,-58245.000,,,,-4991549.000
IncreaseDecreaseInRestrictedCash,,,,90100.000,,,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,,,,,,0.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,400000.000,,,400000.000,,
InterestExpense,56509.000,76635.000,59089.000,62263.000,63004.000,150333.000,128097.000,132673.000
InterestPaid,,17063.000,,,,,,
InvestmentIncomeInterest,44678.000,48027.000,41275.000,38195.000,34554.000,33610.000,30053.000,29109.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,0.000,0.000,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivities,,-16234.000,,181.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-16234.000,,181.000,,,,
NetCashProvidedByUsedInOperatingActivities,,-2768202.000,,-846038.000,,,,4215603.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2768202.000,,-846038.000,,,,4215603.000
