,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,302000.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,29137000.000,,,,27783000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,23470000.000,,,,25503000.000
AllocatedShareBasedCompensationExpense,,121000000.000,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,266000.000,302000.000,309000.000,320000.000,340000.000,400000.000,408000.000,419000.000,428000.000,598000.000,620000.000,628000.000,627000.000,637000.000
AssetRetirementObligationLiabilitiesIncurred,,261000.000,,,,1309000.000,,,,1720000.000,,,,1310000.000
BasicEarningsPerShareProForma,0.460,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,119191000.000,,,,10020000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4907000.000,,,,-60488000.000,,,,16397000.000,,,,-31610000.000
CostsAndExpenses,,,,,,,540463000.000,502220000.000,,642255000.000,640675000.000,649171000.000,788225000.000,694236000.000
DeferredIncomeTaxExpenseBenefit,,-40662000.000,,,,247338000.000,,,,4815000.000,,,,131346000.000
DepreciationDepletionAndAmortization,65697000.000,91206000.000,105154000.000,124624000.000,156912000.000,182300000.000,177046000.000,188667000.000,161750000.000,191582000.000,197362000.000,199113000.000,221816000.000,202729000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,759554000.000,-2227000.000,1079071000.000,545103000.000,279924000.000,-684634000.000,530334000.000,-639805000.000,438775000.000
DilutedEarningsPerShareProForma,0.460,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,1354000.000,1900000.000,,,,,,,,,,
EarningsPerShareBasic,,-0.360,-0.160,0.780,2.310,,-0.520,,,,-2.120,0.780,,0.850
EarningsPerShareDiluted,,-0.360,-0.160,0.780,2.310,,-0.520,,,,-2.120,0.770,,0.850
ExplorationExpense,5372000.000,6997000.000,6703000.000,7476000.000,6717000.000,1371000.000,628000.000,1087000.000,760000.000,1014000.000,1109000.000,1166000.000,3573000.000,2107000.000
GainsLossesOnExtinguishmentOfDebt,,,-20386000.000,,,,,,,,,,,
GasGatheringTransportationMarketingAndProcessingCosts,58383000.000,92265000.000,103837000.000,128531000.000,136780000.000,163662000.000,166669000.000,160302000.000,168728000.000,208738000.000,206060000.000,234915000.000,233125000.000,266829000.000
GeneralAndAdministrativeExpense,14443000.000,50985000.000,58357000.000,53000000.000,54191000.000,59049000.000,59191000.000,59685000.000,55772000.000,56287000.000,60102000.000,57577000.000,65358000.000,64698000.000
ImpairmentOfOilAndGasProperties,3205000.000,1397000.000,1956000.000,4542000.000,7303000.000,8577000.000,26339000.000,8754000.000,60651000.000,15526000.000,19944000.000,11753000.000,115712000.000,26899000.000
IncomeLossFromContinuingOperations,117794000.000,,-44495000.000,203909000.000,,,,,,,,,,
