,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2171432.000,1941908.000,2507490.000,2463273.000,2710330.000,2568521.000,2501772.000,2724018.000,2547709.000,2360881.000,2555000.000,2988000.000,3193000.000,2903000.000,3076000.000,3263000.000,3299000.000,3448000.000,3297000.000,2979000.000,3022000.000,3605000.000,3712000.000,3106000.000
AccountsReceivableNetCurrent,3694208.000,3246665.000,3501898.000,3256476.000,3802677.000,3144274.000,3192337.000,3568283.000,4001815.000,3610444.000,3810000.000,3926000.000,4753000.000,3810000.000,3999000.000,4261000.000,5104000.000,4729000.000,5032000.000,3720000.000,4318000.000,4179000.000,5198000.000,4465000.000
AccruedLiabilitiesCurrent,645889.000,697291.000,167230.000,150928.000,184996.000,143655.000,188483.000,202486.000,195845.000,248359.000,195000.000,158000.000,179000.000,163000.000,128000.000,134000.000,130000.000,120000.000,131000.000,152000.000,210000.000,194000.000,276000.000,255000.000
AccruedProfessionalFeesCurrent,,,,,46812.000,63456.000,30131.000,48580.000,45576.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1543970.000,,,,1365000.000,,,,1674000.000,,,,2158000.000,,,,2095000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,6680.000,-123511.000,-174937.000,-113653.000,-163039.000,-144587.000,-199224.000,-251411.000,-234302.000,-198797.000,-189000.000,-195000.000,-199000.000,-238000.000,,-305000.000,-316000.000,-320000.000,-335000.000,-323000.000,-342000.000,-347000.000,-371000.000,-376000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,-281000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,6424436.000,6478622.000,6695069.000,6749471.000,6799547.000,6817275.000,6968032.000,7016596.000,7067862.000,7137899.000,7215000.000,7279000.000,7466000.000,10236000.000,10327000.000,10421000.000,10486000.000,10561000.000,10634000.000,10708000.000,10770000.000,10870000.000,10929000.000,10992000.000
AllowanceForDoubtfulAccountsReceivableCurrent,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,,,,,,,,,,,,,,
Assets,7778785.000,7604389.000,8417792.000,7656437.000,7550248.000,7101235.000,7296377.000,8043380.000,8774630.000,8491710.000,8658000.000,8582000.000,9645000.000,11807000.000,11437000.000,11958000.000,12035000.000,10932000.000,10912000.000,10289000.000,10053000.000,10743000.000,10901000.000,10462000.000
AssetsCurrent,6523583.000,6487701.000,6558738.000,5950769.000,5829265.000,5461847.000,5593559.000,6274135.000,6769962.000,6634672.000,6802000.000,6856000.000,7899000.000,10483000.000,10235000.000,10853000.000,10941000.000,9979000.000,10089000.000,9138000.000,9002000.000,9745000.000,10000000.000,9632000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,158689.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,,,,,,,331131.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,648509.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,648509.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,,327563.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,,,286282.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,,912406.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,,,,305178.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,-30980.000,,,,185000.000,,,,93000.000,,,,,,,,,
CapitalLeaseObligationsNoncurrent,49532.000,45468.000,38528.000,31280.000,23711.000,15805.000,7549.000,0.000,122540.000,88401.000,93000.000,46000.000,13000.000,0.000,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,35315.000,,,,194000.000,,,,93000.000,,,,93000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,7754.000,,,,95000.000,,,,,,,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,2522432.000,2522335.000,2535060.000,2563585.000,2602558.000,2645956.000,353000.000,398000.000,240000.000,285000.000,330000.000,373000.000,415000.000,457000.000,500000.000,533000.000,543000.000,543000.000,543000.000,
CapitalizedComputerSoftwareGross,,,,,2534891.000,2673570.000,2865655.000,2990998.000,3084803.000,3084804.000,746000.000,746000.000,543000.000,543000.000,543000.000,543000.000,543000.000,543000.000,543000.000,543000.000,543000.000,543000.000,543000.000,
CapitalizedComputerSoftwareNet,267705.000,187167.000,123003.000,71227.000,37461.000,158410.000,301552.000,427413.000,482245.000,438848.000,393000.000,348000.000,303000.000,258000.000,213000.000,170000.000,128000.000,86000.000,43000.000,10000.000,0.000,0.000,0.000,
CashAndCashEquivalentsAtCarryingValue,1694271.000,1838819.000,1763249.000,795807.000,237330.000,660702.000,892939.000,884545.000,945052.000,1479206.000,1364000.000,1205000.000,1578000.000,4909000.000,4662000.000,4621000.000,4091000.000,3278000.000,3727000.000,3411000.000,3005000.000,3477000.000,3136000.000,3707000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000.000,35000.000,35000000.000,35000000.000,35000000.000,35000.000,35000.000
CommonStockSharesIssued,16027799.000,16027799.000,16165970.000,16185804.000,16185804.000,16185804.000,16268393.000,16268393.000,16268393.000,16268393.000,16268000.000,16268000.000,4067000.000,4773000.000,4773000.000,4779000.000,4779000.000,4783.000,4783.000,4783000.000,4783000.000,4796000.000,4796.000,4796.000
CommonStockSharesOutstanding,16027799.000,16027799.000,16165970.000,16185804.000,16165970.000,16185804.000,16268393.000,16268393.000,16268393.000,16268393.000,16268000.000,16268000.000,4067000.000,4773000.000,4773000.000,4779000.000,4779000.000,4783.000,4783.000,4783000.000,4783000.000,4796000.000,4796.000,4796.000
CommonStockValue,160277.000,160277.000,161659.000,161857.000,161857.000,161857.000,162683.000,162683.000,162683.000,162683.000,163000.000,163000.000,41000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,217000.000,,,,,,,,,,,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,,,,54000.000,,,,,,,,,,,,,,,,,
DeferredRevenueCurrent,694193.000,840639.000,875017.000,986081.000,756111.000,655010.000,583520.000,1088876.000,1337937.000,1595941.000,1423000.000,1489000.000,1912000.000,1505000.000,966000.000,1086000.000,1384000.000,925000.000,831000.000,561000.000,385000.000,318000.000,468000.000,544000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,591000.000,591000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,371000.000,371000.000,371000.000,,278000.000,,,,206000.000,,,,16000.000,,,,0.000,
DeferredTaxAssetsNetCurrent,54180.000,54180.000,54180.000,54180.000,54180.000,54180.000,54180.000,54180.000,54180.000,54180.000,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,12033000.000,,,,11484000.000,,,,11047000.000,,,,10713000.000,,,,10792000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,,,,,28197000.000,28197000.000,28226000.000,28399000.000,28399000.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,31600000.000,31600000.000,31200000.000,31200000.000,31000000.000,31200000.000,30186000.000,30186000.000,30186000.000,30169000.000,28895000.000,,28895000.000,28895000.000,28197000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,,,,,30000000.000,30000000.000,29600000.000,29600000.000,29400000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,9200000.000,9200000.000,7400000.000,7400000.000,7400000.000,7400000.000,3468000.000,3468000.000,3468000.000,3408000.000,3048000.000,,3048000.000,3048000.000,2921000.000,2921000.000,2921000.000,2904000.000,2963000.000,2963000.000
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,600000.000,600000.000,600000.000,600000.000,600000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,31000.000,,,,98000.000,,,,71000.000,,,,52000.000,,,,67000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,709000.000,709000.000,709000.000,709000.000,745000.000,745000.000,745000.000,745000.000,749000.000,749000.000,749000.000,749000.000,781000.000,781000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,412000.000,,,,623000.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,12178000.000,,,,12227000.000,,,,11521000.000,,,,11109000.000,,,,11226000.000,
DeferredTaxLiabilities,,,,,,,-317000.000,317000.000,317000.000,,278000.000,,,,206000.000,,,,16000.000,,,,0.000,
DeferredTaxLiabilitiesCurrent,,,,,537000.000,537000.000,,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,,,,,,,-126000.000,,,,158000.000,,,,85000.000,,,,16000.000,,,,0.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,-120000.000,,,,120000.000,,,,121000.000,,,,0.000,,,,,
EmployeeRelatedLiabilitiesCurrent,589727.000,654641.000,665793.000,518743.000,532796.000,507342.000,519958.000,505761.000,691308.000,724319.000,848000.000,712000.000,943000.000,1040000.000,789000.000,1014000.000,774000.000,813000.000,704000.000,762000.000,854000.000,840000.000,790000.000,811000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,522000.000,211000.000,,,,,,565000.000,607000.000,648000.000,580000.000,600000.000,620000.000,545000.000,469000.000,392000.000,657000.000,682000.000,482000.000,357000.000
FiniteLivedCustomerListsGross,,,,,,,771229.000,771229.000,771229.000,771229.000,784000.000,784000.000,784000.000,784000.000,784000.000,784000.000,784000.000,784000.000,784000.000,784000.000,784000.000,784000.000,784000.000,784000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,-615814.000,-673426.000,719692.000,767147.000,814602.000,862058.000,531000.000,592000.000,652000.000,712000.000,775000.000,839000.000,903000.000,967000.000,997000.000,1011000.000,1024000.000,1037000.000,1051000.000,1064000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,13831.000,13843.000,13842.000,13842.000,12000.000,12000.000,12000.000,12000.000,,,,,,11000.000,11000.000,11000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,189821.000,189821.000,94911.000,47455.000,241000.000,241000.000,241000.000,241000.000,222000.000,222000.000,222000.000,222000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,1595.000,1595.000,1595.000,1595.000,2000.000,2000.000,2000.000,2000.000,11000.000,11000.000,11000.000,11000.000,11000.000,,,,,9000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,3463.000,3463.000,3686.000,3686.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,40000.000,40000.000,40000.000,40000.000,11000.000,2000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,170877.000,170877.000,170655.000,170655.000,4000.000,4000.000,4000.000,4000.000,2000.000,2000.000,2000.000,21000.000,53000.000,53000.000,53000.000,53000.000,40000.000,40000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,189821.000,189821.000,189821.000,189821.000,185000.000,185000.000,203000.000,221000.000,19000.000,37000.000,37000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000
FiniteLivedIntangibleAssetsGross,,,,,,,1289112.000,1289112.000,,,977000.000,,,,1031000.000,,,,1111000.000,,,,1208000.000,
FiniteLivedIntangibleAssetsNet,,,,,,,569420.000,521965.000,474510.000,427054.000,446000.000,385000.000,343000.000,301000.000,256000.000,210000.000,164000.000,118000.000,114000.000,126000.000,138000.000,151000.000,157000.000,144000.000
ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleCarryingValueOfAsset,,,,,,,,,,,,,,,16000.000,,,,,,,,,
LeaseholdImprovementsGross,,,,,,,397562.000,,,,398000.000,,,,401000.000,,,,452000.000,,,,452000.000,
Liabilities,4948103.000,4990879.000,5412351.000,5324713.000,5398518.000,4956115.000,5093550.000,5828503.000,6343928.000,6118621.000,6160000.000,6426000.000,7244000.000,6567000.000,5883000.000,,,,4963000.000,,,,5246000.000,
LiabilitiesAndStockholdersEquity,7778785.000,7604389.000,8417792.000,7656437.000,7550248.000,7101235.000,7296377.000,8043380.000,8774630.000,8491710.000,8658000.000,8582000.000,9645000.000,11807000.000,11437000.000,11958000.000,12035000.000,10932000.000,10912000.000,10289000.000,10053000.000,10743000.000,10901000.000,10462000.000
LiabilitiesCurrent,4148571.000,4945411.000,4623823.000,4543433.000,4624807.000,4190310.000,4336001.000,5078503.000,5471388.000,5280220.000,5317000.000,5630000.000,6481000.000,5817000.000,5883000.000,6329000.000,6350000.000,5306000.000,4963000.000,4454000.000,4471000.000,4957000.000,5246000.000,4716000.000
LiabilitiesNoncurrent,799532.000,45468.000,788528.000,781280.000,773711.000,765805.000,757549.000,750000.000,872540.000,838401.000,843000.000,796000.000,763000.000,750000.000,0.000,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,1500000.000,1500000.000,,,,,,,,,,,,,,,,,,
LinesOfCreditCurrent,,,,,,,400000.000,400000.000,400000.000,200000.000,0.000,,,,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligationsCurrent,26453.000,24932.000,26039.000,27195.000,28402.000,29663.000,30980.000,31280.000,157548.000,150720.000,185000.000,187000.000,173000.000,140000.000,93000.000,46000.000,13000.000,0.000,0.000,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,0.000,750000.000,0.000,,,,,,,,,,,,750000.000,750000.000,750000.000,0.000,0.000,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,876164.000,,,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,750000.000,0.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,0.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,1588871.000,,,,1226000.000,,,,912000.000,,,,513000.000,,,,1826000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,462193.000,,,,470000.000,,,,483000.000,,,,460000.000,,,,399000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,,,,,,343000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,348423.000,,,,30000.000,,,,,,,,,,,,343000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,348423.000,,,,351000.000,,,,30000.000,,,,,,,,343000.000,
