,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,14166000.000,13222000.000,,12462000.000,12939000.000,12916000.000,4895000.000,12876000.000,10530000.000,10805000.000,3031000.000,11163000.000,9796000.000,11163000.000,3637000.000,9653000.000,11370000.000,9340000.000,2744000.000,7804000.000,8370000.000,7238000.000,,1976000.000,1554000.000
AccountsPayableCurrent,,,1793000.000,,1424000.000,2329000.000,2205000.000,2840000.000,1665000.000,1637000.000,1726000.000,1511000.000,1905000.000,2531000.000,2784000.000,1215000.000,2668000.000,1578000.000,2121000.000,1192000.000,2089000.000,1584000.000,1909000.000,,
AccountsReceivableNetCurrent,22894000.000,21315000.000,20523000.000,19753000.000,20629000.000,21356000.000,21580000.000,20191000.000,17935000.000,17114000.000,18084000.000,20331000.000,22964000.000,21823000.000,24969000.000,23374000.000,22014000.000,22034000.000,22638000.000,21078000.000,23737000.000,23382000.000,23666000.000,24079000.000,24452000.000
AccruedIncomeTaxesCurrent,,,4722000.000,,4588000.000,4378000.000,4171000.000,4208000.000,4149000.000,4289000.000,3959000.000,4371000.000,3076000.000,3938000.000,4195000.000,4533000.000,4865000.000,4225000.000,3465000.000,3193000.000,3083000.000,3140000.000,4132000.000,4047000.000,2658000.000
AccruedProfessionalFeesCurrent,,,,,611000.000,619000.000,653000.000,516000.000,443000.000,447000.000,212000.000,198000.000,373000.000,177000.000,275000.000,253000.000,462000.000,322000.000,458000.000,,,,467000.000,477000.000,678000.000
AccruedRentCurrent,,,,,121000.000,104000.000,88000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,76000.000,72000.000,,,,134000.000,263000.000,255000.000
AccruedRoyaltiesCurrent,,,,,,,,111000.000,107000.000,110000.000,,,,,,,,,,,,,,,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,21000.000,111000.000,,,,0.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,109867000.000,,,,107027000.000,,,,107097000.000,,,,108231000.000,,,,108917000.000,,,,110315000.000,110682000.000,110698000.000
AdditionalPaidInCapital,,,,,,,125200000.000,125800000.000,,,127300000.000,,,,126700000.000,,,,110400000.000,,,,,,
AdditionalPaidInCapitalCommonStock,130846000.000,131117000.000,131612000.000,132471000.000,132473000.000,128028000.000,125212000.000,125823000.000,125500000.000,126432000.000,127264000.000,128364000.000,128988000.000,130040000.000,126678000.000,122704000.000,120214000.000,113313000.000,110435000.000,106234000.000,105867000.000,106342000.000,104810000.000,105766000.000,96943000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,1300000.000,,,,1300000.000,,,,700000.000,,,,600000.000,,,,1100000.000,1100000.000,1100000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,2270000.000,,,,2052000.000,,,,2221000.000,,,,1300000.000,,,,1286000.000,1277000.000,1126000.000,1194000.000,,,
AssetRetirementObligation,,,,,8342000.000,8111000.000,7936000.000,8048000.000,8081000.000,8147000.000,7957000.000,8146000.000,8255000.000,8320000.000,7147000.000,7286000.000,7422000.000,7561000.000,7839000.000,7949000.000,8034000.000,8137000.000,7557000.000,7653000.000,7734000.000
AssetRetirementObligationCurrent,,,,,1068000.000,381000.000,379000.000,492000.000,528000.000,663000.000,358000.000,443000.000,428000.000,410000.000,342000.000,376000.000,379000.000,327000.000,296000.000,,,,85000.000,205000.000,186000.000
AssetRetirementObligationsNoncurrent,,,,,7274000.000,7730000.000,7557000.000,7556000.000,7553000.000,7484000.000,7599000.000,7703000.000,7827000.000,7910000.000,6805000.000,6910000.000,7043000.000,7234000.000,7543000.000,,,,7472000.000,7448000.000,7548000.000
Assets,338673000.000,334846000.000,350060000.000,317302000.000,318395000.000,314336000.000,322627000.000,325815000.000,318924000.000,324363000.000,326898000.000,327012000.000,330887000.000,335173000.000,337890000.000,329471000.000,335556000.000,325927000.000,390422000.000,384739000.000,388407000.000,391132000.000,388087000.000,381265000.000,371222000.000
AssetsCurrent,81791000.000,83762000.000,104220000.000,75633000.000,79817000.000,83704000.000,95909000.000,106028000.000,103900000.000,112613000.000,120168000.000,123764000.000,132139000.000,142502000.000,144955000.000,140067000.000,149467000.000,144319000.000,141613000.000,139843000.000,147077000.000,152236000.000,155862000.000,149517000.000,140914000.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,232225000.000,231748000.000,230308000.000
