,2011-12-30,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-668.000,0.000,,0.000,
ComprehensiveIncomeNetOfTax,-22613.000,,,,,
EarningsPerShareBasicAndDiluted,,,0.000,0.000,,0.000
GeneralAndAdministrativeExpense,-22613.000,43492.000,34409.000,37512.000,33016.000,35653.000
IncomeLossFromContinuingOperations,-22613.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-22613.000,-43492.000,-34409.000,-37512.000,-33016.000,-35653.000
IncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,-41006.000,179.000,1281.000,-1277.000,-183.000,0.000
IncreaseDecreaseInDueToRelatedParties,51342.000,25145.000,29348.000,47271.000,34548.000,35603.000
IncreaseDecreaseInOtherAccountsPayable,12277.000,,3780.000,-8482.000,-1349.000,50.000
InterestPaid,,,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,,,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivities,,,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,,-668.000,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-668.000,0.000,0.000,0.000,0.000
NetIncomeLoss,-22613.000,-43492.000,-34409.000,-37512.000,-33016.000,-35653.000
OperatingExpenses,-22613.000,,,,,
ProfitLoss,,,11699.000,12754.000,11225.000,12122.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.600,0.600,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.036,0.036,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,152599.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,-0.001,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageIntrinsicValue,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,,,0.000,,,
ValuationAllowancesAndReservesDeductions,,,-11699.000,-12754.000,-11225.000,-12122.000
WeightedAverageNumberOfDilutedSharesOutstanding,20159001.000,20006402.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,20006402.000,20006402.000,20006402.000,20006402.000
WeightedAverageNumberOfSharesOutstandingBasic,20006402.000,20006402.000,,,,
