,2014-02-28,2015-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,4404.000,-9404.000
EarningsPerShareBasicAndDiluted,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,0.340,
GeneralAndAdministrativeExpense,6376.000,2405.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-22995.000
IncomeTaxExpenseBenefit,,0.000
IncomeTaxesPaidNet,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,10301.000,
IncreaseDecreaseInAccruedLiabilities,,-7551.000
InterestPaid,,0.000
NetCashProvidedByUsedInFinancingActivities,46060.000,21142.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,46060.000,21142.000
NetCashProvidedByUsedInOperatingActivities,-41656.000,-30546.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-41656.000,-30546.000
NetIncomeLoss,-51651.000,-22995.000
OperatingExpenses,51651.000,22995.000
OtherOperatingActivitiesCashFlowStatement,-306.000,0.000
ProceedsFromIssuanceOfCommonStock,40000.000,0.000
ProceedsFromRelatedPartyDebt,6060.000,21142.000
ProfessionalFees,45275.000,20590.000
ProfitLoss,,-22995.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,20000.000,
Revenues,,0.000
SalesRevenueNet,,0.000
StockIssuedDuringPeriodSharesIssuedForCash,4000000.000,
StockIssuedDuringPeriodValueIssuedForCash,40000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10504110.000,70000000.000
