,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AllocatedShareBasedCompensationExpense,936000.000,1796000.000,2072000.000,1699000.000,2911000.000,3025000.000,3235000.000,3278000.000,4432000.000,6691000.000
AmortizationOfDebtDiscountPremium,94000.000,,,,,,,,,
AmortizationOfFinancingCosts,85000.000,85000.000,85000.000,85000.000,130000.000,,,,275000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2338000.000,2308000.000,,,2662000.000,,,,4000000.000,
AssetImpairmentCharges,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
ComprehensiveIncomeNetOfTax,-14134000.000,-12281000.000,-11464000.000,-14028000.000,-69437000.000,-19482000.000,-22521000.000,-24238000.000,-28774000.000,-37269000.000
CostOfGoodsSold,,,,,,,,,,14000.000
Depreciation,139000.000,,,,28000.000,,,,173000.000,
EarningsPerShareBasicAndDiluted,-0.770,-0.670,-0.620,-0.650,-3.180,-0.860,-0.990,-1.010,-1.240,-1.440
EmployeeBenefitsAndShareBasedCompensation,936000.000,,,,2911000.000,,,,4432000.000,
GeneralAndAdministrativeExpense,3725000.000,3973000.000,4034000.000,4360000.000,6121000.000,7364000.000,7910000.000,9660000.000,,
ImpairmentOfInvestments,,,,,,,,,,0.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,0.000,0.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1307000.000,,,,-1906000.000,,,,1616000.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,-7000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,-2000.000,,,,-15000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,178000.000,,,,1767000.000,,,,-220000.000,
IncreaseDecreaseInRestrictedCashForOperatingActivities,-2157000.000,,,,-3888000.000,,,,,
InterestExpense,395000.000,553000.000,537000.000,495000.000,654000.000,1207000.000,1172000.000,1124000.000,1079000.000,1347000.000
InterestExpenseDebt,310000.000,469000.000,452000.000,409000.000,,,,,,
InterestPaid,291000.000,,,,238000.000,,,,,
InvestmentIncomeAmortizationOfPremium,,,,,265000.000,,,,246000.000,
InvestmentIncomeInterest,28000.000,35000.000,32000.000,40000.000,67000.000,51000.000,12000.000,130000.000,29000.000,122000.000
MarketableSecuritiesRealizedGainLoss,0.000,0.000,0.000,,0.000,0.000,0.000,,,
NetCashProvidedByUsedInContinuingOperations,-37686000.000,,,,-18349000.000,,,,136644000.000,
NetCashProvidedByUsedInFinancingActivities,10075000.000,,,,-340000.000,,,,134341000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10075000.000,,,,-340000.000,,,,134341000.000,
NetCashProvidedByUsedInInvestingActivities,-32420000.000,,,,-2993000.000,,,,24161000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-32420000.000,,,,-2993000.000,,,,24161000.000,
NetCashProvidedByUsedInOperatingActivities,-15341000.000,,,,-15016000.000,,,,-21858000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-15341000.000,,,,-15016000.000,,,,-21858000.000,
NetIncomeLoss,-14126000.000,-12258000.000,-11509000.000,-14018000.000,-69445000.000,-19482000.000,-22471000.000,-24223000.000,-28812000.000,-37154000.000
NotesIssued1,,,,,21600000.000,,,,,
OperatingExpenses,13759000.000,11740000.000,11004000.000,13563000.000,68858000.000,18326000.000,21311000.000,23157000.000,27762000.000,36217000.000
OperatingIncomeLoss,-13759000.000,-11740000.000,-11004000.000,-13563000.000,-68858000.000,-18326000.000,-21311000.000,-23157000.000,-27762000.000,-35929000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-8000.000,-23000.000,45000.000,-10000.000,8000.000,,-50000.000,,38000.000,-115000.000
PaymentsToAcquireMarketableSecurities,32386000.000,,,,9605000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,34000.000,,,,42000.000,,,,268000.000,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,134973000.000,
ProceedsFromLongTermLinesOfCredit,10000000.000,,,,,,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,6654000.000,,,,1929000.000,
ProceedsFromStockOptionsExercised,75000.000,,,,1080000.000,,,,914000.000,
PropertyPlantAndEquipmentDisposals,0.000,,,,0.000,,,,0.000,0.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,0.000,0.000,,,0.000,
RepaymentsOfDebt,,,,,1420000.000,,,,1546000.000,
ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationWrittenOff,,,,,53029000.000,,,,,
ResearchAndDevelopmentExpense,10034000.000,7767000.000,6970000.000,9203000.000,9980000.000,10962000.000,13401000.000,13497000.000,15266000.000,11227000.000
SalesRevenueGoodsNet,,,,,,,,,,288000.000
SellingGeneralAndAdministrativeExpense,,,,,,,,,12496000.000,24976000.000
StraightLineRent,-3000.000,,,,,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,,,,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,18335000.000,18423000.000,18666000.000,-36274000.000,21836000.000,22660000.000,22673000.000,-44703000.000,23240000.000,25883000.000
