,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,-78000.000,,,,-14000.000
AllocatedShareBasedCompensationExpense,2985000.000,696000.000,1160000.000,1619000.000,2514000.000,1688000.000,2101000.000,4260000.000,3127000.000,3039000.000,4631000.000,5856000.000,5998000.000,6399000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3101387.000,2831858.000,3126969.000,3084076.000,-5914949.000,2257600.000,2265608.000,2770909.000,-4639576.000,2511549.000,2930882.000,2776490.000,-5654538.000,2527817.000
AvailableForSaleDebtSecuritiesGrossUnrealizedGain,,,,,,,,,,7000.000,,,,
AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,,,,,,,,,,21000.000,,,,27000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,0.000,,0.000
CapitalExpendituresIncurredButNotYetPaid,,1914000.000,,,,5352000.000,,,,2097000.000,,,,696000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-13985000.000,,,,-10380000.000,,,,-31705000.000,,,,-14542000.000
ComprehensiveIncomeNetOfTax,-12463000.000,-12166000.000,-13779000.000,-12980000.000,-13297000.000,-16965000.000,-33050000.000,-20596000.000,-19198000.000,-17143000.000,-28921000.000,-31307000.000,-35657000.000,-46488000.000
CostOfRevenue,2858000.000,5291000.000,6619000.000,7502000.000,8022000.000,8916000.000,8950000.000,9068000.000,9761000.000,10028000.000,11484000.000,14729000.000,16737000.000,17117000.000
CostsAndExpenses,19332000.000,23596000.000,28259000.000,29426000.000,33081000.000,36267000.000,55517000.000,46010000.000,45164000.000,47863000.000,57439000.000,60850000.000,64529000.000,73015000.000
CostsAndExpensesRelatedParty,,,,,,,,1302000.000,,1362000.000,471000.000,1217000.000,720000.000,900000.000
Depreciation,,1915000.000,,,,,,,,,,,,
DepreciationAndAmortization,1086000.000,1915000.000,2088000.000,2118000.000,2074000.000,2206000.000,2363000.000,2954000.000,3077000.000,3069000.000,4167000.000,4292000.000,4421000.000,4466000.000
EarningsPerShareBasicAndDiluted,-3.510,-0.440,-0.490,-0.460,-0.480,-0.590,-0.980,-0.600,-0.560,-0.500,-0.840,-0.900,-1.010,-1.310
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,139000.000
GeneralAndAdministrativeExpense,6448000.000,5700000.000,5825000.000,6801000.000,8976000.000,8842000.000,23769000.000,9199000.000,8804000.000,9224000.000,12503000.000,13012000.000,13872000.000,15277000.000
IncreaseDecreaseInAccountsPayable,,-3279000.000,,,,-991000.000,,,,2582000.000,,,,278000.000
IncreaseDecreaseInAccountsReceivable,,1699000.000,,,,779000.000,,,,839000.000,,,,-2348000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,,1965000.000,,,,2863000.000
IncreaseDecreaseInAccruedLiabilities,,1943000.000,,,,3918000.000,,,,1664000.000,,,,-1780000.000
IncreaseDecreaseInDeferredRevenue,,481000.000,,,,-157000.000,,,,1080000.000,,,,-120000.000
IncreaseDecreaseInInventories,,1210000.000,,,,-316000.000,,,,-1249000.000,,,,-178000.000
IncreaseDecreaseInOtherDeferredLiability,,127000.000,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,-8000.000,,,,75000.000,,,,-23000.000,,,,-82000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,264000.000,,,,398000.000,,,,-1429000.000,,,,30000.000
IncreaseDecreaseInRestrictedCash,,,,,,1037000.000,,,,,,,,
InterestExpense,,,,,,,,,,,,57000.000,,
InterestIncomeExpenseNonoperatingNet,-61000.000,-25000.000,-16000.000,-2000.000,1000.000,,,,,,,,,90000.000
InterestPaid,,20000.000,,,,,,,,,,,,75000.000
InvestmentIncomeInterest,,,,,,,9000.000,15000.000,,178000.000,208000.000,199000.000,,
MarketableSecuritiesRealizedGainLoss,,,,,,,,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivities,,-370000.000,,,,3878000.000,,,,143000.000,,,,1571000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-370000.000,,,,3878000.000,,,,143000.000,,,,1571000.000
NetCashProvidedByUsedInInvestingActivities,,-174000.000,,,,-3341000.000,,,,-21875000.000,,,,25531000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-174000.000,,,,-3341000.000,,,,-21875000.000,,,,25531000.000
NetCashProvidedByUsedInOperatingActivities,,-13441000.000,,,,-10917000.000,,,,-9973000.000,,,,-41644000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-13441000.000,,,,-10917000.000,,,,-9973000.000,,,,-41644000.000
NetIncomeLoss,-12463000.000,-12166000.000,-13779000.000,-12980000.000,-13297000.000,-16965000.000,-33050000.000,-20596000.000,-19020000.000,-17307000.000,-28994000.000,-31282000.000,-35609000.000,-46453000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-12510000.000,-12166000.000,-13779000.000,-12980000.000,-13297000.000,,,,,,,,,
NonoperatingIncomeExpense,-1339000.000,-25000.000,-16000.000,-2000.000,1104000.000,7000.000,9000.000,15000.000,93000.000,178000.000,208000.000,142000.000,96000.000,
OperatingIncomeLoss,-11124000.000,-12141000.000,-13763000.000,-12978000.000,-14401000.000,-16972000.000,-33059000.000,-20611000.000,-19113000.000,-17485000.000,-29202000.000,-31424000.000,-35705000.000,-46687000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,-17000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,164000.000,73000.000,-25000.000,-48000.000,-35000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,,,,164000.000,73000.000,-25000.000,-43000.000,-18000.000
OtherNonoperatingIncomeExpense,-1278000.000,,,,,,,,,,,,,144000.000
PaidInKindInterest,,7000.000,,,,,,,,,,,,
PaymentsToAcquireMarketableSecurities,,,,,,,,,,31809000.000,,,,4996000.000
PaymentsToAcquirePropertyPlantAndEquipment,,174000.000,,,,2304000.000,,,,7566000.000,,,,3863000.000
ProceedsFromIssuanceInitialPublicOffering,,2000.000,,,,,,,,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,80000.000,,,,3878000.000,,,,143000.000,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,,,,17500000.000,,,,34390000.000
ProceedsFromStockOptionsExercised,,,,,,,,,,,,,,1571000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,1500.000,0.000,0.000,0.000,,,,,,,,,,
RepaymentsOfNotesPayable,,448000.000,,,,,,,,,,,,
ResearchAndDevelopmentExpense,6988000.000,6915000.000,8645000.000,7230000.000,7839000.000,8688000.000,10256000.000,12174000.000,12765000.000,13456000.000,18500000.000,17238000.000,18177000.000,23285000.000
RevenueFromRelatedParties,164000.000,277000.000,243000.000,164000.000,174000.000,,4149000.000,4446000.000,,12955000.000,7525000.000,13101000.000,9896000.000,9647000.000
Revenues,8208000.000,11455000.000,14496000.000,16448000.000,18680000.000,19295000.000,22458000.000,25399000.000,26051000.000,30378000.000,28237000.000,29426000.000,28824000.000,26328000.000
SalesRevenueNet,8208000.000,11455000.000,14496000.000,16448000.000,18680000.000,19295000.000,22458000.000,25399000.000,26051000.000,30378000.000,28237000.000,29426000.000,28824000.000,26328000.000
SalesRevenueServicesGross,,,,,,,18309000.000,20953000.000,,17423000.000,20712000.000,16325000.000,18928000.000,16681000.000
SellingAndMarketingExpense,3038000.000,5690000.000,7170000.000,7893000.000,8244000.000,9821000.000,12542000.000,14267000.000,12400000.000,13793000.000,14481000.000,14654000.000,15023000.000,16436000.000
ShareBasedCompensation,,696000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,39314.000,,,,46017.000,,,,189163.000,,,,8933.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,203549.000,,,,104400.000,,,,31216.000,,0.000,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,2.560,,,,4.420,,,,2.670,,,,7.910
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,11.870,,,,24.220,,,,30.990,,,,18.400
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,29.370,,,,44.620,,,,19.370,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,31871.000,,,,886015.000,,,,53585.000,,,,198601.000
StraightLineRent,,,,,,-320000.000,,,,563000.000,,,,571000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,47000.000,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3565302.000,27733717.000,27876931.000,28037349.000,-55693670.000,28609345.000,33852919.000,34347593.000,-63973638.000,34537007.000,34613513.000,34949785.000,-69305958.000,35426296.000
