,2011-12-31,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-561000.000,-268000.000
AdditionsToNoncurrentAssets,,5962000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2406000.000,2144000.000
AdvertisingExpense,,174000.000
AllocatedShareBasedCompensationExpense,,3747000.000
AmortizationOfIntangibleAssets,1219000.000,1341000.000
AvailableForSaleSecuritiesGrossRealizedGains,,16000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,-10936000.000
BusinessAcquisitionsProFormaRevenue,,124698000.000
ComprehensiveIncomeNetOfTax,-61446000.000,-12186000.000
CostOfGoodsSold,6818000.000,5074000.000
CostOfRevenue,49076000.000,45593000.000
CostOfServices,,3726000.000
CurrentIncomeTaxExpenseBenefit,,128000.000
CurrentStateAndLocalTaxExpenseBenefit,,128000.000
DeferredFederalIncomeTaxExpenseBenefit,,-996000.000
DeferredIncomeTaxExpenseBenefit,,-1033000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-37000.000
DefinedContributionPlanCostRecognized,,0.000
Depreciation,10913000.000,8037000.000
DepreciationAndAmortization,,9378000.000
EarningsPerShareBasic,-2.510,
EarningsPerShareBasicAndDiluted,,-0.490
EarningsPerShareDiluted,-2.510,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
GeneralAndAdministrativeExpense,35011000.000,32644000.000
GoodwillAcquiredDuringPeriod,,13083000.000
GoodwillImpairmentLoss,45999000.000,
GrossProfit,69946000.000,65901000.000
HealthCareOrganizationExpensesNet,42258000.000,36793000.000
HealthCareOrganizationPatientServiceRevenue,106853000.000,93640000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-61178000.000,-13107000.000
IncomeTaxExpenseBenefit,244000.000,-905000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,3296000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-4587000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,397000.000
IncomeTaxReconciliationOtherAdjustments,,200000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-211000.000
IncomeTaxesPaidNet,171000.000,135000.000
IncreaseDecreaseInAccountsPayable,-3033000.000,552000.000
IncreaseDecreaseInAccountsReceivable,6653000.000,3635000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-1450000.000,-2852000.000
IncreaseDecreaseInInventories,548000.000,885000.000
IncreaseDecreaseInOtherOperatingAssets,-2086000.000,-867000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1575000.000,176000.000
InterestExpense,,299000.000
InterestPaidNet,,295000.000
InvestmentIncomeAmortizationOfPremium,,351000.000
InvestmentIncomeInterest,144000.000,351000.000
LeaseAndRentalExpense,,2946000.000
LegalFees,,1780000.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,0.005
NetCashProvidedByUsedInContinuingOperations,-174000.000,-233000.000
NetCashProvidedByUsedInFinancingActivities,509000.000,440000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,509000.000,440000.000
NetCashProvidedByUsedInInvestingActivities,-5713000.000,-6416000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5713000.000,-6416000.000
NetCashProvidedByUsedInOperatingActivities,5030000.000,5743000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5030000.000,5743000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-61422000.000,-12202000.000
NonoperatingIncomeExpense,144000.000,52000.000
OperatingExpenses,131268000.000,79060000.000
OperatingIncomeLoss,-61322000.000,-13159000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,-24000.000,16000.000
PaymentsToAcquireAvailableForSaleSecurities,49657000.000,11935000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,28155000.000
PaymentsToAcquirePropertyPlantAndEquipment,3954000.000,5962000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,509000.000,440000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,47898000.000,39636000.000
ProfessionalFees,,778000.000
ProvisionForDoubtfulAccounts,12080000.000,11912000.000
ResearchAndDevelopmentExpense,5698000.000,4664000.000
Revenues,119022000.000,111494000.000
SalesRevenueGoodsNet,12169000.000,9521000.000
SalesRevenueNet,119022000.000,111494000.000
SalesRevenueServicesNet,,8333000.000
SellingAndMarketingExpense,27821000.000,25604000.000
SeveranceCosts,,1490000.000
ShareBasedCompensation,4006000.000,3747000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.634
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.011
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,1216611.000
StockIssuedDuringPeriodValueNewIssues,1594000.000,1603000.000
WeightedAverageNumberOfDilutedSharesOutstanding,24425318.000,24933656.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,24933656.000
WeightedAverageNumberOfSharesOutstandingBasic,24425318.000,24933656.000
