,2011-06-30,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,30787.000,33355.000,36041.000,34784.000,,,,,685.000,22726.000,195.000,195.000,172.000,1330.000,576009.000,846288.000,936843.000,1387068.000,990108.000
AccountsPayableCurrent,27693.000,19798.000,20874.000,,,,,,7504.000,10051.000,89.000,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,285.000,990.000,205.000,258.000,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,120.000,125.000,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,125588.000,169792.000,214481.000,259170.000,302888.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,3645.000,5361.000,7635.000,10054.000,6814.000,10000.000,13393.000,16945.000,20553.000,176964.000,187778.000,198711.000,209627.000,218928.000
AdditionalPaidInCapital,,,,,,,,,1856489.000,1869441.000,1879431.000,1918581.000,1951063.000,1961592.000,1961592.000,2061576.000,2068390.000,5595531.000,5776932.000,6341475.000,10075991.000,10406723.000
AdditionalPaidInCapitalCommonStock,147561.000,147561.000,147561.000,147561.000,147561.000,147561.000,147561.000,1742561.000,,,,,,,,,,,,,,
Assets,5064.000,5114.000,3814.000,2702.000,2635.000,1916.000,1005.000,1493880.000,1558087.000,1497378.000,1444303.000,1461640.000,1357560.000,1096602.000,1071854.000,1052431.000,1037728.000,235474.000,383060.000,231983.000,378101.000,238269.000
AssetsCurrent,3534.000,3670.000,2454.000,1597.000,1615.000,981.000,155.000,1493115.000,1498024.000,1321802.000,1223538.000,1164332.000,970831.000,648334.000,617837.000,590912.000,573911.000,19319.000,156274.000,16130.000,184494.000,53963.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,4677.000,6648.000,1377.000,214.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,1737.000,,6648.000,1377.000,214.000,,,,,
BuildingsAndImprovementsGross,,,,,,,,,43677.000,127336.000,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,5204.000,5204.000,5204.000,4732.000,4732.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,3524.000,3524.000,3524.000,3524.000,4732.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,1680.000,1680.000,1680.000,1208.000,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,,,,,,,,,,,,3095.000,3095.000,881.000,1208.000,3524.000
