,2011-09-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdvertisingExpense,,,,,,,,,,,35784.000,52511.000,57540.000,62613.000,62284.000
CashPeriodIncreaseDecrease,-3180.000,,-143697.000,,,,-32133.000,,,,5272.000,,,,-37982.000
CostOfGoodsAndServicesSold,,,,,,,211430.000,257496.000,310487.000,,,,,,
CostOfRevenue,,,,,,,,,,,393840.000,,,,363174.000
CurrentFederalTaxExpenseBenefit,,,,,,,7281.000,,,,-18264.000,,,,-17609.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,1927.000,,,,-4835.000,,,,-4660.000
Depreciation,,,,81.000,82.000,,82.000,,163.000,,126.000,183.000,161.000,496.000,244.000
DepreciationAndAmortization,,,,,,,82.000,,,,126.000,,,,244.000
DepreciationExpense,,,82.000,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,-0.000,0.000,-0.000,-0.020,-0.020
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,0.430
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,0.430,,,,0.430,,,,
GrossProfit,,,,,,,125570.000,172188.000,176994.000,,,,,,
IncreaseDecreaseInAccountsAndNotesReceivable,,,,,,,-4975.000,,,,11731.000,,,,-8315.000
IncreaseDecreaseInAccountsPayable,1615.000,,1442.000,,,,1894.000,,,,64149.000,,,,4312.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,15800.000,,,,-16599.000,,,,2601.000
IncreaseDecreaseInPrepaidExpense,,,-80833.000,,,,5833.000,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,,,,-72209.000,,,,,,,,-6338.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,25.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,25.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,-1687.000,,,,,,,,-416.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1687.000,,,,,,,,-416.000,,,,
NetCashProvidedByUsedInOperatingActivities,-3180.000,,-142010.000,,,,-32158.000,,,,5688.000,,,,-37982.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3180.000,,-142010.000,,,,-32158.000,,,,5688.000,,,,-37982.000
NetIncomeLoss,-4795.000,-11240.000,-62701.000,-72081.000,-151630.000,-44608.000,21417.000,39477.000,19455.000,14234.000,-53719.000,11691.000,-10839.000,-6289.000,-51786.000
OperatingExpenses,,,,,,,104155.000,132711.000,157539.000,183871.000,177788.000,213517.000,214833.000,232395.000,233713.000
OperatingIncomeLoss,-5376.000,-11240.000,-62729.000,-72086.000,-151630.000,-44613.000,21415.000,39477.000,19455.000,14235.000,-53719.000,11691.000,-10839.000,-6289.000,-51786.000
OtherIncome,581.000,,,,,,,,,,,,,,
OtherNonoperatingIncome,,,28.000,5.000,,,2.000,,,,,,,,
PaymentsToAcquireProductiveAssets,,,,,,,,,,,416.000,,,,
ProceedsFromContributedCapital,,,,,,,25.000,,,,,,,,
ProfessionalFees,,,,,22391.000,,13968.000,10681.000,15390.000,17974.000,9673.000,34342.000,14355.000,11911.000,15488.000
Revenues,,,,,,,337000.000,429684.000,487481.000,,124069.000,225208.000,203994.000,226106.000,181927.000
SalesRevenueGoodsGross,,,,,,,,,,,517909.000,694270.000,640335.000,499239.000,545101.000
SalesRevenueGoodsNet,,,,,,,,,,,,,,,181927.000
SalesRevenueNet,,,,,,,337000.000,429684.000,487481.000,,124069.000,225208.000,203994.000,226106.000,181927.000
SellingExpense,,,,,,,,,,,48639.000,43770.000,50791.000,49485.000,52549.000
SellingGeneralAndAdministrativeExpense,5376.000,11240.000,62647.000,72005.000,36657.000,-149278.000,58505.000,58130.000,70086.000,85306.000,15866.000,15811.000,23586.000,17990.000,14948.000
ShareBasedCompensation,,,,,2500.000,,31600.000,63900.000,71900.000,,67700.000,66900.000,68400.000,-180000.000,21300.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,3.015
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,,0.014
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueVested,,,,,,,,,,,,,,,200000.000
StockIssuedDuringPeriodValueShareBasedCompensationForfeited,,,,,25000.000,,,,,,,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,-30698.000,,,,23099.000,,,,34409.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,65012813.000,65012813.000,,65112813.000,3255648.000,3255648.000,-68368422.000,3255687.000
