,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1584000.000,3595000.000,5671000.000,5178000.000,6168000.000,7020000.000,7074000.000,5821000.000,7236000.000,9123000.000,10642000.000,9318000.000,10419000.000,12180000.000,12162000.000,10157000.000,11429000.000,11317000.000,13352000.000,11301000.000,14280000.000
AccruedIncomeTaxes,,,,,,,,,,,,,1400000.000,2400000.000,,,,,,,
AccumulatedDistributionsInExcessOfNetIncome,-7608000.000,-15204000.000,-23594000.000,-32930000.000,43526000.000,-47377000.000,-56714000.000,-67448000.000,-72601000.000,79847000.000,89664000.000,96724000.000,99050000.000,104114000.000,114683000.000,124071000.000,127258000.000,131329000.000,141154000.000,149339000.000,152512000.000
Assets,335385000.000,408297000.000,471222000.000,531784000.000,605861000.000,649919000.000,667785000.000,686095000.000,740973000.000,794448000.000,889954000.000,930089000.000,928673000.000,926176000.000,909036000.000,938213000.000,962774000.000,964539000.000,968385000.000,965400000.000,981515000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,0.000,0.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,142838000.000,77875000.000,7079000.000,38200000.000,101645000.000,125019000.000,146530000.000,109942000.000,64137000.000,0.000,0.000,0.000,0.000,0.000,46341000.000,0.000,0.000,10630000.000,0.000,0.000,0.000
CommonStockNoParValue,0.000,,,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,35412798.000,39349617.000,43502273.000,49151529.000,57080924.000,62180186.000,64983511.000,68111893.000,74100764.000,76577211.000,78868484.000,81984468.000,87497595.000,91334230.000,91037588.000,90611755.000,90209554.000,89685096.000,88785416.000,88202564.000,87558918.000
CommonStockSharesOutstanding,35412798.000,39349617.000,43502273.000,49151529.000,57080924.000,62180186.000,64983511.000,68111893.000,74100764.000,76577211.000,78868484.000,81984468.000,87497595.000,91334230.000,91037588.000,90611755.000,90209554.000,89685096.000,88785416.000,88202564.000,87558918.000
CommonStockValue,344961000.000,383766000.000,424626000.000,480342000.000,558499000.000,608644000.000,636191000.000,666904000.000,725916000.000,750049000.000,772388000.000,802771000.000,857059000.000,894839000.000,891801000.000,887414000.000,883334000.000,878012000.000,868852000.000,862847000.000,856098000.000
DebtInstrumentCarryingAmount,,,,,,,80777000.000,,,,191954000.000,,,,115779000.000,,,,225342000.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,-409000.000,,,,-4586000.000,,,,-3929000.000,,,,-3270000.000,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,1325000.000,,
FiniteLivedIntangibleAssetsGross,,,,,1674000.000,1764000.000,1764000.000,1875000.000,1950000.000,2965000.000,3375000.000,3512000.000,3512000.000,3512000.000,3532000.000,3532000.000,3532000.000,3532000.000,3682000.000,3682000.000,3832000.000
FurnitureAndFixturesGross,,,,,28769000.000,31844000.000,33445000.000,37150000.000,39479000.000,45736000.000,50778000.000,55469000.000,58171000.000,60658000.000,67529000.000,73435000.000,76187000.000,77146000.000,80983000.000,81621000.000,84907000.000
Goodwill,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
HeldToMaturitySecurities,,,,,,,,,80210000.000,100329000.000,100340000.000,100000000.000,100329000.000,100329000.000,0.000,,,,,,
InvestmentBuildingAndBuildingImprovements,,,,,425983000.000,447069000.000,448571000.000,494931000.000,510553000.000,597957000.000,682414000.000,721951000.000,723232000.000,727070000.000,762134000.000,824911000.000,848195000.000,848456000.000,871454000.000,872377000.000,893909000.000
Land,,,,,41305000.000,44713000.000,44713000.000,52740000.000,53837000.000,65358000.000,71088000.000,73266000.000,73266000.000,73266000.000,77943000.000,87461000.000,87439000.000,87439000.000,89823000.000,89823000.000,91611000.000
