,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,-29000.000,,,,-30000.000,,,,-32000.000,,,,-31000.000,,,,-41000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,17000.000,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,25000.000,,,,33000.000,,,,45000.000,,,,59000.000,,,,63000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,8000.000,,,,11000.000,,,,14000.000,,,,18000.000,,,,27000.000,,,,31000.000
AdvertisingExpense,87000.000,88000.000,91000.000,150000.000,75000.000,75000.000,76000.000,59000.000,88000.000,88000.000,88000.000,73000.000,88000.000,88000.000,87000.000,110000.000,87000.000,88000.000,88000.000,91000.000,3000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,,,1000.000,,,,1000.000,,,,1000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,3000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,132000.000,,,,211000.000,,,,1000.000,,,,,,,,3000.000
AmortizationOfDeferredLoanOriginationFeesNet,19000.000,,,,-24000.000,,,,38000.000,,,,-62000.000,,,,10000.000,,,,56000.000
AmortizationOfESOPAward,14000.000,,,,23000.000,,,,27000.000,,,,31000.000,,,,35000.000,,,,47000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,22000.000,19150.000,,,22000.000,,,,,,,,,90797.000,,,
BankOwnedLifeInsuranceIncome,24000.000,25000.000,26000.000,26000.000,24000.000,25000.000,26000.000,26000.000,25000.000,25000.000,25000.000,26000.000,25000.000,25000.000,26000.000,26000.000,26000.000,26000.000,26000.000,27000.000,25000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,1280000.000,,,,2024000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,0.040,,,,0.043,,0.048,,0.048,0.050,0.050,0.050,0.050
CommonStockDividendsPerShareDeclared,,,,,0.040,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,143000.000,163000.000,283000.000,408000.000,190000.000,-253000.000,149000.000,77000.000,450000.000,621000.000,350000.000,590000.000,295000.000,201000.000,578000.000,347000.000,234000.000,238000.000,1000.000,-366000.000,314000.000
CurrentIncomeTaxExpenseBenefit,,67000.000,148000.000,,,,,,,,,,,,,,,,,,
DepreciationAndAmortization,68000.000,,,,67000.000,,,,80000.000,,,,95000.000,,,,98000.000,,,,106000.000
Dividends,,,,,,,,,,,,,,,,,83000.000,,,,88000.000
DividendsCommonStockCash,,,,,-78000.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.060,0.050,0.130,0.270,0.110,0.080,0.090,0.130,0.160,0.210,0.220,0.260,0.140,0.210,0.240,0.280,0.050,0.090,0.020,-0.050,0.160
EarningsPerShareDiluted,0.060,0.050,0.130,0.270,0.110,0.080,0.090,0.130,0.160,0.210,0.220,0.260,0.140,0.210,0.240,0.270,0.050,0.090,0.020,-0.050,0.150
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,,,,,,,42000.000
FederalDepositInsuranceCorporationPremiumExpense,39000.000,38000.000,41000.000,40000.000,40000.000,35000.000,31000.000,30000.000,43000.000,42000.000,42000.000,41000.000,42000.000,42000.000,42000.000,39000.000,44000.000,47000.000,49000.000,49000.000,53000.000
FeesAndCommissionsDepositorAccounts,132000.000,136000.000,144000.000,142000.000,133000.000,148000.000,141000.000,149000.000,141000.000,139000.000,138000.000,243000.000,169000.000,181000.000,189000.000,192000.000,184000.000,171000.000,157000.000,177000.000,165000.000
FeesAndCommissionsMortgageBanking,125000.000,162000.000,424000.000,601000.000,421000.000,234000.000,41000.000,196000.000,42000.000,81000.000,56000.000,99000.000,22000.000,29000.000,61000.000,31000.000,9000.000,46000.000,50000.000,50000.000,15000.000
GainLossOnSaleOfMortgageLoans,191000.000,,,,425000.000,,,,13000.000,,,,29000.000,,,,15000.000,,,,4000.000
GainsLossesOnSalesOfOtherRealEstate,,,19000.000,,,,,,,,,,,,,,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,331000.000,,,,329000.000,,,,528000.000,,,,1646000.000,,,,2036000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,,,,,,4000.000,,,,9000.000,,,,13000.000,,,,19000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,,2987000.000,,,,1840000.000,,,,316000.000,,,,399000.000,,,,85000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,,,,30000.000,,,,12000.000,,,,4000.000,,,,5000.000,,,,1000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,233000.000,202000.000,392000.000,680000.000,337000.000,237000.000,251000.000,330000.000,435000.000,595000.000,627000.000,672000.000,399000.000,574000.000,694000.000,782000.000,120000.000,244000.000,139000.000,108000.000,428000.000
IncomeTaxExpenseBenefit,80000.000,,,,128000.000,88000.000,83000.000,121000.000,160000.000,221000.000,237000.000,232000.000,149000.000,211000.000,269000.000,302000.000,40000.000,92000.000,104000.000,181000.000,150000.000
IncomeTaxesPaid,71000.000,,,,61000.000,,,,54000.000,,,,73000.000,,,,111000.000,,,,176000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-18000.000,,,,-42000.000,,,,-14000.000,,,,-1000.000,,,,-29000.000,,,,10000.000
IncreaseDecreaseInDeposits,4148000.000,,,,-7816000.000,,,,5489000.000,,,,7512000.000,,,,28089000.000,,,,22000.000
IncreaseDecreaseInOtherOperatingCapitalNet,217000.000,,,,221000.000,,,,-168000.000,,,,-1344000.000,,,,891000.000,,,,9000.000
IncreaseDecreaseInPrepaidExpense,-36000.000,,,,-35000.000,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,,42050.000,30281.000,,35191.000,36998.000,35751.000,-72017.000,40174.000,44635.000,38501.000,-83144.000,40278.000,44868.000,44868.000,-86295.000,45529.000,46451.000,46451.000,-92210.000,39720.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,56492.000,40681.000,,40681.000,36211.000,52924.000,-96042.000,52924.000,64244.000,62594.000,-118081.000,61681.000,90797.000,,,122775.000,122775.000,122775.000,-245550.000,122775.000
InformationTechnologyAndDataProcessing,121000.000,124000.000,161000.000,111000.000,186000.000,162000.000,117000.000,209000.000,172000.000,145000.000,136000.000,116000.000,160000.000,165000.000,151000.000,147000.000,214000.000,167000.000,167000.000,139000.000,172000.000
InterestAndDividendIncomeOperating,,,,,2212000.000,2274000.000,2467000.000,2692000.000,2768000.000,2775000.000,2803000.000,2828000.000,2856000.000,2881000.000,2989000.000,3150000.000,3163000.000,3194000.000,3176000.000,3277000.000,3395000.000
InterestAndDividendIncomeSecurities,63000.000,82000.000,72000.000,65000.000,54000.000,84000.000,125000.000,131000.000,137000.000,151000.000,147000.000,141000.000,139000.000,146000.000,146000.000,145000.000,154000.000,154000.000,143000.000,139000.000,142000.000
InterestAndFeeIncomeLoansAndLeases,2251000.000,2161000.000,2092000.000,2212000.000,2156000.000,2189000.000,2340000.000,2560000.000,2630000.000,2623000.000,2655000.000,2684000.000,2715000.000,2733000.000,2841000.000,3003000.000,3003000.000,3035000.000,3029000.000,3134000.000,3246000.000
InterestExpense,502000.000,447000.000,379000.000,360000.000,295000.000,282000.000,289000.000,306000.000,339000.000,364000.000,371000.000,374000.000,398000.000,408000.000,431000.000,489000.000,574000.000,604000.000,628000.000,662000.000,662000.000
InterestExpenseDeposits,283000.000,230000.000,190000.000,173000.000,140000.000,133000.000,146000.000,167000.000,194000.000,210000.000,213000.000,221000.000,236000.000,249000.000,270000.000,324000.000,411000.000,456000.000,485000.000,522000.000,494000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,218000.000,217000.000,189000.000,187000.000,151000.000,141000.000,129000.000,120000.000,130000.000,140000.000,142000.000,137000.000,149000.000,152000.000,147000.000,144000.000,143000.000,140000.000,129000.000,126000.000,121000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,,,,,4000.000,8000.000,14000.000,19000.000,15000.000,14000.000,16000.000,16000.000,13000.000,7000.000,14000.000,21000.000,20000.000,8000.000,14000.000,14000.000,47000.000
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,1000.000,,,,,,,,,,,,,,,,,,,,
InterestIncomeExpenseAfterProvisionForLoanLoss,,,,,1827000.000,1919000.000,1934000.000,2085000.000,2429000.000,2411000.000,2431000.000,2357000.000,2431000.000,2473000.000,2447000.000,2599000.000,2515000.000,2590000.000,2481000.000,2562000.000,2694000.000
InterestIncomeExpenseNet,1819000.000,1809000.000,1801000.000,1928000.000,1917000.000,1992000.000,2178000.000,2386000.000,2429000.000,2411000.000,2432000.000,2454000.000,2458000.000,2473000.000,2558000.000,2661000.000,2589000.000,2590000.000,2548000.000,2615000.000,2733000.000
