,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccretionExpense,93177.000,103709.000,183275.000,401433.000,1276398.000,7393823.000
AllocatedShareBasedCompensationExpense,,,,263.000,263.000,
AmortizationOfIntangibleAssets,,,,102283.000,102283.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-922.000,,,
CostOfRevenue,1229791.000,1195614.000,1173656.000,1270339.000,1457464.000,1596633.000
DefinedContributionPlanCostRecognized,,,,16501.000,5495.000,
Depreciation,,,,246621.000,203933.000,
DepreciationAndAmortization,,,156653.000,,,
EarningsPerShareBasicAndDiluted,-0.100,-0.130,-0.110,-0.140,-0.200,-0.750
GoodwillImpairmentLoss,,,,0.000,,
GrossProfit,681950.000,385540.000,149823.000,106174.000,-64679.000,-54758.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-2563255.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1023092.000,-1428946.000,-1140491.000,-1683206.000,,
IncomeTaxExpenseBenefit,7600.000,2386.000,2767.000,6589.000,26456.000,-2846.000
IncomeTaxesPaid,,,2767.000,,,
IncreaseDecreaseInAccountsPayable,,,195598.000,,,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,75010.000,,,
IncreaseDecreaseInAccruedLiabilities,,,-121950.000,,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,61392.000,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,-32058.000,,,
InterestExpense,104700.000,115359.000,305058.000,525564.000,1417244.000,7570464.000
InterestExpenseDebt,11523.000,11650.000,121783.000,124131.000,140846.000,176641.000
InterestPaid,,,121796.000,,,
LegalFees,,,,22475.000,,
NetCashProvidedByUsedInFinancingActivities,,,1100000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1100000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-201173.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-201173.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-899749.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-899749.000,,,
NetIncomeLoss,-1024186.000,-1421475.000,-1136226.000,-1679343.000,-2578653.000,-9027216.000
NetIncomeLossAttributableToNoncontrollingInterest,-6506.000,-9857.000,-7032.000,-10452.000,-11058.000,-13170.000
NonoperatingIncomeExpense,-104665.000,-115346.000,-305058.000,,,
OperatingIncomeLoss,-918427.000,-1313600.000,-835433.000,-1159778.000,-1170284.000,-1502811.000
OperatingLeasesRentExpenseNet,,,,85843.000,84488.000,
OtherNonoperatingExpense,,,,523428.000,1392971.000,
OtherNonoperatingIncome,35.000,13.000,,2136.000,,
OtherNonoperatingIncomeExpense,,,,,24273.000,
OtherSalesRevenueNet,290000.000,,,,,
PaymentsToAcquireLoansReceivable,,,14268.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,201173.000,,,
PreferredStockAccretionOfRedemptionDiscount,,,183275.000,,,
ProceedsFromNotesPayable,,,1100000.000,,,
ProceedsFromSaleOfLoansReceivable,,,14268.000,,,
ProfitLoss,-1030692.000,-1431332.000,-1143258.000,-1689795.000,-2589711.000,-9040386.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,150609.000,,
Revenues,1911741.000,1581154.000,1323479.000,1376513.000,1392785.000,1541875.000
RoyaltyRevenue,,,,40000.000,7500.000,
SalesRevenueNet,1911741.000,1581154.000,1323479.000,1376513.000,1392785.000,1541875.000
SalesRevenueServicesNet,1621741.000,1551154.000,1323479.000,1336513.000,1385285.000,1541875.000
SellingGeneralAndAdministrativeExpense,1600377.000,1699140.000,985256.000,1265952.000,1105605.000,1448053.000
ShareBasedCompensation,,,1838.000,,,
TechnologyServicesRevenue,,30000.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,12011799.000,12675634.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,12011799.000,12675634.000,
WeightedAverageNumberOfSharesOutstandingBasic,,,,12011799.000,12675634.000,
