,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27
AccountsPayableCurrent,17492000.000,21341000.000,21577000.000,18539000.000,19878000.000,17534000.000,18980000.000,14899000.000,17392000.000,17661000.000,21736000.000,19914000.000,26214000.000,24379000.000,27014000.000,31077000.000
AccountsReceivableNetCurrent,24511000.000,27814000.000,29011000.000,32428000.000,22003000.000,24310000.000,21556000.000,22509000.000,21375000.000,22859000.000,29473000.000,26256000.000,30450000.000,33815000.000,32204000.000,32723000.000
AccruedIncomeTaxesCurrent,,,,595000.000,1130000.000,786000.000,485000.000,339000.000,745000.000,849000.000,1089000.000,463000.000,426000.000,455000.000,114000.000,88000.000
AccruedLiabilitiesCurrent,,,,,,,,100000.000,,,,,,,,
AccruedProfessionalFeesCurrent,,,,1871000.000,2917000.000,1838000.000,1705000.000,1819000.000,1983000.000,2319000.000,3144000.000,,,,,
AccruedSalesCommissionCurrent,,,,1437000.000,1438000.000,1658000.000,1778000.000,1763000.000,2031000.000,2031000.000,1575000.000,2422000.000,2587000.000,2111000.000,2137000.000,2172000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,11009000.000,,,,17083000.000,,,,17581000.000,,,,18919000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1776000.000,-1959000.000,-1444000.000,-1913000.000,-1487000.000,-1284000.000,-2031000.000,-2004000.000,-697000.000,-729000.000,-761000.000,-587000.000,-1339000.000,-2724000.000,-3915000.000,-3506000.000
AdditionalPaidInCapital,49629000.000,51791000.000,96172000.000,96072000.000,96418000.000,96475000.000,96529000.000,96634000.000,97097000.000,97243000.000,97388000.000,97545000.000,98051000.000,98358000.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,98680000.000,98892000.000
AllowanceForDoubtfulAccountsReceivable,,,,650000.000,,,,,,,,,,,,
